CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName AN CE DS HP NE SA SC SR
DS 0.775782 DS AN -0.739656 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0368.JPG 0.093267 0.000141 0.582749 0.134181 0.002781 0.000648 0.039322 0.146910
DS 0.765395 DS SR 1.671278 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0369.JPG 0.056383 0.000064 0.656272 0.127864 0.002210 0.000656 0.018113 0.138438
DS 0.848856 SR DS 2.778689 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0370.JPG 0.007802 0.000044 0.166674 0.034251 0.007940 0.000328 0.170453 0.612507
DS 0.699951 SR SR 2.877643 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0371.JPG 0.043322 0.000398 0.189234 0.089150 0.111965 0.002188 0.092191 0.471552
DS 0.853708 DS DS 5.174687 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0372.JPG 0.027973 0.000170 0.525591 0.088422 0.137055 0.000866 0.046108 0.173814
DS 0.680797 DS HP 0.114522 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0373.JPG 0.052413 0.017493 0.482312 0.155329 0.041456 0.079129 0.037680 0.134188
DS 0.944357 DS AN 2.451954 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0374.JPG 0.086016 0.002558 0.727137 0.030949 0.033893 0.016011 0.053809 0.049627
DS 0.870705 DS DS 3.733014 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0375.JPG 0.033431 0.002044 0.870705 0.058443 0.007625 0.007795 0.013046 0.006910
DS 0.800096 DS CE 1.462780 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0376.JPG 0.084568 0.145962 0.446139 0.128547 0.021600 0.154360 0.010265 0.008559
DS 0.910171 DS DS 4.678046 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0864.JPG 0.014070 0.002041 0.790306 0.006689 0.010555 0.160133 0.014355 0.001852
DS 0.934569 DS SA -0.106018 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0865.JPG 0.059544 0.007964 0.738114 0.006070 0.005449 0.095956 0.083060 0.003842
DS 0.748273 DS SC 3.258950 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0866.JPG 0.094177 0.005615 0.543751 0.018638 0.014818 0.121098 0.193470 0.008432
DS 0.640423 AN SA -0.189492 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0867.JPG 0.218124 0.046723 0.327147 0.155578 0.036607 0.195107 0.013285 0.007429
DS 0.577707 DS AN 0.065357 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0868.JPG 0.172176 0.077430 0.317282 0.125800 0.016711 0.231082 0.041330 0.018189
DS 0.515773 HP CE -0.639112 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0869.JPG 0.073477 0.099751 0.281873 0.233386 0.013307 0.213965 0.049644 0.034596
DS 0.703666 AN DS 4.065556 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0870.JPG 0.367829 0.010352 0.460015 0.018472 0.006712 0.025710 0.108029 0.002881
DS 0.638598 AN SC 0.300511 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0871.JPG 0.342989 0.020146 0.421123 0.041917 0.015888 0.044930 0.105485 0.007521
DS 0.889910 DS CE -0.729658 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0872.JPG 0.132081 0.080057 0.539858 0.020361 0.005146 0.073286 0.142111 0.007100
DS 0.930223 DS DS 2.864209 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0873.JPG 0.035867 0.145510 0.700573 0.016416 0.005359 0.056495 0.036828 0.002951
DS 0.939383 DS DS 3.754993 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0874.JPG 0.030796 0.083734 0.712431 0.016757 0.009127 0.112678 0.030799 0.003679
DS 0.829726 DS AN -0.130585 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0875.JPG 0.089922 0.123399 0.572630 0.014534 0.005675 0.074305 0.109648 0.009887
DS 0.666565 DS AN 2.227229 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0876.JPG 0.211169 0.002998 0.323179 0.014482 0.029081 0.024932 0.357122 0.037037
DS 0.752456 SC SC 3.495557 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0877.JPG 0.305650 0.005212 0.171725 0.031053 0.008620 0.021527 0.443552 0.012662
DS 0.646582 AN SC 2.999036 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0878.JPG 0.247374 0.017863 0.218446 0.130900 0.004781 0.084979 0.272972 0.022684
DS 0.669041 DS AN 2.231597 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0879.JPG 0.331384 0.002749 0.431809 0.026034 0.005338 0.144261 0.042055 0.016370
DS 0.504376 AN SA 0.750673 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0880.JPG 0.228479 0.005508 0.442844 0.057687 0.016044 0.161725 0.055329 0.032385
DS 0.977872 DS AN 1.764868 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0882.JPG 0.099095 0.041473 0.752954 0.004073 0.004455 0.009746 0.082569 0.005635
DS 0.953198 DS AN -2.186687 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0883.JPG 0.121941 0.022653 0.720753 0.005808 0.010859 0.015393 0.093454 0.009139
DS 0.879553 DS AN -1.251666 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0884.JPG 0.081384 0.041886 0.675924 0.030036 0.007849 0.034897 0.112398 0.015625
DS 0.947028 DS DS 5.945672 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0839.JPG 0.008041 0.000426 0.947028 0.041771 0.000273 0.001431 0.000329 0.000701
DS 0.900521 DS DS 5.650397 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0840.JPG 0.006967 0.003065 0.800350 0.184988 0.000178 0.001608 0.000600 0.002245
DS 0.963581 DS DS 5.317034 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0841.JPG 0.002525 0.000420 0.846953 0.148561 0.000127 0.000863 0.000143 0.000409
DS 0.902056 DS DS 5.051779 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0842.JPG 0.187216 0.001253 0.682987 0.121799 0.001029 0.004378 0.000625 0.000714
DS 0.828398 DS DS 4.590734 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0843.JPG 0.281881 0.001222 0.651443 0.059543 0.000607 0.002783 0.000832 0.001689
DS 0.810214 DS DS 5.995857 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0844.JPG 0.201234 0.001474 0.695756 0.059949 0.003035 0.018685 0.004475 0.015393
DS 0.922411 DS DS 4.896228 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0845.JPG 0.026409 0.001357 0.828348 0.121306 0.005008 0.014817 0.000976 0.001778
DS 0.881750 DS DS 6.519747 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0846.JPG 0.022147 0.001764 0.881750 0.036986 0.007662 0.048615 0.000531 0.000545
DS 0.918602 DS DS 5.809121 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0847.JPG 0.004131 0.003531 0.788046 0.028684 0.008608 0.165020 0.001628 0.000352
DS 0.770761 NE SA -0.200280 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0848.JPG 0.018635 0.005027 0.038974 0.089675 0.672227 0.099132 0.015021 0.061308
DS 0.491887 DS DS 3.123609 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0849.JPG 0.119533 0.007726 0.249807 0.148594 0.301116 0.073668 0.021939 0.077615
DS 0.594753 DS DS 2.868271 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0850.JPG 0.040514 0.005294 0.264085 0.240262 0.271416 0.022470 0.021964 0.133996
DS 0.897789 DS DS 6.396250 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0851.JPG 0.047374 0.000487 0.897789 0.050058 0.000264 0.001311 0.001333 0.001384
DS 0.889830 DS DS 5.746988 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0852.JPG 0.113408 0.001673 0.832779 0.044496 0.001274 0.003626 0.001148 0.001597
DS 0.822067 HP DS 1.054678 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0854.JPG 0.050111 0.000989 0.075166 0.261196 0.350006 0.021585 0.010945 0.230002
DS 0.791506 HP AN -0.154678 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0855.JPG 0.100450 0.002689 0.057921 0.246293 0.247457 0.145063 0.013454 0.186672
DS 0.530578 NE DS 2.102180 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0856.JPG 0.072573 0.003853 0.184633 0.169341 0.338822 0.076954 0.019201 0.134623
DS 0.884683 DS DS 5.217382 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0857.JPG 0.004069 0.011686 0.767870 0.139403 0.016522 0.057524 0.000434 0.002492
DS 0.716475 DS DS 6.240354 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0858.JPG 0.046878 0.025097 0.716475 0.023428 0.028455 0.156266 0.001484 0.001917
DS 0.864257 DS DS 2.898919 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0859.JPG 0.040881 0.010954 0.448561 0.012019 0.139857 0.253799 0.004425 0.089503
DS 0.786536 DS DS 3.917612 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0134.JPG 0.120037 0.011478 0.342210 0.366509 0.002065 0.018571 0.022162 0.116969
DS 0.650980 DS HP 1.741426 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0135.JPG 0.107013 0.006938 0.284541 0.410507 0.002015 0.019812 0.013474 0.155700
DS 0.808145 HP DS -0.887369 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0136.JPG 0.017338 0.008281 0.325229 0.538135 0.001558 0.011709 0.009556 0.088193
DS 0.729238 AN HP 1.013691 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0137.JPG 0.256653 0.028440 0.254419 0.174831 0.004930 0.061607 0.051183 0.167939
DS 0.727695 DS AN -1.577842 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0138.JPG 0.123816 0.011001 0.366859 0.146402 0.005651 0.155717 0.070691 0.119863
DS 0.734070 DS DS 2.869800 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0139.JPG 0.057892 0.007803 0.460488 0.301973 0.008761 0.096796 0.020775 0.045513
DS 0.559525 AN SC 0.410591 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0140.JPG 0.300415 0.008143 0.259895 0.159324 0.001599 0.008487 0.152828 0.109309
DS 0.754356 DS HP 2.304319 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0141.JPG 0.138805 0.004125 0.388384 0.277079 0.001579 0.008184 0.031051 0.150794
DS 0.856430 DS SC 0.369048 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0142.JPG 0.051853 0.005123 0.448227 0.189833 0.002913 0.015655 0.088464 0.197932
DS 0.903870 DS AN 2.597374 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0143.JPG 0.214198 0.003693 0.684508 0.038939 0.000732 0.006266 0.026059 0.025604
DS 0.900486 DS DS 2.572742 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0144.JPG 0.108794 0.002682 0.389596 0.351842 0.001981 0.132568 0.003192 0.009345
DS 0.708173 HP SA 3.418925 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0145.JPG 0.009351 0.005297 0.211810 0.619021 0.003616 0.094871 0.001673 0.054361
DS 0.701517 AN SC 1.587054 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0146.JPG 0.338036 0.041605 0.114215 0.135902 0.002526 0.046025 0.221892 0.099799
DS 0.574647 AN HP 1.243110 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0147.JPG 0.191762 0.062135 0.185164 0.259257 0.004001 0.085563 0.136708 0.075410
DS 0.578730 DS HP 1.988156 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0148.JPG 0.088505 0.020595 0.432507 0.228176 0.007523 0.049243 0.111634 0.061816
DS 0.657636 DS AN -1.570006 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0149.JPG 0.273449 0.004870 0.297951 0.098706 0.002546 0.018275 0.219799 0.084402
DS 0.625633 DS AN 2.135451 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0150.JPG 0.271761 0.014357 0.386276 0.134123 0.005340 0.019560 0.097167 0.071416
DS 0.767905 DS HP 1.911062 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0151.JPG 0.172216 0.009276 0.383065 0.354407 0.008883 0.014276 0.018694 0.039182
DS 0.578402 HP AN 0.344918 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0152.JPG 0.215967 0.000849 0.215790 0.259799 0.003391 0.005071 0.249093 0.050040
DS 0.700709 HP DS 1.051754 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0153.JPG 0.160967 0.000812 0.158652 0.320053 0.007847 0.006961 0.175523 0.169186
DS 0.725975 HP SA 0.750558 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0154.JPG 0.042385 0.004083 0.252129 0.471844 0.005248 0.125338 0.025574 0.073399
DS 0.733059 AN DS -0.060943 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0980.JPG 0.550956 0.004819 0.317956 0.005450 0.000968 0.026947 0.085945 0.006959
DS 0.663597 AN DS 2.622966 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0981.JPG 0.465933 0.023133 0.263715 0.017169 0.008246 0.020390 0.173263 0.028150
DS 0.592303 DS DS 6.720509 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0982.JPG 0.209764 0.161961 0.335985 0.076910 0.011405 0.057335 0.125704 0.020936
DS 0.629925 DS AN 0.065357 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0983.JPG 0.158500 0.023698 0.428652 0.176182 0.011659 0.010719 0.119941 0.070648
DS 0.479752 DS DS 3.718495 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0984.JPG 0.077051 0.070923 0.372065 0.171839 0.031842 0.030242 0.101139 0.144899
DS 0.704390 DS SC 1.353489 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0985.JPG 0.029743 0.008686 0.343343 0.167810 0.075389 0.042946 0.166859 0.165223
DS 0.832693 AN DS 9.164537 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0986.JPG 0.295257 0.011216 0.256584 0.130025 0.005283 0.115659 0.144666 0.041311
DS 0.437979 AN DS 0.889691 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0987.JPG 0.171210 0.037259 0.176281 0.245096 0.012891 0.049538 0.151887 0.155838
DS 0.704792 HP CE 0.231894 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0988.JPG 0.078943 0.111895 0.228400 0.369860 0.013006 0.016007 0.065852 0.116038
DS 0.813079 AN CE 0.668193 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0989.JPG 0.390512 0.142052 0.061193 0.017670 0.003141 0.001841 0.359409 0.024182
DS 0.731956 AN SC 1.839567 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0990.JPG 0.349671 0.129953 0.146508 0.032464 0.014298 0.035481 0.231815 0.059809
DS 0.795158 AN AN 2.107881 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0991.JPG 0.258864 0.151438 0.171146 0.056346 0.124621 0.052136 0.053665 0.131785
DS 0.815849 AN HP -0.242440 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0992.JPG 0.270299 0.012632 0.393777 0.089437 0.000241 0.061000 0.161464 0.011150
DS 0.964791 AN DS 0.567480 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0993.JPG 0.323743 0.018723 0.171966 0.133412 0.003003 0.059629 0.220884 0.068640
DS 0.728883 AN DS 0.032724 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0994.JPG 0.249959 0.075990 0.227053 0.118640 0.004230 0.026674 0.167032 0.130423
DS 0.833122 DS AN 2.411540 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0995.JPG 0.258350 0.001065 0.479886 0.016989 0.001914 0.000439 0.167884 0.073473
DS 0.939010 DS AN 1.943790 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0996.JPG 0.229926 0.002224 0.438932 0.045220 0.000822 0.000927 0.187619 0.094329
DS 0.883568 DS AN 0.432119 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0997.JPG 0.110793 0.005832 0.568474 0.161611 0.006537 0.019294 0.056696 0.070762
DS 0.762784 AN SR 0.184967 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0998.JPG 0.449700 0.011349 0.021513 0.071081 0.001052 0.001604 0.330186 0.113515
DS 0.760894 AN HP 1.403560 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0999.JPG 0.409674 0.022957 0.062282 0.237514 0.001201 0.004086 0.218123 0.044164
DS 0.778360 HP DS 1.076513 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0474.JPG 0.106464 0.001426 0.213151 0.667215 0.000286 0.005636 0.001431 0.004392
DS 0.719827 DS DS 2.223750 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0476.JPG 0.125180 0.088876 0.291976 0.173813 0.072090 0.065961 0.169741 0.012364
DS 0.832666 DS DS 3.624947 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0477.JPG 0.247738 0.000320 0.515314 0.235082 0.000028 0.000094 0.000721 0.000702
DS 0.785149 DS DS 3.943698 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0478.JPG 0.176246 0.000955 0.452578 0.367625 0.000094 0.000138 0.001457 0.000907
DS 0.972021 DS DS 3.617934 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0479.JPG 0.198586 0.000569 0.562343 0.232925 0.000109 0.000240 0.003679 0.001551
DS 0.821742 AN DS 1.817328 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0480.JPG 0.417399 0.035291 0.286288 0.163245 0.031851 0.035878 0.020572 0.009476
DS 0.905228 DS DS 4.383660 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0481.JPG 0.356745 0.001035 0.614973 0.011293 0.000796 0.012737 0.001682 0.000740
DS 0.903946 AN DS 1.931809 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0482.JPG 0.567209 0.003502 0.352179 0.026916 0.000922 0.017637 0.030033 0.001603
DS 0.758804 AN DS 0.817250 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0483.JPG 0.389455 0.000520 0.175382 0.347068 0.008279 0.010328 0.024124 0.044844
DS 0.766313 AN DS 1.776377 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0484.JPG 0.362401 0.000888 0.277027 0.294806 0.006051 0.007145 0.026801 0.024881
DS 0.767777 AN DS 1.592362 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0485.JPG 0.410070 0.000272 0.189686 0.151346 0.003502 0.000384 0.106255 0.138485
DS 0.884711 HP DS 2.032801 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0486.JPG 0.114980 0.000231 0.256392 0.581110 0.000636 0.000099 0.001634 0.044919
DS 0.851063 DS DS 4.151269 3.606621 3.606621 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0487.JPG 0.061243 0.000643 0.540928 0.392451 0.000047 0.000195 0.001501 0.002991
DS 0.823109 AN DS 0.932033 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0488.JPG 0.508061 0.000169 0.182383 0.291719 0.000396 0.000506 0.003342 0.013424
DS 0.796318 DS HP 3.482327 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0489.JPG 0.189692 0.001574 0.519661 0.258657 0.001831 0.000416 0.023018 0.005151
DS 0.620851 HP HP 2.538447 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0490.JPG 0.206523 0.002480 0.416151 0.287113 0.004982 0.002310 0.057156 0.023284
DS 0.835422 HP DS 0.867554 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0491.JPG 0.145404 0.000467 0.209028 0.618935 0.001386 0.000065 0.001968 0.022748
DS 0.881762 HP DS 2.216010 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0492.JPG 0.018760 0.000113 0.220139 0.759089 0.000035 0.000082 0.000288 0.001494
DS 0.888230 HP DS 1.383633 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0493.JPG 0.105188 0.000172 0.256843 0.635086 0.000024 0.000128 0.000679 0.001880
DS 0.877907 HP AN 1.420959 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0494.JPG 0.143866 0.000271 0.349367 0.501812 0.000074 0.000330 0.003072 0.001208
DS 0.856098 HP AN 1.764955 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1DS/DSC_0001_01.JPG 0.228747 0.002591 0.028323 0.491872 0.077357 0.124716 0.022519 0.023875
DS 0.787577 HP SR 0.476243 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1DS/DSC_0002_01.JPG 0.107710 0.001790 0.006255 0.408991 0.295964 0.030075 0.041289 0.107925
DS 0.522184 AN DS 0.320771 3.606621 3.606621 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1DS/DSC_0003_01.JPG 0.186657 0.001696 0.122110 0.214253 0.126618 0.066819 0.169933 0.111915
