CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S10 0.691190 S8 S1 0.332645 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0058.JPG 0.024564 0.012257 0.011584 0.025031 0.022489 0.053215 0.025537 0.017724 0.001859 0.005938 0.001336 0.004626 0.069818 0.070758 0.122245 0.016157 0.012031 0.002871 0.131107 0.363810 0.005044
S10 0.725340 S11 S21 0.942832 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S10/S10NM2/DSC_0910.JPG 0.009072 0.177915 0.246798 0.025275 0.041261 0.000751 0.000871 0.000844 0.001816 0.008172 0.005520 0.003601 0.060010 0.147792 0.023094 0.027563 0.101310 0.091749 0.007003 0.008077 0.011506
S15 0.979545 S15 S1 -0.149449 3.835423 3.835423 0 0 0 7.000000 /home/sielicki/data/BC2_1072x712/S15/S15MK1/DSC_0217_01.JPG 0.000294 0.000068 0.000136 0.000988 0.000199 0.001553 0.979545 0.000048 0.000111 0.000087 0.000032 0.000196 0.014111 0.000408 0.001499 0.000075 0.000233 0.000082 0.000059 0.000164 0.000112
S7 0.981912 S7 S7 6.144690 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD1/DSC_0114.JPG 0.000022 0.000030 0.000037 0.001324 0.000116 0.000081 0.000058 0.000019 0.000360 0.147397 0.000290 0.000109 0.006768 0.000663 0.000269 0.000034 0.000060 0.000063 0.842275 0.000016 0.000009
S3 0.999918 S3 S3 6.827911 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0838.JPG 0.000001 0.000002 0.000001 0.000000 0.000002 0.000000 0.000003 0.000001 0.000001 0.000029 0.000001 0.000018 0.000004 0.000003 0.999918 0.000001 0.000002 0.000001 0.000009 0.000000 0.000002
S4 0.989355 S6 S6 7.078068 3.835423 3.835423 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0402.JPG 0.000708 0.002264 0.089392 0.000180 0.001456 0.001432 0.000075 0.000173 0.000480 0.000210 0.000597 0.001029 0.004231 0.010984 0.002937 0.003820 0.002638 0.864516 0.002110 0.004567 0.006200
S6 0.911212 S6 S12 2.750851 3.835423 3.835423 0 0 0 6.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK1/DSC_0408_01.JPG 0.000818 0.014436 0.000073 0.163824 0.004033 0.000559 0.000089 0.000070 0.000088 0.000220 0.000144 0.000451 0.023803 0.000214 0.000327 0.001528 0.001062 0.784479 0.001579 0.000107 0.002097
S1 0.999879 S1 S1 6.828739 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0691_01.JPG 0.999879 0.000001 0.000001 0.000013 0.000014 0.000001 0.000004 0.000002 0.000003 0.000002 0.000009 0.000001 0.000003 0.000004 0.000002 0.000002 0.000003 0.000006 0.000019 0.000010 0.000022
S11 0.516552 S11 S11 3.849719 3.835423 3.835423 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S11/S11NM3/DSC_0626_17078.JPG 0.008026 0.036533 0.351406 0.026172 0.005629 0.051141 0.015066 0.008392 0.003644 0.276045 0.005132 0.008965 0.009184 0.015179 0.016596 0.003593 0.103004 0.005341 0.021868 0.024115 0.004968
S10 0.420670 S10 S12 1.293294 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0039.JPG 0.026273 0.106607 0.024045 0.246239 0.012885 0.019113 0.007816 0.004700 0.001383 0.006486 0.001816 0.004621 0.054674 0.096284 0.033853 0.032735 0.126421 0.009697 0.096079 0.080824 0.007448
S2 0.947494 S18 S1 0.470287 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0340.JPG 0.000098 0.000064 0.000118 0.006369 0.000163 0.001291 0.000469 0.000051 0.001338 0.947494 0.000882 0.007212 0.017514 0.007421 0.001048 0.000330 0.000082 0.000969 0.006872 0.000167 0.000049
S1 0.938619 S10 S10 2.590756 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0377.JPG 0.136549 0.291622 0.007077 0.000659 0.012603 0.016366 0.001358 0.004757 0.004691 0.033133 0.002540 0.156610 0.002498 0.012754 0.170371 0.005584 0.017166 0.002751 0.004665 0.000972 0.115275
S10 0.628022 S7 S8 2.358281 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0080.JPG 0.074150 0.004732 0.002918 0.025166 0.032454 0.140615 0.005435 0.002755 0.001736 0.002883 0.001223 0.004107 0.026488 0.027260 0.014378 0.026881 0.011580 0.002400 0.283499 0.305770 0.003570
S1 0.999947 S1 S1 6.829261 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0543_01.JPG 0.999947 0.000000 0.000000 0.000003 0.000005 0.000001 0.000002 0.000001 0.000002 0.000001 0.000003 0.000001 0.000001 0.000001 0.000002 0.000001 0.000001 0.000002 0.000008 0.000005 0.000011
S19 0.999996 S19 S19 6.831213 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0837.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.999996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001
S7 0.936234 S7 S7 6.232377 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0496.JPG 0.000174 0.000105 0.000222 0.000168 0.000309 0.000165 0.000329 0.000097 0.000593 0.049732 0.001401 0.000961 0.000822 0.002279 0.004581 0.000099 0.000037 0.000090 0.936234 0.001479 0.000121
S10 0.715849 S1 S1 2.965932 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0895.JPG 0.353261 0.037989 0.003606 0.180911 0.018191 0.008964 0.003637 0.006316 0.001215 0.001780 0.004371 0.002592 0.008628 0.024176 0.018489 0.027002 0.012734 0.030724 0.238781 0.003462 0.013169
S7 0.850220 S14 S7 1.669796 3.835423 3.835423 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM3/DSC_0132_01.JPG 0.002598 0.001100 0.001203 0.003690 0.002332 0.454185 0.004389 0.000563 0.030241 0.223891 0.010352 0.032619 0.069906 0.022173 0.004854 0.006576 0.000454 0.001891 0.124534 0.001694 0.000755
S10 0.890695 S7 S7 2.951164 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK4/DSC_0807_01.JPG 0.073956 0.010644 0.005438 0.073390 0.010646 0.011785 0.003654 0.001143 0.001656 0.002012 0.001132 0.001904 0.057214 0.051494 0.111625 0.025567 0.012217 0.018421 0.335655 0.183432 0.007015
S5 0.974769 S5 S9 1.819133 3.835423 3.835423 0 0 0 6.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0595.JPG 0.002820 0.001304 0.014351 0.000586 0.002761 0.000079 0.000136 0.000122 0.000064 0.000031 0.000483 0.000488 0.001179 0.000580 0.001087 0.000393 0.859970 0.005184 0.000170 0.000454 0.107757
S5 0.730429 S1 S3 1.443838 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK2/DSC_0575.JPG 0.365320 0.026633 0.015705 0.034151 0.069272 0.020969 0.008431 0.008883 0.011227 0.041568 0.007091 0.007238 0.001613 0.026184 0.115178 0.007600 0.141964 0.003531 0.028204 0.013062 0.046173
S14 0.764566 S14 S14 6.426235 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0407_01.JPG 0.003169 0.000962 0.000632 0.022742 0.002035 0.695303 0.049194 0.000295 0.001029 0.011051 0.002062 0.000623 0.147766 0.001657 0.002894 0.000550 0.000409 0.007633 0.047243 0.000679 0.002072
S7 0.668970 S17 S14 1.398549 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM2/DSC_0003.JPG 0.154220 0.001259 0.013609 0.000721 0.004824 0.131784 0.002838 0.001560 0.239212 0.034598 0.112641 0.021796 0.001379 0.023521 0.014735 0.008619 0.047173 0.007666 0.168960 0.004579 0.004306
S3 0.991768 S3 S3 6.061347 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0219_01.JPG 0.000021 0.000463 0.142680 0.000012 0.000174 0.000005 0.000018 0.000175 0.000079 0.000029 0.000010 0.000204 0.000007 0.000021 0.855888 0.000020 0.000028 0.000013 0.000105 0.000014 0.000033
S18 0.999315 S18 S18 6.793925 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0418.JPG 0.000004 0.000007 0.000019 0.000082 0.000004 0.000195 0.000019 0.000005 0.000013 0.999315 0.000028 0.000012 0.000186 0.000042 0.000030 0.000005 0.000003 0.000004 0.000013 0.000013 0.000001
S6 0.999914 S6 S6 6.827329 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK2/DSC_0428.JPG 0.000006 0.000010 0.000000 0.000003 0.000008 0.000001 0.000000 0.000001 0.000001 0.000000 0.000001 0.000002 0.000023 0.000000 0.000005 0.000002 0.000009 0.999914 0.000005 0.000000 0.000007
S3 0.948596 S3 S3 6.598462 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0522_01.JPG 0.000979 0.000411 0.001120 0.001046 0.001301 0.000214 0.000575 0.000277 0.000606 0.096711 0.002268 0.002100 0.023411 0.006721 0.835765 0.011552 0.000373 0.000466 0.011075 0.001096 0.001932
S4 0.975762 S4 S4 3.681353 3.835423 3.835423 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0564.JPG 0.000997 0.006443 0.143539 0.004017 0.002118 0.000383 0.000692 0.001292 0.011664 0.004590 0.005036 0.002881 0.001615 0.168417 0.002106 0.488929 0.003654 0.014959 0.131650 0.000879 0.004139
S11 0.999968 S11 S11 6.830229 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0166_01.JPG 0.000000 0.000000 0.999968 0.000000 0.000001 0.000001 0.000003 0.000002 0.000000 0.000006 0.000000 0.000004 0.000000 0.000000 0.000003 0.000001 0.000005 0.000000 0.000002 0.000002 0.000000
S15 0.987231 S15 S1 -0.368402 3.835423 3.835423 0 0 0 7.000000 /home/sielicki/data/BC2_1072x712/S15/S15MK1/DSC_0191.JPG 0.000042 0.000006 0.000016 0.000112 0.000016 0.000030 0.987231 0.000017 0.000034 0.000051 0.000011 0.000043 0.011860 0.000147 0.000253 0.000009 0.000017 0.000008 0.000024 0.000061 0.000011
S7 0.959285 S7 S7 4.753049 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK1/DSC_0473_01.JPG 0.008139 0.001922 0.003558 0.012266 0.003873 0.003730 0.002074 0.001070 0.002800 0.080045 0.003148 0.009548 0.004909 0.007777 0.011407 0.000993 0.001551 0.002251 0.834420 0.001993 0.002526
S7 0.756035 S17 S10 -0.770959 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0712.JPG 0.324436 0.000718 0.001333 0.000160 0.002937 0.002292 0.000747 0.001121 0.372719 0.005734 0.126278 0.014299 0.000557 0.001773 0.105019 0.003472 0.002370 0.009011 0.023056 0.000992 0.000976
S1 0.998480 S1 S1 6.790798 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0632_01.JPG 0.998480 0.000007 0.000007 0.000143 0.000109 0.000032 0.000032 0.000018 0.000087 0.000017 0.000104 0.000011 0.000036 0.000166 0.000015 0.000022 0.000044 0.000071 0.000333 0.000071 0.000193
S12 0.726717 S20 S12 2.583483 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0087.JPG 0.002142 0.002440 0.008924 0.139693 0.004198 0.051512 0.011166 0.001016 0.001698 0.029300 0.002522 0.005040 0.640283 0.032648 0.006672 0.006990 0.000551 0.002761 0.041519 0.005726 0.003198
S14 0.782341 S6 S6 6.909903 3.835423 3.835423 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S14/S14HD1/DSC_0671_01.JPG 0.003255 0.011989 0.001456 0.003726 0.012847 0.032853 0.000828 0.000468 0.001227 0.003092 0.025849 0.002138 0.033314 0.040309 0.011898 0.003429 0.013048 0.782341 0.012598 0.000973 0.002361
S10 0.999871 S10 S10 6.827034 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0321.JPG 0.000002 0.999871 0.000005 0.000001 0.000006 0.000031 0.000002 0.000024 0.000001 0.000002 0.000000 0.000001 0.000007 0.000004 0.000008 0.000001 0.000007 0.000001 0.000002 0.000017 0.000008
S3 0.999983 S3 S3 6.830730 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0134_01.JPG 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000007 0.000000 0.000000 0.999983 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000
S7 0.485480 S14 S18 2.061267 3.835423 3.835423 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM3/DSC_0007_01.JPG 0.022709 0.004344 0.007224 0.004969 0.004117 0.280324 0.009179 0.001808 0.066241 0.167076 0.019277 0.037090 0.013540 0.056320 0.003627 0.019049 0.001693 0.026836 0.246376 0.004731 0.003471
S19 0.999998 S19 S19 6.831290 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0749.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S10 0.955576 S8 S8 1.954668 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0182.JPG 0.007577 0.011383 0.017654 0.074382 0.025622 0.059067 0.004985 0.002618 0.002770 0.001757 0.000884 0.004807 0.111473 0.052174 0.086672 0.039592 0.015038 0.003459 0.090943 0.383036 0.004106
S1 0.993728 S1 S1 6.700001 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK4/DSC_0956_01.JPG 0.993728 0.000038 0.000047 0.000486 0.000305 0.000344 0.000166 0.000115 0.000235 0.000388 0.000210 0.000077 0.000055 0.001300 0.000079 0.000163 0.000136 0.000273 0.000985 0.000349 0.000520
S3 0.890281 S3 S3 4.900544 3.835423 3.835423 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK4/DSC_0225_01.JPG 0.001257 0.002044 0.297523 0.000844 0.001688 0.000219 0.001690 0.001145 0.001488 0.000336 0.000886 0.001297 0.001625 0.006209 0.661305 0.000786 0.003147 0.001760 0.009337 0.000811 0.004604
S3 0.999976 S3 S3 6.830825 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0047_01.JPG 0.000000 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000005 0.000000 0.000006 0.000000 0.000001 0.999976 0.000000 0.000002 0.000000 0.000002 0.000000 0.000001
S1 0.972290 S6 S1 -0.161951 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0231.JPG 0.000794 0.003956 0.001085 0.000320 0.003399 0.000321 0.000089 0.000158 0.000129 0.000145 0.001069 0.000276 0.002703 0.000356 0.001439 0.001048 0.007656 0.972290 0.000140 0.000407 0.002223
S21 0.906505 S6 S6 5.943502 3.835423 3.835423 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S21/S21MK1/DSC_0817_01.JPG 0.003259 0.007566 0.008614 0.001951 0.007571 0.000624 0.000159 0.000304 0.000262 0.000182 0.003217 0.001549 0.024598 0.136280 0.003076 0.113640 0.094670 0.584080 0.003372 0.000534 0.004493
S1 0.826143 S1 S1 4.170140 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0331.JPG 0.713644 0.000422 0.000265 0.004139 0.001622 0.002768 0.000867 0.001195 0.000759 0.020374 0.000733 0.000520 0.001818 0.006594 0.003043 0.000647 0.001069 0.063668 0.170182 0.001398 0.004272
S14 0.884954 S14 S14 4.999067 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0440_01.JPG 0.000461 0.000374 0.000831 0.004016 0.000720 0.795042 0.010951 0.000124 0.001783 0.028352 0.008431 0.014246 0.116877 0.004429 0.001117 0.000906 0.000150 0.000539 0.009780 0.000197 0.000673
S14 0.998441 S14 S14 6.759877 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S14/S14MK1/DSC_0842.JPG 0.000048 0.000038 0.000005 0.000162 0.000019 0.998441 0.000351 0.000006 0.000010 0.000660 0.000011 0.000016 0.000060 0.000018 0.000045 0.000020 0.000014 0.000012 0.000012 0.000031 0.000020
S3 0.998567 S3 S3 6.715782 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0915.JPG 0.000018 0.000028 0.001097 0.000002 0.000009 0.000002 0.000006 0.000078 0.000021 0.000001 0.000001 0.000097 0.000002 0.000003 0.998567 0.000001 0.000009 0.000002 0.000034 0.000003 0.000018
S5 0.813942 S5 S5 5.821053 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S5/S5NM4/DSC_0795.JPG 0.009667 0.001389 0.003041 0.001261 0.078285 0.000505 0.000526 0.001268 0.000728 0.002369 0.000929 0.003912 0.002732 0.002325 0.002821 0.002173 0.697809 0.034428 0.001519 0.001246 0.151066
S5 0.597536 S5 S19 1.407469 3.835423 3.835423 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0073_01.JPG 0.139009 0.005355 0.079106 0.001878 0.003346 0.000928 0.001495 0.001002 0.003027 0.000672 0.141267 0.005212 0.001487 0.016923 0.017720 0.002280 0.313963 0.001400 0.002489 0.006120 0.255322
S3 0.998442 S3 S3 5.995169 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0253_01.JPG 0.000018 0.000136 0.119843 0.000007 0.000041 0.000010 0.000035 0.000115 0.000043 0.000009 0.000005 0.000190 0.000006 0.000011 0.879207 0.000016 0.000068 0.000006 0.000123 0.000018 0.000092
S7 0.622332 S1 S3 1.733906 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0715.JPG 0.186873 0.000599 0.001542 0.000222 0.002309 0.002457 0.001563 0.000899 0.300218 0.005552 0.121589 0.038920 0.000324 0.004067 0.261666 0.001251 0.001919 0.021771 0.043625 0.001481 0.001153
S1 0.726017 S7 S18 2.554249 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0339.JPG 0.142419 0.001767 0.001641 0.008267 0.005570 0.014279 0.002102 0.001621 0.003719 0.146897 0.003809 0.003131 0.004114 0.036698 0.006508 0.002284 0.002092 0.007140 0.560808 0.041519 0.003615
S7 0.838176 S17 S17 3.090600 3.835423 3.835423 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM2/DSC_0864.JPG 0.089724 0.000706 0.005463 0.000330 0.002761 0.108991 0.002890 0.001972 0.403536 0.009357 0.053558 0.018576 0.000540 0.087762 0.014697 0.002575 0.012627 0.001343 0.179324 0.002040 0.001229
S1 0.937643 S6 S1 0.199963 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0354.JPG 0.002191 0.009007 0.000541 0.000739 0.003919 0.001529 0.000116 0.000206 0.000304 0.000121 0.002052 0.000337 0.003134 0.000742 0.007543 0.001626 0.019793 0.937643 0.000225 0.000469 0.007762
S7 0.819245 S1 S1 2.294964 3.835423 3.835423 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM2/DSC_0851.JPG 0.308514 0.001361 0.005717 0.000361 0.006056 0.008141 0.001617 0.001923 0.132441 0.114880 0.137524 0.045227 0.000469 0.003283 0.032328 0.000997 0.006683 0.004216 0.184435 0.001588 0.002237
S3 0.996148 S3 S3 6.416384 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0806.JPG 0.000105 0.000189 0.000093 0.000119 0.000301 0.000008 0.000067 0.000031 0.000035 0.000225 0.000049 0.000448 0.000096 0.000674 0.996148 0.000215 0.000314 0.000148 0.000135 0.000054 0.000545
S4 1.000000 S4 S4 6.831341 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S4/S4NM2/DSC_0654.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S4 0.863296 S6 S6 5.285410 3.835423 3.835423 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0410.JPG 0.001571 0.011168 0.031124 0.000327 0.003945 0.006439 0.000255 0.000267 0.000753 0.000133 0.002386 0.000952 0.001229 0.027617 0.003327 0.011558 0.004926 0.863296 0.000851 0.000938 0.026935
S6 0.999734 S6 S6 6.816192 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK2/DSC_0414.JPG 0.000009 0.000013 0.000001 0.000013 0.000012 0.000002 0.000000 0.000001 0.000002 0.000002 0.000002 0.000010 0.000119 0.000001 0.000007 0.000007 0.000012 0.999734 0.000043 0.000001 0.000011
S12 0.920035 S20 S1 2.625430 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0127.JPG 0.000976 0.001008 0.003061 0.026556 0.003666 0.003962 0.001496 0.000285 0.000632 0.008291 0.001572 0.001162 0.920035 0.008705 0.002595 0.006077 0.000373 0.001982 0.003143 0.002712 0.001711
S14 0.840824 S14 S14 4.765611 3.835423 3.835423 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0541_01.JPG 0.001425 0.012085 0.000983 0.004421 0.002279 0.732961 0.024300 0.000247 0.001623 0.024652 0.010457 0.002582 0.121729 0.003555 0.002936 0.001532 0.000714 0.001506 0.048016 0.000723 0.001272
S11 0.999949 S11 S11 6.830492 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0189_01.JPG 0.000000 0.000001 0.999949 0.000000 0.000002 0.000002 0.000003 0.000003 0.000001 0.000016 0.000000 0.000009 0.000000 0.000001 0.000004 0.000001 0.000003 0.000000 0.000001 0.000004 0.000001
S19 0.999950 S19 S19 6.830009 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0176_01.JPG 0.000003 0.000000 0.000001 0.000000 0.000001 0.000001 0.000000 0.000001 0.000002 0.000003 0.999950 0.000015 0.000001 0.000005 0.000002 0.000001 0.000008 0.000001 0.000002 0.000000 0.000003
S5 0.652789 S1 S19 0.940708 3.835423 3.835423 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0076_01.JPG 0.284102 0.008357 0.108167 0.004249 0.006870 0.001413 0.001421 0.001344 0.002206 0.002355 0.157156 0.004992 0.019473 0.020992 0.036591 0.016448 0.260529 0.015194 0.007256 0.003872 0.037013
S10 0.426377 S1 S12 1.582818 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0902.JPG 0.203917 0.052073 0.005245 0.304682 0.019881 0.007481 0.005575 0.005887 0.001462 0.009061 0.001777 0.004138 0.008410 0.041333 0.029955 0.035702 0.014948 0.014212 0.215420 0.007302 0.011538
S19 0.999989 S19 S19 6.831132 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0123_01.JPG 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999989 0.000002 0.000000 0.000001 0.000000 0.000000 0.000002 0.000000 0.000001 0.000000 0.000001
S7 0.714895 S17 S14 1.299117 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM2/DSC_0969.JPG 0.094149 0.000539 0.020709 0.000263 0.010967 0.138489 0.004013 0.001626 0.244576 0.037833 0.129427 0.039431 0.000614 0.060725 0.027490 0.001243 0.027682 0.002204 0.153260 0.002166 0.002594
S7 0.969522 S7 S7 3.722635 3.835423 3.835423 1 0 0 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0412.JPG 0.000276 0.000088 0.000106 0.000239 0.000184 0.000145 0.000231 0.000229 0.000501 0.022905 0.000772 0.000576 0.000281 0.000717 0.002645 0.000051 0.000033 0.000120 0.969522 0.000278 0.000101
S7 0.808347 S1 S1 2.656106 3.835423 3.835423 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM2/DSC_0922.JPG 0.235934 0.001201 0.008683 0.000397 0.005681 0.141134 0.001422 0.002406 0.125162 0.039900 0.214164 0.020622 0.000570 0.003640 0.035799 0.002240 0.083849 0.003995 0.066903 0.002271 0.004028
S1 0.794701 S3 S10 1.216429 3.835423 3.835423 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0494.JPG 0.108622 0.226253 0.010077 0.000483 0.004662 0.020279 0.003606 0.007941 0.004459 0.093662 0.002485 0.133549 0.001359 0.018419 0.235165 0.003793 0.028477 0.001729 0.003360 0.002446 0.089171
S3 0.984633 S3 S3 3.918113 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0954.JPG 0.000048 0.000028 0.014557 0.000004 0.000020 0.000005 0.000021 0.000327 0.000072 0.000006 0.000003 0.000118 0.000007 0.000009 0.984633 0.000005 0.000034 0.000005 0.000058 0.000009 0.000031
S3 0.999990 S3 S3 6.830842 3.835423 3.835423 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0170_01.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000003 0.000000 0.000000 0.999990 0.000000 0.000001 0.000000 0.000002 0.000000 0.000000
