CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName AN CE DS HP NE SA SC SR
SR 0.860461 SR SC 1.034860 3.583716 1.935070 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SR/DSC_0295.JPG 0.007719 0.000512 0.005066 0.002252 0.009068 0.013113 0.312397 0.649872
SC 0.656721 DS SR 4.173620 3.583716 2.004508 1 1 1 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SC/DSC_0157_01.JPG 0.011918 0.000728 0.283601 0.071985 0.003281 0.000915 0.184502 0.443071
SC 0.894313 SC AN 1.107184 3.583716 2.571934 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SC/DSC_0005.JPG 0.253658 0.000037 0.002388 0.000163 0.008010 0.028884 0.652344 0.054515
SR 0.932118 HP HP 4.475485 3.583716 2.002095 1 1 1 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SR/DSC_0784_01.JPG 0.095067 0.000563 0.254525 0.573748 0.000184 0.000217 0.013871 0.061824
SC 0.584148 SC SR 0.554710 3.583716 2.588403 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SC/DSC_0916.JPG 0.041226 0.133662 0.021814 0.012175 0.002707 0.027502 0.420582 0.340331
NE 0.797388 NE NE 4.792560 3.583716 1.819258 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1NE/DSC_0030_01.JPG 0.056941 0.001417 0.005324 0.022852 0.625560 0.069546 0.117394 0.100966
HP 0.917633 HP HP 5.174798 3.583716 1.952533 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2HP/DSC_0325.JPG 0.015459 0.000899 0.046518 0.917633 0.001577 0.007595 0.000234 0.010085
AN 0.871221 SC SC 6.476639 3.583716 0.462887 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0335.JPG 0.035710 0.000368 0.018136 0.002864 0.003313 0.004179 0.761435 0.173995
SA 0.672250 AN CE 0.638988 3.583716 2.036632 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3SA/DSC_0055_01.JPG 0.237417 0.179474 0.148802 0.173261 0.002324 0.153785 0.101976 0.002960
SA 0.714696 NE DS 0.852548 3.583716 2.093873 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2SA/DSC_0738.JPG 0.130123 0.004257 0.088404 0.001511 0.322799 0.450756 0.001145 0.001005
CE 0.605460 AN HP 2.003559 3.583716 1.533385 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1CE/DSC_0574_01.JPG 0.225679 0.244869 0.196353 0.277412 0.001796 0.004440 0.025893 0.023557
SC 0.620399 HP SR 1.987986 3.583716 1.632981 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SC/DSC_0926.JPG 0.108186 0.001459 0.057261 0.272367 0.007660 0.005542 0.238571 0.308954
AN 0.538547 SA DS 1.210689 3.583716 1.699949 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1AN/DSC_0348.JPG 0.129357 0.055491 0.181775 0.075343 0.040564 0.229074 0.185298 0.103097
NE 0.662345 SA AN 1.083948 3.583716 1.606732 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1NE/DSC_0881.JPG 0.173453 0.004324 0.000361 0.000075 0.439924 0.380477 0.000994 0.000390
SC 0.885183 HP HP 1.953624 3.583716 1.541860 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SC/DSC_0455_01.JPG 0.016357 0.010561 0.021848 0.314997 0.022902 0.066308 0.233848 0.313179
SC 0.974859 SR SC 1.989286 3.583716 1.601531 0 0 1 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1SC/DSC_0487.JPG 0.141261 0.003213 0.088701 0.007655 0.004079 0.027065 0.180888 0.547139
DS 0.782670 DS SA 1.998977 3.583716 0.238070 0 0 1 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1DS/DSC_0201_01.JPG 0.052341 0.024647 0.396271 0.078821 0.050235 0.152994 0.155594 0.089097
NE 0.848704 CE CE 2.859324 3.583716 -0.000005 0 0 1 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3NE/DSC_0561_17013.JPG 0.014198 0.275249 0.036943 0.116288 0.244880 0.031145 0.224700 0.056596
SA 0.874062 SA CE 1.982707 3.583716 0.000079 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SA/DSC_0071_01.JPG 0.035973 0.091449 0.007338 0.010793 0.004067 0.734032 0.114148 0.002201
NE 0.560084 SR SR 4.800322 3.583716 0.000000 1 1 1 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1NE/DSC_0069.JPG 0.164689 0.006810 0.167140 0.147588 0.087872 0.015081 0.150943 0.259877
AN 0.864449 SA SC 0.214468 3.583716 1.656403 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2AN/DSC_0803.JPG 0.010419 0.003409 0.000322 0.000102 0.026423 0.627806 0.317893 0.013625
AN 0.804625 SC AN 0.177346 3.583716 1.705852 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1AN/DSC_0287.JPG 0.427543 0.000145 0.003072 0.000180 0.013617 0.009938 0.531703 0.013803
HP 0.894148 HP DS 2.848666 3.583716 1.266984 0 0 1 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1HP/DSC_0801_01.JPG 0.112293 0.000206 0.344651 0.530275 0.000036 0.000590 0.002577 0.009373
NE 0.992679 NE NE 3.837796 3.583716 1.343110 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1NE/DSC_0199_01.JPG 0.000018 0.000099 0.000051 0.003117 0.992679 0.001809 0.000237 0.001989
CE 0.916480 CE CE 5.983271 3.583716 0.111175 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2CE/DSC_0900.JPG 0.009509 0.698752 0.007130 0.035759 0.014298 0.111406 0.116601 0.006545
AN 0.883289 AN SC 5.140602 3.583716 0.000002 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0029.JPG 0.456534 0.001385 0.131394 0.000039 0.000018 0.011952 0.398586 0.000092
HP 0.914574 NE NE 2.813276 3.583716 -0.000103 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1HP/DSC_0954.JPG 0.062805 0.001023 0.025462 0.120544 0.683140 0.012853 0.032889 0.061285
SA 0.710162 SR SC 1.105488 3.583716 -0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SA/DSC_0936_01.JPG 0.107577 0.000606 0.006351 0.042236 0.065923 0.062911 0.193796 0.520600
SA 0.736897 SA AN 0.286741 3.583716 0.206917 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SA/DSC_0984.JPG 0.352947 0.000972 0.001958 0.007543 0.287022 0.336415 0.007928 0.005214
SR 0.713103 SC SR 2.696275 3.583716 0.270420 0 0 1 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SR/DSC_0449.JPG 0.131137 0.000568 0.013346 0.031919 0.021682 0.092580 0.322520 0.386247
CE 0.999949 CE AN 3.104118 3.583716 0.000009 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3CE/DSC_0883.JPG 0.000000 0.999949 0.000000 0.000004 0.000027 0.000018 0.000000 0.000001
AN 0.863858 HP HP 4.345366 3.583716 0.000104 1 1 1 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1AN/DSC_0818_01.JPG 0.247968 0.000030 0.204070 0.372887 0.000038 0.000044 0.013544 0.161420
SA 0.841115 SA DS 1.964749 3.583716 0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SA/DSC_0060.JPG 0.003470 0.037153 0.188475 0.103204 0.010289 0.629586 0.002938 0.024885
AN 0.945802 AN AN 4.757720 3.583716 0.000233 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1AN/DSC_0968.JPG 0.493581 0.001916 0.131241 0.016800 0.001049 0.001176 0.303252 0.050985
NE 0.946431 DS DS 2.748802 3.583716 -0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4NE/DSC_0517.JPG 0.039291 0.004498 0.457705 0.212830 0.028273 0.136899 0.017736 0.102768
SA 0.806344 DS SA 0.225124 3.583716 1.469731 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SA/DSC_0104.JPG 0.016381 0.034380 0.699952 0.043290 0.002022 0.144792 0.040328 0.018855
HP 0.834136 HP DS 1.190668 3.583716 1.553597 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3HP/DSC_0647_17099.JPG 0.126949 0.005135 0.201138 0.466881 0.000976 0.002149 0.188261 0.008511
SR 0.642340 SA SA 2.816853 3.583716 1.828536 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SR/DSC_0818.JPG 0.158802 0.051247 0.276225 0.098638 0.005722 0.330806 0.057805 0.020754
AN 0.795993 SC NE 0.287515 3.583716 2.012084 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2AN/DSC_0985.JPG 0.235048 0.000685 0.002442 0.001350 0.168562 0.043953 0.513417 0.034544
DS 0.687510 AN DS 2.000956 3.583716 1.212348 0 0 1 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1DS/DSC_0866.JPG 0.434323 0.004879 0.362643 0.036109 0.002389 0.120687 0.033819 0.005151
SC 0.770912 AN SC 1.999884 3.583716 1.314085 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1SC/DSC_0642_01.JPG 0.554378 0.001466 0.018726 0.020321 0.005982 0.012153 0.326098 0.060875
NE 0.705999 SA SA 2.904386 3.583716 0.099597 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2NE/DSC_0845.JPG 0.105849 0.002972 0.016241 0.036623 0.126037 0.491015 0.211188 0.010074
NE 0.839961 DS CE 0.032490 3.583716 1.559175 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1NE/DSC_0396.JPG 0.003229 0.058054 0.394964 0.137125 0.017265 0.387916 0.000741 0.000706
SC 0.998954 SC AN 0.007706 3.583716 1.523529 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SC/DSC_0158.JPG 0.000104 0.000004 0.000089 0.000002 0.000051 0.000377 0.998954 0.000418
CE 0.791544 CE CE 6.329825 3.583716 1.899047 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5CE/DSC_0591_01.JPG 0.002309 0.791544 0.002547 0.001398 0.007070 0.155995 0.023456 0.015680
SC 0.629511 AN AN 4.575301 3.583716 2.013411 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SC/DSC_0582.JPG 0.452317 0.000599 0.079888 0.177109 0.000491 0.002765 0.225052 0.061780
SC 0.920270 SC AN 1.985424 3.583716 2.889053 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SC/DSC_0330.JPG 0.000106 0.000030 0.001018 0.000063 0.000331 0.018930 0.920270 0.059252
DS 0.697070 DS DS 5.400857 3.583716 2.935292 1 1 1 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1DS/DSC_0032_01.JPG 0.194781 0.002377 0.415112 0.079945 0.004711 0.018445 0.179714 0.104914
SR 0.748134 AN AN 2.977123 3.583716 2.586943 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SR/DSC_0456.JPG 0.412844 0.010561 0.265743 0.005718 0.003674 0.013721 0.201592 0.086147
CE 0.920545 CE SA 0.242603 3.583716 2.077827 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3CE/DSC_0217_01.JPG 0.068095 0.535628 0.038654 0.230843 0.003787 0.078775 0.011969 0.032248
SR 0.904139 SA SA 3.975205 3.583716 1.706138 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SR/DSC_0455.JPG 0.011781 0.018603 0.101980 0.032717 0.011923 0.703730 0.113253 0.006014
AN 0.494084 AN DS 0.244732 3.583716 2.575866 0 0 0 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1AN/DSC_0914.JPG 0.223668 0.000570 0.116020 0.276898 0.005123 0.001607 0.081638 0.294476
SR 0.661005 SA SR 2.019354 3.583716 2.488667 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1SR/DSC_0266_01.JPG 0.022505 0.120101 0.135499 0.070804 0.070692 0.449588 0.005973 0.124839
SA 0.725670 SR DS 1.371476 3.583716 1.603799 0 0 0 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2SA/DSC_0450.JPG 0.125913 0.001397 0.166097 0.128906 0.017713 0.116102 0.130896 0.312976
SR 0.600037 SC SR 0.982313 3.583716 1.608946 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1SR/DSC_0366.JPG 0.266149 0.003058 0.084157 0.039590 0.002504 0.010526 0.294829 0.299188
CE 0.495390 AN CE 1.208407 3.583716 1.016208 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3CE/DSC_0228_01.JPG 0.272309 0.158602 0.008866 0.063837 0.008121 0.360397 0.032201 0.095667
CE 0.994996 CE AN 1.060139 3.583716 1.001003 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2CE/DSC_0071.JPG 0.000031 0.994996 0.000046 0.000311 0.002199 0.002348 0.000011 0.000057
DS 0.999626 DS DS 7.001419 3.583716 2.429551 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4DS/DSC_0044.JPG 0.000074 0.000005 0.999626 0.000066 0.000004 0.000203 0.000018 0.000004
DS 0.760072 DS DS 4.520075 3.583716 2.566272 1 1 1 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1DS/DSC_0205_01.JPG 0.078527 0.002609 0.347798 0.246142 0.022549 0.010548 0.209497 0.082331
HP 0.815165 DS DS 2.772105 3.583716 2.609668 0 0 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0314.JPG 0.024497 0.162519 0.363921 0.268351 0.003984 0.124909 0.032051 0.019769
CE 0.896235 CE SC 1.942227 3.583716 2.276466 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2CE/DSC_0856.JPG 0.111098 0.663479 0.003065 0.011479 0.001315 0.002787 0.198952 0.007825
CE 0.998848 CE CE 4.935547 3.583716 2.602223 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2CE/DSC_0246_01.JPG 0.000038 0.998848 0.000671 0.000017 0.000003 0.000125 0.000285 0.000012
SA 0.855976 SA SA 5.570914 3.583716 2.719640 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1SA/DSC_0424_01.JPG 0.005907 0.057033 0.347082 0.005722 0.000244 0.581453 0.001584 0.000976
SC 0.696220 DS DS 3.485916 3.583716 1.070080 0 0 1 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1SC/DSC_0775.JPG 0.178981 0.250737 0.377280 0.083733 0.002492 0.022837 0.078254 0.005685
DS 0.903946 AN DS 0.043021 3.583716 2.220101 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2DS/DSC_0482.JPG 0.567209 0.003502 0.352179 0.026915 0.000922 0.017637 0.030033 0.001603
SR 0.891407 SC SA 2.819995 3.583716 1.379674 0 0 1 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SR/DSC_0670_17122.JPG 0.059242 0.000080 0.039064 0.000199 0.019517 0.208118 0.659022 0.014758
DS 0.841359 AN DS 0.459148 3.583716 2.044737 0 0 0 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1DS/DSC_0499.JPG 0.556720 0.001128 0.379701 0.023914 0.000060 0.000637 0.037061 0.000778
NE 0.972761 DS DS 2.771693 3.583716 1.728282 0 0 1 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4NE/DSC_0510.JPG 0.194086 0.009477 0.333903 0.215610 0.007602 0.120809 0.079700 0.038813
NE 0.800326 AN DS 0.284869 3.583716 1.971141 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1NE/DSC_0491.JPG 0.479126 0.000179 0.166658 0.019630 0.002718 0.000776 0.146345 0.184567
AN 0.864172 SR CE 0.155977 3.583716 1.842749 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4AN/DSC_0004_01.JPG 0.036490 0.173203 0.005638 0.021995 0.018170 0.170678 0.046577 0.527249
CE 0.991985 CE AN 0.051636 3.583716 0.387459 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3CE/DSC_0585_17037.JPG 0.000319 0.991985 0.000061 0.000032 0.000006 0.000007 0.007555 0.000036
CE 0.929886 CE CE 6.748010 3.583716 1.741759 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2CE/DSC_0923.JPG 0.069051 0.929886 0.000155 0.000070 0.000002 0.000135 0.000685 0.000017
SC 0.858628 SA SA 6.212184 3.583716 1.861979 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2SC/DSC_0824.JPG 0.009814 0.003421 0.010067 0.000226 0.047866 0.668903 0.232112 0.027590
AN 0.885114 DS AN 2.002526 3.583716 0.400374 0 0 1 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1AN/DSC_0845.JPG 0.210059 0.001242 0.641316 0.121379 0.000589 0.001699 0.021087 0.002629
NE 0.733723 SA NE 1.095024 3.583716 0.000013 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2NE/DSC_0692.JPG 0.002548 0.000711 0.001154 0.000275 0.249849 0.625138 0.063959 0.056365
SC 0.963963 SC SA 2.014452 3.583716 -0.000065 0 0 1 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SC/DSC_0200.JPG 0.072576 0.000056 0.000100 0.000044 0.008830 0.072592 0.780850 0.064952
HP 0.920643 SC SC 3.950510 3.583716 -0.000001 1 1 1 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2HP/DSC_0499.JPG 0.118664 0.000288 0.005708 0.004974 0.004860 0.296624 0.400479 0.168402
DS 0.807381 AN CE 0.410914 3.583716 1.607095 0 0 0 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1DS/DSC_0498.JPG 0.362415 0.065816 0.520781 0.015444 0.000098 0.010175 0.023397 0.001875
DS 0.886803 DS DS 2.919581 3.583716 1.562620 0 0 1 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1DS/DSC_0540_01.JPG 0.181864 0.002250 0.663330 0.009967 0.000332 0.031823 0.103061 0.007374
DS 0.949525 DS DS 5.074172 3.583716 1.639789 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4DS/DSC_0039.JPG 0.043652 0.000168 0.949525 0.000165 0.000009 0.000588 0.005870 0.000024
DS 0.883644 DS DS 6.803002 3.583716 0.260032 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2DS/DSC_0011_01.JPG 0.051575 0.000719 0.883644 0.039348 0.001110 0.018049 0.003440 0.002115
HP 0.952657 HP HP 6.576654 3.583716 0.000008 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1HP/DSC_0263.JPG 0.007693 0.007189 0.369185 0.562266 0.001870 0.030506 0.002625 0.018668
AN 0.978267 SA SA 3.784345 3.583716 0.000124 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6AN/DSC_0369.JPG 0.148692 0.003539 0.085840 0.010096 0.047295 0.603118 0.095076 0.006346
NE 0.626328 SA CE 1.261822 3.583716 -0.000000 0 0 1 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1NE/DSC_0875.JPG 0.062110 0.092098 0.108509 0.058903 0.227327 0.324858 0.058935 0.067259
AN 0.447061 HP NE 2.036198 3.583716 -0.000196 0 0 1 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3AN/DSC_0003_01.JPG 0.044519 0.002986 0.032195 0.146252 0.335659 0.233752 0.164110 0.040527
DS 0.840379 DS AN 0.209300 3.583716 1.282008 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2DS/DSC_0052.JPG 0.244526 0.000016 0.601655 0.012401 0.000014 0.000041 0.140440 0.000905
SA 0.931696 DS DS 4.154215 3.583716 1.610230 1 1 1 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SA/DSC_0892_01.JPG 0.185797 0.000616 0.439003 0.033785 0.000820 0.098209 0.232652 0.009118
CE 0.874558 CE SR 1.020222 3.583716 2.504017 0 0 0 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1CE/DSC_0543_01.JPG 0.002743 0.503450 0.072929 0.002041 0.000152 0.017117 0.264356 0.137212
NE 0.795189 SC SC 3.843166 3.583716 1.929654 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1NE/DSC_0534_01.JPG 0.059317 0.000458 0.014656 0.006894 0.019341 0.043487 0.795189 0.060657
SR 0.822344 SC SR 0.248460 3.583716 2.537694 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SR/DSC_0957.JPG 0.000482 0.000202 0.000532 0.000145 0.018030 0.008022 0.544257 0.428330
CE 0.561458 AN DS 2.750966 3.583716 1.573387 0 0 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1CE/DSC_0570_01.JPG 0.220405 0.179248 0.347382 0.156496 0.002724 0.033855 0.036775 0.023116
SA 0.708841 SC DS 1.040375 3.583716 2.147462 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SA/DSC_0453_01.JPG 0.179987 0.014968 0.155183 0.134363 0.017340 0.073558 0.243797 0.180803
DS 0.785659 DS SR 1.081966 3.583716 2.015304 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1DS/DSC_0187_01.JPG 0.096005 0.001368 0.340966 0.120476 0.000328 0.000431 0.355406 0.085020
SA 0.652822 DS DS 2.849178 3.583716 1.818932 0 0 1 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SA/DSC_0222.JPG 0.042767 0.010239 0.348400 0.021658 0.052049 0.137593 0.251996 0.135297
HP 0.739394 HP DS 1.181086 3.583716 2.247022 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3HP/DSC_0099_01.JPG 0.008050 0.068534 0.459006 0.431256 0.000235 0.023137 0.009273 0.000509
SA 0.830149 SA SA 3.726116 3.583716 2.010230 1 1 1 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SA/DSC_0054.JPG 0.006713 0.064077 0.248883 0.028828 0.015932 0.611377 0.002171 0.022020
SC 0.885994 SC SC 4.759292 3.583716 2.129735 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SC/DSC_0961.JPG 0.302421 0.000942 0.023819 0.003862 0.001210 0.013134 0.644293 0.010319
SR 0.425205 AN DS 4.009075 3.583716 0.592291 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SR/DSC_0094_01.JPG 0.173097 0.001532 0.249605 0.326848 0.003434 0.000869 0.220950 0.023664
NE 0.850891 SC SR 0.100516 3.583716 2.031552 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5NE/DSC_0569_01.JPG 0.002193 0.000082 0.000124 0.000074 0.072160 0.010030 0.516447 0.398889
SA 0.735207 AN SC 0.636415 3.583716 1.966499 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SA/DSC_0748.JPG 0.303857 0.208229 0.012382 0.006952 0.018137 0.302211 0.133530 0.014701
SR 0.691605 DS HP 2.018195 3.583716 1.375885 0 0 1 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SR/DSC_0579.JPG 0.057917 0.004423 0.384849 0.252099 0.022111 0.200937 0.031795 0.045868
CE 0.944861 CE AN 0.075334 3.583716 1.473583 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2CE/DSC_0234_01.JPG 0.002100 0.944861 0.037899 0.000133 0.000031 0.004719 0.010161 0.000098
SR 0.825437 SR SR 4.526670 3.583716 1.897134 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7SR/DSC_0277.JPG 0.253341 0.002038 0.000857 0.002192 0.129753 0.024674 0.200591 0.386554
SR 0.823090 SR SR 2.927535 3.583716 1.937356 0 0 1 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SR/DSC_0621.JPG 0.128013 0.000061 0.021140 0.003548 0.000282 0.000725 0.284652 0.561580
SC 0.872599 SA SA 3.879589 3.583716 0.452223 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2SC/DSC_0838.JPG 0.060124 0.006420 0.112837 0.001629 0.249204 0.559756 0.003948 0.006082
NE 0.782233 HP CE 0.163892 3.583716 1.959444 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2NE/DSC_0221.JPG 0.013662 0.118690 0.091014 0.507585 0.017255 0.006602 0.094400 0.150791
DS 0.780794 DS HP 0.024723 3.583716 1.923709 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2DS/DSC_0380.JPG 0.006000 0.034897 0.674750 0.157233 0.004121 0.060281 0.039915 0.022803
HP 0.628122 DS DS 5.520864 3.583716 1.856041 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0313.JPG 0.055759 0.209315 0.327327 0.197890 0.007235 0.098479 0.069444 0.034552
DS 0.613817 AN DS 2.025604 3.583716 1.992567 0 0 1 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1DS/DSC_0470.JPG 0.353227 0.017868 0.214036 0.139822 0.062380 0.026466 0.146787 0.039415
CE 0.999557 CE AN 1.999811 3.583716 2.109580 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2CE/DSC_0871.JPG 0.000030 0.999557 0.000020 0.000005 0.000031 0.000124 0.000222 0.000012
NE 0.755378 NE NE 4.445865 3.583716 3.028186 1 1 1 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1NE/DSC_0375_01.JPG 0.006604 0.002078 0.000640 0.000362 0.610473 0.236659 0.013782 0.129402
AN 0.785229 DS DS 5.914235 3.583716 3.073510 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3AN/DSC_0138_01.JPG 0.115182 0.019142 0.561328 0.107419 0.001270 0.149568 0.039526 0.006565
SR 0.913954 SC NE 1.171081 3.583716 3.457022 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SR/DSC_0665_17117.JPG 0.003433 0.000095 0.003404 0.000034 0.158937 0.045619 0.783477 0.005001
