CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
NE 0.746928 AN DS 2.073974 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1NE/DSC_0388_01.JPG 0.359136 0.003263 0.340144 0.011026 0.000409 0.263162 0.021603 0.001256
DS 0.577279 DS AN 0.608887 3.513482 3.513482 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0372.JPG 0.150059 0.000587 0.276220 0.206616 0.148391 0.012737 0.048825 0.156566
HP 0.881107 SR AN 0.802884 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1HP/DSC_0116_01.JPG 0.103689 0.000166 0.060825 0.191033 0.000364 0.003954 0.024631 0.615338
SC 0.812650 DS AN 1.728663 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SC/DSC_0850_01.JPG 0.197861 0.000306 0.700547 0.003696 0.000041 0.000160 0.080275 0.017115
SR 0.842988 SR SR 4.630494 3.513482 3.513482 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SR/DSC_0962.JPG 0.008931 0.000255 0.012340 0.138785 0.000560 0.000286 0.184981 0.653863
NE 0.619427 AN DS 2.065893 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2NE/DSC_0853.JPG 0.272282 0.012256 0.142316 0.032567 0.013075 0.033809 0.453289 0.040407
NE 0.769585 SR AN 0.108386 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2NE/DSC_0234.JPG 0.087671 0.003792 0.240714 0.140814 0.024072 0.066427 0.195155 0.241356
AN 0.920654 HP HP 4.412799 3.513482 3.513482 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1AN/DSC_0183_01.JPG 0.137471 0.000782 0.102361 0.427144 0.000400 0.054133 0.041507 0.236202
SC 0.750040 AN SC 1.831544 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SC/DSC_0207.JPG 0.385984 0.002036 0.028834 0.000123 0.220559 0.153819 0.187205 0.021440
SA 0.908673 SC SC 4.554134 3.513482 3.513482 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SA/DSC_0099.JPG 0.003490 0.000225 0.012284 0.000144 0.001756 0.405620 0.575572 0.000908
NE 0.822306 SA AN 1.329391 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1NE/DSC_0863.JPG 0.122602 0.059338 0.170512 0.002402 0.056959 0.486242 0.101579 0.000364
DS 0.837700 DS DS 5.324068 3.513482 3.513482 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1DS/DSC_0675_01.JPG 0.136047 0.001023 0.625553 0.036485 0.000058 0.000735 0.194785 0.005314
SC 0.950495 SC SC 5.828467 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1SC/DSC_0664_01.JPG 0.006285 0.000042 0.000613 0.000003 0.000790 0.041324 0.950495 0.000448
AN 0.971424 DS DS 6.102622 3.513482 3.513482 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2AN/DSC_0178.JPG 0.032146 0.031162 0.859004 0.006071 0.000120 0.029916 0.005783 0.035798
SC 0.875588 AN SC 0.355629 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SC/DSC_0216.JPG 0.627562 0.000530 0.007173 0.000094 0.060911 0.003943 0.256936 0.042850
NE 0.992543 SA SA 4.376297 3.513482 3.513482 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6NE/DSC_0231.JPG 0.000721 0.000802 0.000416 0.000186 0.271472 0.699488 0.001546 0.025368
CE 0.727006 DS DS 3.474324 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4CE/DSC_0757_01.JPG 0.144271 0.049508 0.347294 0.147273 0.001755 0.012330 0.112656 0.184911
SC 0.795188 SR SC 0.626747 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SC/DSC_0145_01.JPG 0.017625 0.000620 0.063259 0.032546 0.012676 0.007977 0.259550 0.605748
SA 0.873208 SR SR 2.850898 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SA/DSC_0990.JPG 0.155073 0.000094 0.000242 0.141022 0.247286 0.057023 0.014334 0.384927
SR 0.626247 SA CE -0.788003 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SR/DSC_0666_17118.JPG 0.098647 0.077576 0.138287 0.025337 0.106140 0.297849 0.227807 0.028357
SA 0.824311 CE DS 0.451339 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2SA/DSC_0259.JPG 0.003969 0.380552 0.325574 0.108300 0.001355 0.173567 0.004579 0.002104
NE 0.968096 DS HP 2.141216 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1NE/DSC_0731_01.JPG 0.133728 0.001169 0.586123 0.270423 0.000135 0.000474 0.003642 0.004306
CE 0.840461 CE SC -0.699001 3.513482 3.513482 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5CE/DSC_0588_01.JPG 0.000972 0.721612 0.000086 0.000389 0.020644 0.075654 0.165045 0.015599
CE 0.969658 CE CE 6.300778 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4CE/DSC_0922.JPG 0.000671 0.969658 0.001865 0.019343 0.000284 0.006778 0.000399 0.001002
DS 0.979838 DS DS 6.606678 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6DS/DSC_0396.JPG 0.000141 0.001045 0.979838 0.006968 0.000327 0.011367 0.000008 0.000307
NE 0.795718 SR NE 1.207266 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2NE/DSC_0043.JPG 0.004380 0.003903 0.000314 0.005540 0.223178 0.284664 0.002087 0.475934
AN 0.373509 SA DS 1.256780 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5AN/DSC_0506_01.JPG 0.166991 0.019813 0.261963 0.114625 0.001083 0.181149 0.198440 0.055938
AN 0.439236 NE DS 1.011733 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0526.JPG 0.074099 0.074832 0.173858 0.222724 0.132039 0.279715 0.039265 0.003468
SR 0.744414 SC SC 4.145383 3.513482 3.513482 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SR/DSC_0518_01.JPG 0.014690 0.015636 0.031005 0.012832 0.009990 0.142295 0.490885 0.282666
DS 0.637300 DS AN -0.111294 3.513482 3.513482 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1DS/DSC_0320.JPG 0.256203 0.104948 0.389456 0.019047 0.006814 0.211326 0.008378 0.003829
AN 0.630335 HP NE 1.770879 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1AN/DSC_0500_01.JPG 0.038964 0.065007 0.223631 0.378718 0.203748 0.046271 0.017115 0.026546
HP 0.802348 AN AN 4.312759 3.513482 3.513482 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3HP/DSC_0138.JPG 0.439010 0.002268 0.205965 0.075308 0.003681 0.040954 0.134023 0.098791
SC 0.823842 SC SC 4.474454 3.513482 3.513482 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SC/DSC_0953.JPG 0.219149 0.001043 0.107585 0.002451 0.000337 0.035512 0.477620 0.156303
SA 0.628632 AN NE -1.342189 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SA/DSC_0923_01.JPG 0.297296 0.004258 0.042290 0.006705 0.081937 0.320951 0.059657 0.186906
SR 0.800788 SC SA -0.584311 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SR/DSC_0958.JPG 0.246214 0.009999 0.078492 0.003045 0.003140 0.153152 0.478659 0.027299
AN 0.728803 SA DS 0.898568 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0329.JPG 0.105812 0.007461 0.190272 0.014611 0.004944 0.333541 0.335470 0.007888
AN 0.985697 AN AN 4.011533 3.513482 3.513482 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1AN/DSC_0181.JPG 0.753720 0.000023 0.002454 0.242719 0.000034 0.000126 0.000199 0.000725
AN 0.937607 DS AN 1.257916 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1AN/DSC_0837.JPG 0.221629 0.000536 0.772753 0.000574 0.000406 0.002357 0.001331 0.000415
SR 0.859383 SR SA 0.921652 3.513482 3.513482 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2SR/DSC_0114.JPG 0.066616 0.000858 0.002890 0.000175 0.031902 0.269731 0.241832 0.385996
SC 0.658631 AN HP 0.608612 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1SC/DSC_0657_01.JPG 0.444276 0.005721 0.044661 0.131191 0.001994 0.161261 0.106423 0.104472
CE 0.671767 SC DS 0.740882 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1CE/DSC_0246.JPG 0.224111 0.046605 0.195843 0.068432 0.003012 0.019871 0.405829 0.036298
SA 0.829725 SC SA 2.168464 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SA/DSC_0608_17060.JPG 0.069454 0.000255 0.087465 0.000234 0.144585 0.307982 0.378840 0.011185
HP 0.676262 HP SC 1.370142 3.513482 3.513482 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1HP/DSC_0619_01.JPG 0.127578 0.003825 0.351416 0.329104 0.000130 0.001955 0.112986 0.073005
CE 0.998777 CE CE 6.783762 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7CE/DSC_0221.JPG 0.000445 0.998777 0.000040 0.000011 0.000010 0.000156 0.000442 0.000118
HP 0.520509 CE HP -1.288043 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1HP/DSC_0296.JPG 0.041230 0.319075 0.280820 0.138742 0.034860 0.065020 0.067395 0.052858
SA 0.899875 DS SC 0.470560 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7SA/DSC_0252.JPG 0.115582 0.003076 0.424845 0.248300 0.015887 0.002445 0.090741 0.099126
SA 0.961728 SA SA 7.239685 3.513482 3.513482 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SA/DSC_0446.JPG 0.026510 0.079672 0.010892 0.033857 0.208700 0.592744 0.045560 0.002065
AN 0.993764 AN AN 5.647828 3.513482 3.513482 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2AN/DSC_0445.JPG 0.771560 0.000120 0.003103 0.217917 0.000052 0.000132 0.001415 0.005702
DS 0.982125 DS DS 6.259698 3.513482 3.513482 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1DS/DSC_0538_01.JPG 0.005711 0.000177 0.904440 0.088526 0.000292 0.000583 0.000174 0.000097
AN 0.742301 CE AN 0.211486 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2AN/DSC_0662.JPG 0.170986 0.392526 0.172787 0.016371 0.003116 0.216077 0.001207 0.026930
NE 0.946784 NE NE 4.118351 3.513482 3.513482 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2NE/DSC_0230.JPG 0.012963 0.001719 0.000704 0.003580 0.599154 0.370893 0.005109 0.005879
DS 0.707874 DS AN 0.813914 3.513482 3.513482 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3DS/DSC_0503.JPG 0.213916 0.050931 0.573202 0.080858 0.001233 0.035880 0.038840 0.005141
HP 0.649842 CE SC 1.695827 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2HP/DSC_0897.JPG 0.156453 0.213415 0.082958 0.014205 0.000561 0.003643 0.443309 0.085456
DS 0.885273 DS DS 5.941720 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4DS/DSC_0046.JPG 0.023546 0.000474 0.885273 0.056831 0.004344 0.012007 0.003493 0.014033
DS 0.903491 AN AN 2.720958 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1DS/DSC_0637.JPG 0.394603 0.000062 0.005638 0.142839 0.008776 0.000246 0.357713 0.090122
SC 0.800355 HP DS -0.010582 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SC/DSC_0941.JPG 0.026901 0.003311 0.107146 0.715281 0.090774 0.029668 0.000806 0.026113
CE 0.988389 CE CE 6.718037 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6CE/DSC_0256.JPG 0.000641 0.988389 0.000324 0.000062 0.000009 0.010478 0.000018 0.000079
AN 0.862161 DS NE 0.817868 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2AN/DSC_0331_01.JPG 0.189350 0.002853 0.255078 0.000939 0.109678 0.320712 0.116666 0.004724
SA 0.621696 DS CE -0.286676 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SA/DSC_0747.JPG 0.068937 0.222193 0.319073 0.125853 0.004287 0.178098 0.036980 0.044579
CE 0.805590 CE DS 0.925417 3.513482 3.513482 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1CE/DSC_0074.JPG 0.007846 0.377062 0.161724 0.026478 0.055884 0.283620 0.045162 0.042223
SC 0.696800 DS DS 3.664238 3.513482 3.513482 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SC/DSC_0098.JPG 0.068522 0.012287 0.401149 0.002374 0.000209 0.010234 0.503930 0.001294
SR 0.721284 CE HP -0.914880 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SR/DSC_0462.JPG 0.080671 0.391018 0.271236 0.115790 0.006158 0.021627 0.057745 0.055756
SC 0.588272 AN CE 0.651115 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2SC/DSC_0930.JPG 0.257469 0.378629 0.039650 0.002501 0.000166 0.001383 0.318543 0.001659
DS 0.972027 DS SR -0.100135 3.513482 3.513482 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1DS/DSC_0344_01.JPG 0.016685 0.000120 0.834842 0.005963 0.011390 0.000970 0.000368 0.129662
SA 0.801134 AN NE 1.015974 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1SA/DSC_0740.JPG 0.356162 0.191563 0.049893 0.089063 0.195270 0.033868 0.057413 0.026769
SR 0.866212 SR HP 1.932463 3.513482 3.513482 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4SR/DSC_0959_01.JPG 0.010074 0.000988 0.007355 0.166382 0.047356 0.001327 0.055257 0.711261
DS 0.907570 DS DS 4.624410 3.513482 3.513482 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6DS/DSC_0381.JPG 0.006689 0.000812 0.708695 0.151210 0.013507 0.095520 0.000434 0.023134
AN 0.707023 AN AN 2.562842 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1AN/DSC_0328_01.JPG 0.250648 0.214091 0.068665 0.009214 0.184256 0.260775 0.005879 0.006472
SR 0.833537 SC SC 6.076321 3.513482 3.513482 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SR/DSC_0127.JPG 0.133606 0.000067 0.001736 0.001177 0.009220 0.000155 0.728175 0.125865
DS 0.755913 AN DS 2.294375 3.513482 3.513482 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1DS/DSC_0499.JPG 0.506991 0.000473 0.422540 0.002174 0.000147 0.007648 0.058991 0.001036
AN 0.769587 SR HP 0.683857 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1AN/DSC_0910.JPG 0.117210 0.009960 0.258299 0.125111 0.006983 0.035306 0.077735 0.369396
CE 0.830874 CE AN 2.442015 3.513482 3.513482 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3CE/DSC_0220_01.JPG 0.127293 0.655662 0.038896 0.061781 0.096655 0.009421 0.005593 0.004699
NE 0.714108 CE CE 4.315992 3.513482 3.513482 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3NE/DSC_0018_01.JPG 0.267047 0.454315 0.084910 0.022050 0.005505 0.024452 0.048857 0.092864
CE 0.976231 CE SA -0.017878 3.513482 3.513482 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5CE/DSC_0580_01.JPG 0.000046 0.845489 0.000801 0.000209 0.013648 0.133502 0.006235 0.000069
CE 0.915194 CE SA 3.203982 3.513482 3.513482 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2CE/DSC_0251.JPG 0.004574 0.689722 0.010885 0.056972 0.007433 0.229295 0.000438 0.000680
SR 0.843742 AN DS 2.436399 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SR/DSC_0624.JPG 0.384058 0.106685 0.273222 0.069127 0.001004 0.091820 0.056635 0.017449
SA 0.717805 CE AN 2.244615 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SA/DSC_0725.JPG 0.231576 0.462558 0.069653 0.021007 0.002902 0.207033 0.002896 0.002374
DS 0.830411 DS AN 1.237145 3.513482 3.513482 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1DS/DSC_0348_01.JPG 0.264241 0.001545 0.456719 0.001018 0.042938 0.232859 0.000312 0.000368
CE 0.981024 CE CE 6.837809 3.513482 3.513482 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3CE/DSC_0072.JPG 0.005166 0.702631 0.279433 0.004295 0.000588 0.004737 0.002151 0.000999
SR 0.882335 SC SR 1.877448 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SR/DSC_0122.JPG 0.010109 0.000653 0.003884 0.012855 0.002041 0.000940 0.773112 0.196405
SR 0.828955 SR SR 3.698072 3.513482 3.513482 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SR/DSC_0131_01.JPG 0.010131 0.000110 0.001990 0.244228 0.000449 0.007303 0.024172 0.711617
DS 0.913439 DS DS 5.715519 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2DS/DSC_0370_01.JPG 0.009937 0.000272 0.913439 0.001030 0.004753 0.053539 0.016566 0.000462
SC 0.912861 AN DS 1.161971 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2SC/DSC_0969.JPG 0.319953 0.012413 0.178074 0.016786 0.003572 0.102990 0.154322 0.211890
AN 0.719453 AN DS -0.135862 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1AN/DSC_0169_01.JPG 0.263528 0.004668 0.119769 0.017526 0.010896 0.187308 0.342114 0.054191
SC 0.905109 SC SC 3.900427 3.513482 3.513482 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SC/DSC_0950.JPG 0.119923 0.000208 0.028780 0.000987 0.002709 0.009139 0.727262 0.110991
DS 0.823507 DS AN 2.119222 3.513482 3.513482 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2DS/DSC_0679.JPG 0.158292 0.123498 0.535376 0.049276 0.001723 0.123101 0.002248 0.006486
HP 0.891169 DS DS 4.933265 3.513482 3.513482 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2HP/DSC_0931.JPG 0.026413 0.001464 0.785571 0.132549 0.000514 0.004913 0.043073 0.005503
HP 0.799229 SR SR 4.660128 3.513482 3.513482 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0239.JPG 0.180811 0.000245 0.002978 0.005413 0.019589 0.002153 0.098544 0.690268
AN 0.909491 SR SR 4.984542 3.513482 3.513482 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1AN/DSC_0176_01.JPG 0.137647 0.000338 0.159139 0.010811 0.010293 0.000903 0.122390 0.558479
HP 0.947277 HP HP 6.774746 3.513482 3.513482 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2HP/DSC_0980.JPG 0.000657 0.000130 0.036457 0.816818 0.000039 0.000002 0.001123 0.144773
SA 0.769234 CE CE 6.103990 3.513482 3.513482 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1SA/DSC_0256_01.JPG 0.005288 0.646226 0.096940 0.012755 0.168948 0.068692 0.000606 0.000544
CE 0.942919 CE CE 5.434387 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1CE/DSC_0059_01.JPG 0.004058 0.942919 0.019074 0.004412 0.000155 0.027705 0.000033 0.001643
NE 0.821134 AN DS 0.831445 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3NE/DSC_0354.JPG 0.402115 0.046093 0.253524 0.223272 0.002927 0.007149 0.045985 0.018935
SA 0.541371 AN DS 1.232460 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2SA/DSC_0588.JPG 0.188486 0.134979 0.304022 0.008919 0.000572 0.162926 0.081087 0.119011
SC 0.947770 SC SR 0.392651 3.513482 3.513482 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SC/DSC_0341.JPG 0.018196 0.000318 0.007139 0.002233 0.001236 0.023155 0.754642 0.193083
DS 0.766550 DS DS 4.013731 3.513482 3.513482 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1DS/DSC_0375.JPG 0.126460 0.021244 0.574046 0.002408 0.000150 0.027011 0.247415 0.001266
SA 0.891993 SA SA 3.335499 3.513482 3.513482 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SA/DSC_0901.JPG 0.015086 0.033554 0.123966 0.001496 0.108381 0.674119 0.043192 0.000206
SA 0.696728 SC CE 0.709993 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SA/DSC_0435_01.JPG 0.034973 0.121684 0.071520 0.060175 0.021427 0.149818 0.435077 0.105327
HP 0.579957 AN NE -1.527481 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0249.JPG 0.312140 0.002865 0.030058 0.026281 0.217725 0.001318 0.221238 0.188375
SR 0.858613 DS SC -1.566882 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SR/DSC_0112.JPG 0.031231 0.041134 0.769188 0.004587 0.000025 0.007220 0.138658 0.007957
SC 0.807053 DS AN 1.493577 3.513482 3.513482 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1SC/DSC_0488_01.JPG 0.364812 0.054840 0.517720 0.000035 0.002388 0.019699 0.040344 0.000161
SC 0.910409 SR AN -0.116709 3.513482 3.513482 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SC/DSC_0276.JPG 0.113309 0.000722 0.148361 0.001594 0.025780 0.030444 0.282903 0.396887
NE 0.873308 SA NE 1.298454 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1NE/DSC_0184.JPG 0.086121 0.010362 0.022237 0.122275 0.233024 0.382533 0.004622 0.138827
DS 0.846603 AN AN 4.551850 3.513482 3.513482 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1DS/DSC_0320.JPG 0.620026 0.000037 0.222258 0.000017 0.000683 0.000312 0.153329 0.003338
SA 0.692085 DS DS 3.184805 3.513482 3.513482 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SA/DSC_0731.JPG 0.159686 0.290697 0.343224 0.007724 0.000407 0.190584 0.004760 0.002918
HP 0.751730 SR SR 5.095214 3.513482 3.513482 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1HP/DSC_0102_01.JPG 0.015656 0.000156 0.005815 0.390716 0.000423 0.001163 0.000522 0.585548
SA 0.773766 SA AN 1.557298 3.513482 3.513482 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SA/DSC_0741.JPG 0.271533 0.064196 0.102005 0.144836 0.009540 0.394179 0.006767 0.006945
NE 0.930193 NE NE 5.215241 3.513482 3.513482 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3NE/DSC_0863.JPG 0.000261 0.001732 0.000402 0.027630 0.930193 0.019606 0.019352 0.000825
