CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S10 0.771582 S10 S10 4.034503 4.181612 4.181612 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S10/S10NM2/DSC_0030.JPG 0.004822 0.363065 0.112633 0.032567 0.034599 0.001689 0.003545 0.003533 0.002295 0.003786 0.002925 0.002418 0.062092 0.221956 0.013190 0.013594 0.047242 0.022632 0.009132 0.019834 0.022452
S14 0.987684 S14 S14 6.898484 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S14/S14MK1/DSC_0803.JPG 0.001014 0.000544 0.002100 0.000550 0.000309 0.987684 0.000427 0.000328 0.000198 0.002553 0.000058 0.000681 0.000508 0.000046 0.000085 0.000115 0.001275 0.000466 0.000193 0.000732 0.000134
S3 0.921802 S3 S1 0.024035 4.181612 4.181612 0 0 0 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0898.JPG 0.000012 0.065743 0.076189 0.000142 0.000394 0.000063 0.000061 0.000710 0.000013 0.000546 0.000007 0.001676 0.000010 0.000009 0.853752 0.000050 0.000293 0.000009 0.000142 0.000053 0.000127
S10 0.724738 S12 S10 2.155611 4.181612 4.181612 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0882.JPG 0.006676 0.261042 0.004280 0.449249 0.013571 0.003078 0.002687 0.003873 0.002698 0.001789 0.000647 0.008950 0.005962 0.026067 0.018477 0.017836 0.054468 0.010971 0.067005 0.031937 0.008738
S7 0.949058 S7 S7 6.043936 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0420.JPG 0.000600 0.008781 0.000838 0.002008 0.000881 0.000470 0.000171 0.001017 0.000664 0.000902 0.000291 0.143034 0.001206 0.000552 0.008030 0.000660 0.001142 0.000547 0.814656 0.012091 0.001461
S11 0.839643 S11 S11 4.903919 4.181612 4.181612 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S11/S11NM3/DSC_0700_17152.JPG 0.000450 0.080205 0.701586 0.066355 0.001160 0.000834 0.012417 0.028656 0.000719 0.014447 0.000304 0.001501 0.002140 0.009397 0.002869 0.005814 0.019248 0.001906 0.025691 0.023500 0.000806
S18 0.858811 S18 S14 2.392964 4.181612 4.181612 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0391.JPG 0.004639 0.000685 0.019112 0.001173 0.000420 0.163923 0.004234 0.001692 0.001241 0.512464 0.002609 0.043052 0.013939 0.060712 0.110731 0.000822 0.008131 0.002600 0.046342 0.001158 0.000320
S14 0.938887 S14 S14 5.839689 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S14/S14MK1/DSC_0865.JPG 0.001176 0.010849 0.000800 0.002166 0.001119 0.831987 0.008521 0.002374 0.000469 0.127490 0.000197 0.002185 0.000470 0.000222 0.003195 0.000290 0.002817 0.001150 0.000364 0.000598 0.001561
S12 0.609396 S1 S1 4.739934 4.181612 4.181612 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK1/DSC_0307.JPG 0.265169 0.007069 0.012704 0.096202 0.006670 0.223918 0.009029 0.002881 0.002591 0.128959 0.004717 0.003144 0.042141 0.007705 0.018185 0.004605 0.054733 0.027117 0.070666 0.008599 0.003197
S19 0.937092 S19 S19 5.512659 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0764.JPG 0.001655 0.000078 0.000706 0.000065 0.001957 0.000859 0.000072 0.000080 0.018635 0.000182 0.937092 0.002246 0.002862 0.001471 0.000437 0.000104 0.000437 0.000301 0.026538 0.000342 0.003880
S7 0.686203 S1 S1 3.022474 4.181612 4.181612 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0739.JPG 0.385808 0.006311 0.021495 0.005474 0.017793 0.022485 0.005431 0.010944 0.015741 0.078753 0.020621 0.009135 0.017516 0.008707 0.047434 0.014372 0.027521 0.024059 0.243071 0.011704 0.005624
S21 0.928676 S6 S6 3.855338 4.181612 4.181612 1 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S21/S21MK1/DSC_0824_01.JPG 0.006773 0.006485 0.008644 0.002738 0.011667 0.002540 0.001480 0.002461 0.001669 0.002854 0.004935 0.002931 0.030446 0.009111 0.015762 0.064957 0.113465 0.569192 0.132559 0.004020 0.005308
S3 0.615683 S3 S3 3.534338 4.181612 4.181612 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0401_01.JPG 0.008885 0.006151 0.018606 0.010502 0.007941 0.005832 0.003936 0.005664 0.002509 0.254620 0.003119 0.058331 0.057268 0.025174 0.384835 0.004688 0.008632 0.023083 0.078778 0.028317 0.003131
S1 0.737294 S7 S1 1.129812 4.181612 4.181612 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0384.JPG 0.197893 0.001269 0.005116 0.053775 0.003335 0.013849 0.021043 0.004443 0.007094 0.145899 0.016739 0.007686 0.012632 0.006542 0.007106 0.001375 0.005284 0.007087 0.351473 0.128191 0.002169
S19 0.883921 S19 S19 6.771201 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0089_01.JPG 0.008448 0.000040 0.000450 0.000074 0.001880 0.000913 0.000240 0.000537 0.097454 0.000671 0.798618 0.024005 0.001077 0.001441 0.000657 0.000448 0.002585 0.000513 0.053334 0.000135 0.006479
S1 0.666962 S7 S7 2.639275 4.181612 4.181612 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0193.JPG 0.156441 0.011063 0.015204 0.169629 0.008403 0.031003 0.016426 0.010504 0.006861 0.084244 0.005859 0.003496 0.011828 0.017722 0.093164 0.004122 0.092802 0.011488 0.233177 0.012495 0.004068
S10 0.474285 S7 S1 0.372949 4.181612 4.181612 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK4/DSC_0831_01.JPG 0.012988 0.149132 0.034608 0.043686 0.022999 0.127372 0.006733 0.013678 0.009769 0.009223 0.003764 0.027158 0.057453 0.041303 0.036415 0.009086 0.047826 0.091310 0.213339 0.027830 0.014327
S1 0.596000 S1 S18 1.124261 4.181612 4.181612 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0074.JPG 0.213108 0.008496 0.007753 0.197732 0.004815 0.038750 0.016608 0.006220 0.010852 0.090326 0.007889 0.001436 0.014193 0.016018 0.062171 0.002263 0.021988 0.009010 0.257922 0.009697 0.002752
S7 0.758166 S1 S3 0.822478 4.181612 4.181612 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM2/DSC_0920.JPG 0.225196 0.002380 0.009664 0.000837 0.011947 0.072526 0.002976 0.004938 0.012687 0.015309 0.010223 0.012825 0.003381 0.002360 0.191083 0.003114 0.066321 0.016372 0.323092 0.011289 0.001481
S11 0.875701 S11 S11 6.678266 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0334.JPG 0.001992 0.025682 0.759326 0.008789 0.037073 0.006944 0.001925 0.002810 0.002594 0.000657 0.000974 0.002956 0.006871 0.007772 0.032600 0.003381 0.046326 0.016577 0.006673 0.003129 0.024949
S13 0.980697 S13 S11 2.295900 4.181612 4.181612 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S13/S13MK1/DSC_0533_01.JPG 0.002780 0.104015 0.140610 0.003397 0.615661 0.025790 0.001798 0.004547 0.002529 0.001058 0.000728 0.005852 0.000723 0.002134 0.044762 0.003180 0.016239 0.002292 0.008776 0.010876 0.002252
S7 0.919389 S7 S1 -1.383261 4.181612 4.181612 0 0 0 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0432.JPG 0.000025 0.000004 0.000106 0.000009 0.000005 0.000002 0.000005 0.000016 0.000138 0.107275 0.000012 0.000072 0.000027 0.000111 0.000032 0.000004 0.000013 0.000027 0.824990 0.067127 0.000001
S1 0.936776 S1 S1 7.122129 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0459.JPG 0.936776 0.000132 0.003127 0.000429 0.000524 0.009295 0.002774 0.000597 0.000685 0.003463 0.001491 0.001167 0.000324 0.000686 0.011301 0.000159 0.021679 0.001701 0.003184 0.000287 0.000222
S15 0.995535 S15 S15 6.177464 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S15/S15MK1/DSC_0103.JPG 0.000666 0.000409 0.000263 0.007942 0.000218 0.002319 0.862365 0.000834 0.000086 0.000648 0.000059 0.001015 0.001368 0.000787 0.026315 0.000262 0.001248 0.001743 0.088899 0.002044 0.000509
S3 0.938810 S3 S3 6.332450 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0960.JPG 0.003366 0.000260 0.000863 0.003899 0.000341 0.015179 0.001775 0.003980 0.009043 0.024693 0.003283 0.083591 0.010272 0.001101 0.808860 0.000280 0.001441 0.001824 0.023932 0.001590 0.000428
S12 0.776270 S1 S14 1.396720 4.181612 4.181612 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK1/DSC_0309.JPG 0.260979 0.022509 0.064358 0.055436 0.010567 0.154504 0.012895 0.008964 0.003401 0.119559 0.008996 0.002871 0.011684 0.011072 0.053868 0.004791 0.077398 0.024721 0.073043 0.013232 0.005151
S5 0.950500 S5 S5 4.944330 4.181612 4.181612 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0639.JPG 0.002245 0.028343 0.007864 0.005240 0.008367 0.001023 0.001972 0.002288 0.000696 0.000151 0.000453 0.007602 0.000623 0.000897 0.201755 0.006057 0.704748 0.001092 0.004848 0.004842 0.008893
S7 0.727579 S7 S7 3.630396 4.181612 4.181612 1 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0708.JPG 0.175132 0.002182 0.002328 0.002690 0.003929 0.031490 0.003813 0.011137 0.038322 0.006509 0.004442 0.004059 0.005623 0.001072 0.034867 0.022118 0.014334 0.028006 0.529371 0.076277 0.002298
S5 0.784098 S5 S5 4.078239 4.181612 4.181612 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK2/DSC_0658.JPG 0.089767 0.040679 0.022326 0.032789 0.008277 0.007751 0.104212 0.044633 0.008192 0.008849 0.008173 0.004866 0.006559 0.017970 0.009449 0.007095 0.397720 0.005822 0.042351 0.008957 0.123562
S11 0.998691 S11 S11 6.954961 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0167_01.JPG 0.000002 0.000007 0.998691 0.000004 0.000022 0.000005 0.000019 0.000017 0.000080 0.000176 0.000003 0.000005 0.000002 0.000009 0.000640 0.000002 0.000061 0.000008 0.000035 0.000198 0.000015
S17 0.937119 S17 S17 3.989285 4.181612 4.181612 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S17/S17MK1/DSC_0884.JPG 0.004384 0.001846 0.040862 0.002155 0.001612 0.004071 0.003098 0.003981 0.618303 0.017769 0.003409 0.036802 0.005705 0.004921 0.005092 0.006934 0.065267 0.004077 0.142528 0.002357 0.024828
S7 0.996473 S7 S7 6.974689 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0918.JPG 0.000097 0.000001 0.000024 0.000038 0.000013 0.000011 0.000096 0.000218 0.000160 0.000885 0.000015 0.000467 0.000242 0.000007 0.000076 0.000025 0.000951 0.000035 0.996473 0.000164 0.000001
S3 0.979751 S3 S3 7.036126 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0772.JPG 0.000002 0.000933 0.000375 0.000002 0.000034 0.000021 0.000025 0.017761 0.000078 0.000037 0.000003 0.000744 0.000010 0.000003 0.979751 0.000015 0.000011 0.000005 0.000031 0.000128 0.000031
S16 0.940903 S16 S16 6.066559 4.181612 4.181612 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0449.JPG 0.005896 0.014678 0.003196 0.000989 0.008910 0.002670 0.009728 0.686567 0.003313 0.002475 0.001362 0.014195 0.000954 0.001252 0.146920 0.004243 0.020058 0.000957 0.059107 0.009548 0.002981
S10 0.820190 S10 S10 4.980681 4.181612 4.181612 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0186.JPG 0.004554 0.617144 0.106697 0.002753 0.003673 0.011255 0.007619 0.110932 0.013315 0.005133 0.002558 0.035017 0.007375 0.005665 0.005264 0.001927 0.027910 0.004486 0.015694 0.007720 0.003309
S7 0.998251 S7 S7 6.960331 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0931.JPG 0.000007 0.000000 0.000002 0.000006 0.000001 0.000001 0.000022 0.000024 0.000023 0.000173 0.000008 0.000467 0.000032 0.000001 0.000014 0.000015 0.000868 0.000005 0.998251 0.000080 0.000000
S1 0.866275 S1 S1 7.359135 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0506.JPG 0.866275 0.000181 0.001842 0.000232 0.000918 0.051620 0.001831 0.004749 0.001341 0.016026 0.013209 0.000335 0.000339 0.000453 0.004647 0.000308 0.030837 0.000896 0.002308 0.001369 0.000286
S18 0.918969 S18 S18 6.469176 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0397.JPG 0.000272 0.000172 0.002671 0.000993 0.000062 0.006512 0.002216 0.000209 0.008442 0.792834 0.001197 0.031955 0.002600 0.024017 0.002815 0.001376 0.002077 0.000142 0.119050 0.000355 0.000032
S2 0.713603 S7 S7 3.058071 4.181612 4.181612 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0437.JPG 0.004612 0.002611 0.004425 0.073921 0.001946 0.021420 0.019799 0.007268 0.047670 0.076773 0.006871 0.147493 0.010304 0.013877 0.053271 0.003369 0.023569 0.007234 0.463020 0.009055 0.001492
S4 0.884992 S4 S4 3.677757 4.181612 4.181612 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0342.JPG 0.009077 0.002544 0.001565 0.001381 0.001964 0.040754 0.000589 0.002593 0.005160 0.004048 0.004883 0.140827 0.002288 0.008573 0.010202 0.499594 0.098314 0.133431 0.016649 0.012836 0.002727
S15 0.966267 S15 S15 6.083109 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S15/S15MK1/DSC_0061.JPG 0.001555 0.001321 0.000566 0.023512 0.000709 0.009393 0.851557 0.001098 0.000196 0.003012 0.000151 0.002157 0.010683 0.005645 0.020340 0.000436 0.002718 0.003788 0.056319 0.003498 0.001348
S3 0.875131 S3 S3 5.612799 4.181612 4.181612 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0406_01.JPG 0.002018 0.001700 0.008262 0.000720 0.009707 0.000653 0.000902 0.065851 0.000540 0.061092 0.000370 0.109177 0.004762 0.000582 0.722390 0.000490 0.001497 0.000545 0.003560 0.003828 0.001352
S1 0.898498 S1 S1 6.811304 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0484.JPG 0.898498 0.000076 0.000791 0.000198 0.000464 0.043249 0.002835 0.003334 0.000303 0.028393 0.004561 0.000077 0.000226 0.000410 0.001939 0.000070 0.012418 0.001483 0.000416 0.000180 0.000079
S3 0.999966 S3 S3 6.973343 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0868.JPG 0.000000 0.000003 0.000002 0.000000 0.000001 0.000000 0.000000 0.000019 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.999966 0.000000 0.000007 0.000000 0.000000 0.000000 0.000000
S1 0.628665 S1 S18 2.666800 4.181612 4.181612 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK8/DSC_0784.JPG 0.189920 0.013920 0.012206 0.003693 0.042473 0.020304 0.001593 0.018387 0.006772 0.234681 0.012510 0.170715 0.006721 0.015902 0.066018 0.003335 0.082776 0.004658 0.019815 0.057277 0.016325
S1 0.849499 S6 S6 6.322335 4.181612 4.181612 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0253.JPG 0.006654 0.075594 0.005359 0.004002 0.007257 0.009614 0.000459 0.001565 0.005645 0.000476 0.001609 0.001023 0.008603 0.002064 0.021456 0.036913 0.062424 0.731270 0.003568 0.001268 0.013176
S10 0.665057 S10 S3 2.453231 4.181612 4.181612 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0005.JPG 0.042211 0.356982 0.039338 0.045663 0.019132 0.013892 0.015066 0.005920 0.002804 0.006428 0.002132 0.007972 0.010314 0.030306 0.137192 0.045239 0.063923 0.083461 0.042377 0.023197 0.006451
S10 0.975212 S10 S10 5.195764 4.181612 4.181612 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0177.JPG 0.001330 0.724526 0.005883 0.003216 0.000797 0.001104 0.001330 0.108448 0.003992 0.001336 0.000359 0.001807 0.000697 0.002029 0.000954 0.000550 0.131031 0.001086 0.002765 0.005885 0.000873
S5 0.937366 S5 S3 3.043223 4.181612 4.181612 0 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0591.JPG 0.000457 0.009917 0.103675 0.001610 0.001299 0.000386 0.002481 0.001414 0.000191 0.000168 0.000297 0.003348 0.000431 0.000847 0.154483 0.004703 0.708564 0.000786 0.001907 0.001191 0.001844
S16 0.814593 S16 S16 6.978327 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0483.JPG 0.003544 0.012992 0.006925 0.001017 0.003759 0.001617 0.003017 0.814593 0.003872 0.002254 0.000613 0.017489 0.002257 0.001507 0.071286 0.011542 0.021209 0.001112 0.012484 0.003051 0.003862
S1 0.673595 S1 S1 3.174139 4.181612 4.181612 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK1/DSC_0586_01.JPG 0.347890 0.002702 0.003759 0.015071 0.007305 0.011949 0.005230 0.015063 0.010309 0.005108 0.139072 0.009270 0.011179 0.003801 0.019972 0.002180 0.156373 0.012776 0.192511 0.002047 0.026431
S20 0.780966 S20 S20 4.121542 4.181612 4.181612 1 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S20/S20MK1/DSC_0329.JPG 0.008077 0.011329 0.038863 0.013281 0.009521 0.093612 0.006070 0.020269 0.038696 0.038060 0.007651 0.124559 0.247869 0.027380 0.045622 0.012643 0.024340 0.025571 0.184797 0.016439 0.005348
S4 0.973058 S4 S4 4.570983 4.181612 4.181612 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0478.JPG 0.004686 0.004325 0.037175 0.005695 0.004763 0.003663 0.008705 0.007373 0.003017 0.004071 0.003241 0.106756 0.004571 0.013070 0.009031 0.567745 0.016713 0.004357 0.179484 0.009790 0.001770
S4 0.810862 S6 S1 -2.078123 4.181612 4.181612 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0380.JPG 0.006707 0.001723 0.000502 0.000636 0.003222 0.067249 0.000353 0.000863 0.000963 0.000507 0.005706 0.097871 0.002611 0.004185 0.008670 0.190113 0.020002 0.375363 0.083634 0.127512 0.001606
S1 0.761543 S12 S12 5.638326 4.181612 4.181612 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0153.JPG 0.134625 0.013595 0.029013 0.453630 0.005568 0.017959 0.012630 0.004511 0.007758 0.042507 0.003968 0.004940 0.005040 0.015661 0.016805 0.004365 0.061862 0.008354 0.137237 0.016190 0.003783
S4 0.555664 S2 S4 3.190545 4.181612 4.181612 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S4/S4GL1/DSC_0396.JPG 0.002847 0.002084 0.001345 0.001602 0.002164 0.017812 0.000584 0.002092 0.002734 0.002854 0.005668 0.183299 0.004112 0.006440 0.013692 0.375403 0.014886 0.159960 0.096832 0.100972 0.002617
S1 0.939280 S1 S1 5.456689 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0495.JPG 0.939280 0.000114 0.000432 0.000256 0.000454 0.013185 0.001870 0.000863 0.000883 0.002019 0.022450 0.000756 0.000240 0.000199 0.003784 0.000141 0.011194 0.000872 0.000694 0.000210 0.000102
S14 0.607291 S7 S7 3.667758 4.181612 4.181612 1 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0425_01.JPG 0.007240 0.003871 0.075311 0.133800 0.002647 0.110563 0.026115 0.001183 0.050695 0.068314 0.007242 0.021896 0.045020 0.013892 0.005453 0.001777 0.003622 0.033625 0.381665 0.004689 0.001380
S4 0.830943 S6 S1 -0.170960 4.181612 4.181612 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S4/S4HD1/DSC_0186.JPG 0.003710 0.002469 0.001093 0.003820 0.004107 0.001901 0.000453 0.000630 0.001734 0.000784 0.005397 0.005191 0.004626 0.004692 0.007517 0.290617 0.012541 0.543260 0.102436 0.001254 0.001767
S1 0.519791 S1 S16 2.233677 4.181612 4.181612 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0499.JPG 0.249145 0.069818 0.041671 0.007725 0.023584 0.051197 0.013398 0.109167 0.023474 0.029511 0.043918 0.018258 0.009567 0.016843 0.032833 0.014246 0.093386 0.024819 0.071877 0.020111 0.035453
S1 0.954992 S1 S1 7.165971 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0666_01.JPG 0.954992 0.000309 0.000395 0.000800 0.001350 0.003008 0.001935 0.000740 0.000772 0.006180 0.002825 0.000524 0.000650 0.001708 0.004109 0.000312 0.007388 0.001121 0.010153 0.000282 0.000446
S14 0.649157 S5 S2 1.205652 4.181612 4.181612 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0528_01.JPG 0.011703 0.017377 0.011554 0.008977 0.018952 0.207303 0.019712 0.075126 0.030359 0.013539 0.003905 0.088361 0.037709 0.005482 0.038088 0.007807 0.305393 0.009893 0.048981 0.028298 0.011480
S1 0.950106 S1 S1 5.757362 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0642_01.JPG 0.860050 0.000093 0.000148 0.000194 0.000687 0.003618 0.003041 0.000356 0.001193 0.007335 0.011849 0.000858 0.000252 0.000491 0.004180 0.000104 0.004413 0.000509 0.100324 0.000128 0.000176
S1 0.541668 S1 S7 2.056687 4.181612 4.181612 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0341.JPG 0.345861 0.004275 0.002243 0.030250 0.006569 0.055894 0.019925 0.014127 0.006948 0.011508 0.016367 0.013098 0.009497 0.015725 0.009088 0.004535 0.060124 0.014725 0.344201 0.011193 0.003848
S12 0.631202 S12 S12 4.839340 4.181612 4.181612 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0137.JPG 0.026558 0.008859 0.027218 0.420835 0.003447 0.016497 0.027105 0.001646 0.004615 0.034000 0.009049 0.014256 0.184964 0.016006 0.008846 0.001927 0.015163 0.024432 0.136420 0.015856 0.002301
S14 0.915602 S14 S14 3.924757 4.181612 4.181612 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S14/S14MK1/DSC_0792.JPG 0.004153 0.019174 0.006979 0.129873 0.000519 0.605430 0.006133 0.000394 0.003297 0.199700 0.000236 0.000825 0.001447 0.002729 0.000895 0.000351 0.001360 0.012242 0.001575 0.002325 0.000364
S3 0.959433 S3 S3 5.428879 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0789.JPG 0.000001 0.000016 0.000027 0.000000 0.000002 0.000003 0.000005 0.040101 0.000013 0.000007 0.000000 0.000357 0.000007 0.000000 0.959433 0.000001 0.000008 0.000000 0.000009 0.000006 0.000002
S1 0.926035 S1 S1 6.087419 4.181612 4.181612 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK4/DSC_0960_01.JPG 0.769423 0.000753 0.000595 0.002435 0.001675 0.005400 0.004582 0.012487 0.001499 0.008223 0.001915 0.002868 0.004110 0.010557 0.028158 0.002007 0.077664 0.003254 0.058927 0.001973 0.001495
S11 0.724537 S11 S11 3.841832 4.181612 4.181612 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0291.JPG 0.001836 0.003959 0.460289 0.001441 0.076829 0.002645 0.000714 0.007714 0.001896 0.001340 0.003024 0.005153 0.006683 0.001587 0.243957 0.004029 0.012018 0.002773 0.155191 0.003330 0.003589
S7 0.997771 S7 S7 6.963732 4.181612 4.181612 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0010.JPG 0.000010 0.000000 0.000003 0.000007 0.000001 0.000003 0.000097 0.000030 0.000044 0.000292 0.000009 0.000596 0.000049 0.000005 0.000025 0.000020 0.000951 0.000005 0.997771 0.000084 0.000000
S7 0.996686 S7 S7 3.818720 4.181612 4.181612 1 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD1/DSC_0138.JPG 0.000067 0.000005 0.000371 0.000069 0.000007 0.000027 0.000054 0.000052 0.000590 0.216461 0.000037 0.000170 0.000240 0.000977 0.000068 0.000010 0.000094 0.000057 0.721320 0.059320 0.000003
S7 0.985238 S7 S1 0.294343 4.181612 4.181612 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0289.JPG 0.000453 0.000176 0.001433 0.017796 0.000145 0.039176 0.001158 0.000101 0.006842 0.266312 0.000942 0.000367 0.000859 0.002415 0.002840 0.000069 0.000225 0.001798 0.599199 0.057595 0.000096
S18 0.932780 S18 S1 0.023087 4.181612 4.181612 0 0 0 6.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0385.JPG 0.000030 0.000015 0.000100 0.001517 0.000034 0.043891 0.000694 0.000060 0.001368 0.814840 0.000465 0.033013 0.000976 0.000997 0.000189 0.000025 0.000024 0.000146 0.101348 0.000243 0.000025
S10 0.846780 S10 S10 6.527413 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0329.JPG 0.002558 0.755806 0.030739 0.001100 0.001777 0.002572 0.001752 0.120069 0.002705 0.001490 0.000830 0.006179 0.001201 0.005228 0.034947 0.001463 0.014502 0.000877 0.005126 0.007472 0.001607
S14 0.785028 S14 S14 6.244941 4.181612 4.181612 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S14/S14MK1/DSC_0769.JPG 0.009112 0.013617 0.004954 0.014637 0.006858 0.720433 0.019275 0.007943 0.004910 0.128316 0.001137 0.006611 0.004371 0.001175 0.015321 0.001204 0.010744 0.005550 0.012061 0.008224 0.003548
