CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S7 0.704591 S7 S7 2.934708 4.156460 4.156460 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0678.JPG 0.089844 0.000368 0.000496 0.001172 0.001199 0.071274 0.003534 0.001668 0.157233 0.010726 0.015643 0.005925 0.009118 0.020956 0.148359 0.002068 0.008164 0.001635 0.447481 0.001706 0.001430
S13 0.976902 S13 S13 6.445244 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S13/S13MK1/DSC_0651_01.JPG 0.004489 0.000195 0.000148 0.000048 0.838296 0.000947 0.000512 0.000105 0.000142 0.000118 0.000353 0.000146 0.000361 0.000426 0.003272 0.000065 0.008464 0.000182 0.000211 0.000186 0.141334
S11 0.559426 S3 S11 1.622712 4.156460 4.156460 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0297.JPG 0.029982 0.001967 0.233925 0.002800 0.007950 0.008417 0.004832 0.018974 0.015065 0.009198 0.011689 0.014700 0.005982 0.029263 0.303768 0.003484 0.042249 0.004094 0.213256 0.033526 0.004881
S7 0.850255 S7 S7 3.116843 4.156460 4.156460 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM3/DSC_0152_01.JPG 0.001728 0.004881 0.000707 0.005002 0.002912 0.138022 0.007482 0.005451 0.171834 0.062663 0.003410 0.020381 0.012438 0.006780 0.025287 0.000783 0.004790 0.002439 0.518564 0.002170 0.002277
S7 0.855459 S7 S7 3.762472 4.156460 4.156460 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK2/DSC_0608.JPG 0.026827 0.013729 0.002036 0.003364 0.006891 0.009064 0.001993 0.156163 0.008381 0.003733 0.003345 0.007952 0.009734 0.142087 0.007144 0.001489 0.063788 0.001411 0.493728 0.020904 0.016239
S1 0.856375 S1 S1 7.575577 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0125.JPG 0.856375 0.005579 0.000186 0.001083 0.000609 0.000782 0.000321 0.000433 0.002098 0.001824 0.000467 0.000266 0.001012 0.000344 0.000305 0.000366 0.035290 0.000204 0.030948 0.004587 0.056921
S14 0.745557 S7 S7 3.206183 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0425_01.JPG 0.044197 0.004177 0.008277 0.048491 0.010836 0.094817 0.036752 0.009187 0.026085 0.089166 0.033782 0.016930 0.042737 0.013327 0.029277 0.004423 0.067062 0.009517 0.371956 0.030825 0.008182
S3 0.998633 S3 S3 7.047974 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0162_01.JPG 0.000031 0.000007 0.000019 0.000009 0.000055 0.000004 0.000303 0.000445 0.000004 0.000055 0.000015 0.000021 0.000040 0.000019 0.998633 0.000004 0.000179 0.000016 0.000071 0.000057 0.000015
S12 0.601491 S7 S21 1.481580 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0058.JPG 0.030657 0.003206 0.024003 0.091535 0.008315 0.030112 0.007539 0.006537 0.008989 0.008922 0.009355 0.010825 0.026975 0.171458 0.028338 0.006038 0.088509 0.032859 0.297737 0.091255 0.016836
S6 0.996727 S6 S6 7.006425 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK2/DSC_0494.JPG 0.000161 0.000121 0.000005 0.001025 0.000024 0.000155 0.000021 0.000008 0.000022 0.000032 0.000010 0.000025 0.000112 0.000267 0.000029 0.000050 0.000535 0.996727 0.000359 0.000289 0.000024
S7 0.783440 S7 S3 1.434650 4.156460 4.156460 0 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0827.JPG 0.060778 0.000672 0.000475 0.001055 0.002234 0.003014 0.006422 0.002135 0.137601 0.009719 0.005899 0.003236 0.006922 0.021313 0.146605 0.002769 0.010940 0.002576 0.562035 0.012303 0.001297
S12 0.681150 S7 S7 3.884027 4.156460 4.156460 1 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0122.JPG 0.138448 0.002555 0.004290 0.028202 0.005389 0.036237 0.007152 0.005057 0.007064 0.010939 0.008760 0.016887 0.033436 0.052521 0.142755 0.006091 0.053752 0.010929 0.394913 0.023772 0.010853
S4 0.836648 S4 S4 4.700921 4.156460 4.156460 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0502.JPG 0.004320 0.023022 0.000948 0.017000 0.001878 0.001292 0.002008 0.003458 0.031454 0.002182 0.001869 0.072264 0.003393 0.131476 0.003313 0.633331 0.013044 0.006965 0.040748 0.004299 0.001736
S4 0.880301 S4 S4 4.136643 4.156460 4.156460 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S4/S4NM2/DSC_0507.JPG 0.002901 0.022130 0.000490 0.110556 0.003440 0.000278 0.001453 0.000836 0.001477 0.001020 0.001851 0.001156 0.027404 0.110216 0.002157 0.532551 0.017898 0.019172 0.064388 0.076343 0.002284
S3 0.957053 S3 S1 1.403520 4.156460 4.156460 0 0 0 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0341_01.JPG 0.000227 0.000242 0.000118 0.000076 0.001666 0.000050 0.000080 0.000828 0.000090 0.000097 0.000051 0.000260 0.000350 0.000061 0.957053 0.000066 0.035591 0.000146 0.001021 0.000953 0.000974
S17 0.755974 S17 S17 3.823687 4.156460 4.156460 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S17/S17MK1/DSC_0995.JPG 0.037511 0.003743 0.002546 0.003977 0.006389 0.036861 0.003962 0.005282 0.541032 0.004567 0.016866 0.023065 0.007014 0.027392 0.007248 0.005122 0.041784 0.004375 0.137914 0.004923 0.078429
S4 0.860963 S4 S21 2.926121 4.156460 4.156460 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0608.JPG 0.004217 0.007844 0.000894 0.005209 0.000713 0.000632 0.001046 0.005266 0.103577 0.001754 0.000910 0.001848 0.003639 0.294599 0.001842 0.522580 0.003635 0.004796 0.031582 0.002968 0.000448
S10 0.609898 S12 S12 1.725235 4.156460 4.156460 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0027.JPG 0.094531 0.060120 0.001592 0.215619 0.010798 0.006360 0.006939 0.010108 0.020779 0.005448 0.003923 0.006694 0.012939 0.023796 0.010675 0.062158 0.174895 0.058455 0.014536 0.164067 0.035567
S3 0.973317 S3 S3 5.680706 4.156460 4.156460 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0894.JPG 0.098197 0.001093 0.000549 0.002291 0.000811 0.002091 0.027113 0.070200 0.000418 0.005387 0.001298 0.000441 0.007201 0.009099 0.754071 0.000625 0.004411 0.001984 0.001817 0.009306 0.001598
S1 0.885018 S1 S1 3.106514 4.156460 4.156460 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK1/DSC_0540_01.JPG 0.491939 0.001093 0.000888 0.001915 0.025792 0.004911 0.000920 0.002766 0.008826 0.003399 0.107821 0.001732 0.002906 0.018808 0.001735 0.002753 0.114434 0.002253 0.112250 0.001241 0.091617
S10 0.800095 S1 S10 -0.483073 4.156460 4.156460 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0150.JPG 0.375048 0.002819 0.003277 0.008411 0.010776 0.036113 0.005881 0.005888 0.015008 0.007436 0.013399 0.008010 0.024513 0.010835 0.036623 0.005445 0.083375 0.014340 0.173318 0.152124 0.007363
S3 0.993264 S3 S3 6.701927 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0235_01.JPG 0.000025 0.000050 0.000020 0.000025 0.000294 0.000010 0.000017 0.000243 0.000012 0.000020 0.000012 0.000059 0.000081 0.000017 0.993264 0.000021 0.005342 0.000062 0.000126 0.000165 0.000137
S18 0.706637 S18 S18 5.699837 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0441.JPG 0.020881 0.001109 0.005448 0.012641 0.001356 0.008281 0.010922 0.015448 0.003959 0.636426 0.011024 0.004932 0.009356 0.135858 0.014772 0.003066 0.017042 0.002367 0.029780 0.033091 0.022240
S10 0.484437 S7 S8 0.524075 4.156460 4.156460 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0156.JPG 0.257992 0.002302 0.002380 0.005693 0.025477 0.061585 0.013646 0.007488 0.055023 0.004729 0.006260 0.008779 0.010207 0.011924 0.040298 0.005908 0.080862 0.007101 0.198084 0.156103 0.038157
S5 0.894433 S5 S5 4.997648 4.156460 4.156460 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S5/S5NM4/DSC_0857.JPG 0.022197 0.003461 0.000738 0.005536 0.071721 0.000553 0.001523 0.002358 0.009758 0.000641 0.009630 0.000935 0.000907 0.002051 0.025592 0.003683 0.688753 0.000983 0.043472 0.004841 0.100668
S1 0.650970 S9 S9 2.429900 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0376.JPG 0.187126 0.018959 0.004141 0.004836 0.008091 0.004178 0.010782 0.039148 0.061582 0.042091 0.013567 0.012872 0.011570 0.025752 0.020181 0.024370 0.218002 0.008145 0.067735 0.015021 0.201852
S3 0.991585 S3 S3 6.934348 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0755.JPG 0.000062 0.000023 0.000067 0.000165 0.000080 0.000043 0.000152 0.000119 0.000083 0.000438 0.000087 0.001139 0.001039 0.000094 0.991585 0.000015 0.001022 0.000047 0.003581 0.000080 0.000080
S11 0.961848 S11 S11 5.969571 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0064_01.JPG 0.001682 0.001444 0.860571 0.000232 0.001086 0.000232 0.002462 0.001444 0.001073 0.001105 0.002795 0.001400 0.000118 0.010512 0.016197 0.001784 0.089549 0.000324 0.003035 0.001592 0.001364
S19 0.993610 S19 S19 6.961767 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0835.JPG 0.000964 0.000027 0.000068 0.000032 0.000183 0.000098 0.000130 0.000200 0.000493 0.000553 0.993610 0.000315 0.001228 0.000859 0.000488 0.000190 0.000178 0.000106 0.000181 0.000025 0.000073
S3 0.968580 S3 S3 6.847856 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0879.JPG 0.080953 0.000135 0.000121 0.000653 0.000882 0.000809 0.003223 0.010842 0.000778 0.002247 0.001034 0.000587 0.003319 0.000640 0.874202 0.000181 0.001553 0.000859 0.008579 0.000860 0.007542
S1 0.216958 S5 S5 2.821330 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK8/DSC_0717.JPG 0.103227 0.004365 0.003474 0.005171 0.038262 0.019661 0.010525 0.028462 0.005592 0.163586 0.014126 0.026465 0.032631 0.043123 0.188830 0.005061 0.076583 0.007821 0.038135 0.023880 0.161021
S3 0.998364 S3 S3 7.035902 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0938.JPG 0.000004 0.000005 0.000003 0.000008 0.000499 0.000003 0.000002 0.000041 0.000001 0.000002 0.000002 0.000010 0.000047 0.000004 0.998364 0.000003 0.000603 0.000009 0.000052 0.000015 0.000324
S12 0.723355 S7 S7 3.399312 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0115.JPG 0.018776 0.003457 0.003686 0.071531 0.008894 0.092202 0.014635 0.005506 0.007759 0.009876 0.007130 0.016373 0.049020 0.115014 0.011784 0.004739 0.062907 0.023053 0.420020 0.043140 0.010497
S13 0.829122 S13 S13 4.339692 4.156460 4.156460 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S13/S13MK1/DSC_0594_01.JPG 0.016100 0.001274 0.000441 0.001157 0.523557 0.001384 0.001046 0.001228 0.003406 0.000824 0.002906 0.001378 0.001995 0.001212 0.121429 0.000459 0.019009 0.002791 0.007501 0.001157 0.289746
S7 0.762935 S7 S7 3.785010 4.156460 4.156460 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0291.JPG 0.011566 0.001433 0.010032 0.005866 0.003277 0.004723 0.007883 0.005622 0.008288 0.222962 0.107582 0.013299 0.007837 0.013154 0.039014 0.002244 0.015305 0.003762 0.507464 0.006119 0.002569
S1 0.928799 S1 S1 6.728952 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0095.JPG 0.928799 0.000230 0.000187 0.000254 0.000241 0.001013 0.000159 0.000184 0.001615 0.000326 0.000330 0.000410 0.000182 0.000165 0.000345 0.000176 0.007609 0.000172 0.003386 0.000163 0.054053
S2 0.748356 S20 S20 2.257555 4.156460 4.156460 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2HD1/DSC_0132.JPG 0.019391 0.003652 0.005467 0.052810 0.007900 0.020072 0.022290 0.010131 0.019468 0.010301 0.006180 0.033470 0.229380 0.036421 0.010627 0.008329 0.077045 0.056451 0.299173 0.066383 0.005058
S11 0.924670 S3 S11 2.183310 4.156460 4.156460 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0296.JPG 0.046759 0.002931 0.292182 0.003090 0.006344 0.011798 0.002968 0.010876 0.006116 0.003841 0.010192 0.008285 0.005037 0.066013 0.413878 0.005457 0.037182 0.004668 0.043954 0.012836 0.005593
S1 0.898001 S1 S10 0.938421 4.156460 4.156460 0 0 0 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK4/DSC_0961_01.JPG 0.898001 0.000060 0.000236 0.000371 0.000506 0.000881 0.000572 0.000474 0.001264 0.001805 0.001372 0.000549 0.000787 0.002807 0.003908 0.001210 0.008841 0.000408 0.074022 0.000184 0.001742
S19 0.970923 S19 S1 -2.074095 4.156460 4.156460 0 0 0 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0092_01.JPG 0.002835 0.000056 0.000055 0.000152 0.000365 0.000254 0.000416 0.000192 0.009321 0.000166 0.970923 0.000453 0.005984 0.002583 0.000338 0.000133 0.002615 0.000211 0.002533 0.000078 0.000339
S1 0.923813 S1 S10 0.593373 4.156460 4.156460 0 0 0 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0675_01.JPG 0.923813 0.000080 0.000414 0.000316 0.000338 0.001215 0.000439 0.000481 0.002137 0.002108 0.003740 0.000403 0.000940 0.000518 0.001728 0.000336 0.000399 0.000584 0.058895 0.000279 0.000838
S1 0.820418 S1 S1 5.246848 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0372.JPG 0.703485 0.000667 0.001011 0.001324 0.001763 0.001991 0.001673 0.001914 0.007846 0.021853 0.009586 0.001311 0.002454 0.003583 0.003294 0.003045 0.008790 0.003994 0.202360 0.001794 0.016261
S12 0.725773 S7 S7 2.405711 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0211.JPG 0.030775 0.006405 0.003513 0.126805 0.008513 0.047100 0.014443 0.005007 0.008021 0.008613 0.006276 0.011605 0.060210 0.098962 0.011233 0.007846 0.097706 0.032459 0.335430 0.062160 0.016917
S12 0.837765 S21 S21 2.710047 4.156460 4.156460 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12NM2/DSC_0828.JPG 0.033511 0.030360 0.002924 0.015197 0.032925 0.005450 0.003028 0.103998 0.016142 0.020746 0.007014 0.004301 0.015195 0.289999 0.017603 0.024701 0.095063 0.056579 0.037197 0.009536 0.178531
S19 0.994105 S19 S19 6.970654 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0074_01.JPG 0.000316 0.000014 0.000014 0.000117 0.000270 0.000040 0.000229 0.000083 0.000831 0.000083 0.994105 0.000254 0.000548 0.000343 0.000473 0.000023 0.000553 0.000057 0.001531 0.000011 0.000103
S1 0.557122 S5 S6 1.098262 4.156460 4.156460 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD1/DSC_0918.JPG 0.269676 0.007548 0.002418 0.019557 0.008510 0.005179 0.003388 0.006885 0.010890 0.003555 0.004296 0.010418 0.122085 0.021523 0.050279 0.023212 0.244695 0.140751 0.025046 0.011061 0.009028
S3 0.999394 S3 S3 7.057092 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK4/DSC_0346_01.JPG 0.000006 0.000003 0.000014 0.000004 0.000012 0.000003 0.000007 0.000022 0.000005 0.000023 0.000030 0.000013 0.000116 0.000019 0.999394 0.000002 0.000050 0.000019 0.000211 0.000019 0.000027
S12 0.497342 S21 S7 2.556114 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0081.JPG 0.019021 0.010187 0.004435 0.135090 0.017339 0.021408 0.009422 0.004709 0.009213 0.012617 0.011796 0.014833 0.049769 0.219528 0.015811 0.010063 0.034970 0.032856 0.322921 0.029105 0.014906
S17 0.869627 S17 S17 5.533928 4.156460 4.156460 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S17/S17MK1/DSC_0984.JPG 0.017066 0.003187 0.002123 0.005207 0.006777 0.005590 0.003500 0.003252 0.655756 0.018648 0.047827 0.010555 0.012263 0.041765 0.004303 0.008555 0.051536 0.005644 0.081638 0.004552 0.010259
S5 0.956444 S5 S9 0.577144 4.156460 4.156460 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0537.JPG 0.063748 0.001904 0.019692 0.002814 0.003119 0.000862 0.005365 0.006314 0.001323 0.004582 0.003006 0.001914 0.005726 0.005793 0.073239 0.008037 0.569336 0.003754 0.066543 0.002530 0.150400
S1 0.981446 S1 S1 6.872301 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0522.JPG 0.981446 0.000078 0.000268 0.000188 0.000419 0.004873 0.000361 0.000341 0.001890 0.000614 0.001354 0.000169 0.000393 0.000393 0.000405 0.000234 0.000754 0.000521 0.004074 0.000203 0.001023
S3 0.887720 S3 S3 6.057578 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD2/DSC_0983.JPG 0.002298 0.000739 0.002162 0.001599 0.003338 0.001891 0.003157 0.002796 0.000940 0.002984 0.008183 0.006036 0.004561 0.005221 0.763679 0.001228 0.037303 0.002488 0.145410 0.002009 0.001979
S10 0.579136 S12 S12 2.203834 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S10/S10NM2/DSC_0922.JPG 0.027989 0.118473 0.003838 0.184958 0.015906 0.000915 0.001655 0.002106 0.005920 0.134779 0.046722 0.006854 0.018610 0.202820 0.012747 0.025842 0.083287 0.013142 0.071106 0.008557 0.013777
S21 0.931137 S21 S21 7.283607 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S21/S21MK1/DSC_0885_01.JPG 0.002561 0.001073 0.000586 0.004088 0.001195 0.002721 0.000743 0.000511 0.000591 0.003980 0.001704 0.000732 0.012928 0.931137 0.000876 0.009402 0.012393 0.004008 0.007109 0.001101 0.000559
S3 0.998601 S3 S3 7.039408 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD2/DSC_0915.JPG 0.000009 0.000005 0.000035 0.000007 0.000028 0.000009 0.000020 0.000031 0.000012 0.000023 0.000650 0.000035 0.000022 0.000017 0.998601 0.000008 0.000157 0.000061 0.000209 0.000038 0.000022
S11 0.776964 S11 S11 4.572471 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0179_01.JPG 0.016524 0.000669 0.671194 0.000540 0.001258 0.001238 0.003808 0.092431 0.002814 0.018010 0.001376 0.001089 0.000726 0.001581 0.087657 0.000847 0.047988 0.000573 0.038926 0.010400 0.000352
S12 0.415430 S5 S5 3.031188 4.156460 4.156460 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12NM2/DSC_0784.JPG 0.054437 0.032392 0.008909 0.041944 0.010218 0.012671 0.009948 0.060982 0.007372 0.040065 0.002789 0.005169 0.030766 0.177556 0.013094 0.017771 0.161330 0.100637 0.006044 0.053114 0.152792
S19 0.980160 S19 S19 6.030878 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0183_01.JPG 0.000143 0.000043 0.000117 0.000052 0.000250 0.000073 0.000254 0.000438 0.011189 0.000134 0.980160 0.000187 0.000542 0.001786 0.000397 0.000065 0.000372 0.000131 0.003349 0.000047 0.000271
S7 0.946554 S7 S7 6.887545 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0975.JPG 0.001045 0.000061 0.000364 0.000268 0.000184 0.000296 0.000527 0.000732 0.002331 0.036384 0.000890 0.000559 0.000984 0.001124 0.002090 0.000165 0.004737 0.000296 0.946554 0.000313 0.000094
S2 0.755390 S7 S7 4.085239 4.156460 4.156460 1 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S2/S2GL1/DSC_0919.JPG 0.006901 0.001617 0.003179 0.005178 0.001883 0.061224 0.104970 0.003101 0.047021 0.051663 0.013187 0.046863 0.177727 0.030636 0.009212 0.004562 0.017645 0.008159 0.398940 0.003437 0.002893
S7 0.967878 S7 S7 6.946060 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0958.JPG 0.000547 0.000048 0.000146 0.000276 0.000143 0.000269 0.000178 0.000299 0.000761 0.024216 0.000628 0.000267 0.000436 0.000598 0.000868 0.000095 0.001935 0.000212 0.967878 0.000136 0.000064
S2 0.843660 S18 S1 0.446502 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0491.JPG 0.013727 0.004515 0.004681 0.021217 0.007611 0.012881 0.039965 0.006078 0.167812 0.269226 0.017564 0.058821 0.032667 0.113406 0.014292 0.005587 0.017361 0.013940 0.165991 0.007904 0.004754
S7 0.879028 S7 S7 4.896517 4.156460 4.156460 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0352.JPG 0.010850 0.000503 0.002651 0.007999 0.000964 0.002616 0.002692 0.002797 0.003368 0.284413 0.009484 0.005398 0.003568 0.003096 0.010959 0.001078 0.010586 0.001561 0.631692 0.003020 0.000704
S5 0.798085 S5 S5 2.929815 4.156460 4.156460 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0169_01.JPG 0.163866 0.008203 0.006973 0.003788 0.024591 0.001830 0.006203 0.010140 0.011144 0.032689 0.010001 0.002761 0.009641 0.010411 0.044356 0.013167 0.368677 0.008969 0.085112 0.015108 0.162372
S3 0.947987 S3 S3 8.192638 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0025_01.JPG 0.001558 0.000311 0.000099 0.000929 0.000417 0.002067 0.002155 0.004166 0.000597 0.003327 0.001454 0.000494 0.023740 0.000295 0.947987 0.000090 0.003026 0.004236 0.001454 0.000866 0.000731
S12 0.667754 S7 S7 2.711452 4.156460 4.156460 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0050.JPG 0.066117 0.004727 0.003730 0.085796 0.011745 0.035217 0.009054 0.004306 0.007843 0.008604 0.012034 0.013733 0.029139 0.061274 0.021877 0.005809 0.078259 0.033285 0.388143 0.050791 0.068518
S19 0.984389 S19 S19 6.812512 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0131_01.JPG 0.000569 0.000249 0.000070 0.000426 0.000839 0.000113 0.000055 0.000101 0.001036 0.000115 0.984389 0.000823 0.000662 0.002952 0.000430 0.000121 0.002888 0.000222 0.002600 0.000423 0.000916
S3 0.996640 S3 S3 6.991553 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0835.JPG 0.000021 0.000021 0.000009 0.000038 0.000206 0.000010 0.000029 0.000128 0.000008 0.000047 0.000016 0.000089 0.000204 0.000023 0.996640 0.000008 0.000787 0.000065 0.000628 0.000085 0.000938
S7 0.952763 S7 S7 6.448003 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0003.JPG 0.001022 0.000155 0.000489 0.001122 0.000443 0.001164 0.000677 0.000960 0.004154 0.088411 0.001679 0.001165 0.001420 0.002751 0.004077 0.000294 0.005517 0.000610 0.883211 0.000441 0.000239
S13 0.824935 S13 S13 2.770132 4.156460 4.156460 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S13/S13MK1/DSC_0591_01.JPG 0.074279 0.006507 0.001996 0.006006 0.427642 0.023908 0.002504 0.002438 0.006595 0.001910 0.006794 0.007458 0.006397 0.012264 0.042092 0.002644 0.139949 0.005263 0.010031 0.019392 0.193931
S5 0.717683 S5 S5 3.643346 4.156460 4.156460 1 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0108_01.JPG 0.158836 0.005307 0.005156 0.006250 0.006589 0.001252 0.003285 0.014164 0.032358 0.016077 0.004647 0.002041 0.052131 0.010718 0.040942 0.012354 0.439811 0.019859 0.020621 0.007655 0.139948
S21 0.905229 S21 S21 6.844845 4.156460 4.156460 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S21/S21MK1/DSC_0744_01.JPG 0.002616 0.001102 0.000846 0.002227 0.000869 0.000429 0.001726 0.000811 0.000815 0.003345 0.002188 0.000903 0.075132 0.832237 0.001528 0.017283 0.033767 0.004425 0.014792 0.002094 0.000867
S1 0.268635 S1 S9 3.495920 4.156460 4.156460 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK8/DSC_0821.JPG 0.058507 0.007321 0.001196 0.001778 0.008596 0.006469 0.007437 0.004287 0.022963 0.163185 0.025452 0.006175 0.138236 0.005918 0.060427 0.002948 0.029679 0.004736 0.145282 0.127068 0.172339
S3 0.999512 S3 S3 7.060939 4.156460 4.156460 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD2/DSC_0853.JPG 0.000006 0.000003 0.000008 0.000005 0.000022 0.000005 0.000011 0.000016 0.000006 0.000010 0.000044 0.000035 0.000012 0.000006 0.999512 0.000002 0.000049 0.000039 0.000137 0.000039 0.000035
S17 0.992323 S17 S17 5.810172 4.156460 4.156460 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S17/S17MK1/DSC_0974.JPG 0.022159 0.001139 0.001333 0.001895 0.005531 0.009073 0.002871 0.002132 0.763070 0.002736 0.017578 0.005704 0.005840 0.008894 0.002915 0.001831 0.031084 0.001780 0.106263 0.003134 0.003039
