CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName AN CE DS HP NE SA SC SR
AN 0.941465 SA AN 0.327759 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0215.JPG 0.006205 0.015091 0.015552 0.003622 0.017860 0.941465 0.000111 0.000095
AN 0.842039 SA AN 0.292218 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0216.JPG 0.009416 0.010529 0.036067 0.016068 0.085708 0.842039 0.000071 0.000102
AN 0.799036 SA AN 0.392563 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0217.JPG 0.091068 0.004060 0.092926 0.005086 0.005953 0.799036 0.000785 0.001087
AN 0.869493 SA AN 0.405715 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0218.JPG 0.084447 0.001266 0.041091 0.002092 0.000946 0.869493 0.000269 0.000397
AN 0.699116 SA AN 0.406904 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0219.JPG 0.216101 0.001642 0.078142 0.002750 0.001570 0.699116 0.000340 0.000341
AN 0.555794 DS AN 0.474455 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0220.JPG 0.116189 0.003198 0.555794 0.002652 0.004693 0.312272 0.004514 0.000686
AN 0.564890 SA AN 0.280454 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0221.JPG 0.029550 0.010884 0.378373 0.003454 0.006515 0.564890 0.004713 0.001622
AN 0.708768 SA AN 0.292711 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0222.JPG 0.005907 0.015428 0.254219 0.003385 0.009208 0.708768 0.001910 0.001174
AN 0.698283 SA AN 0.389283 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0223.JPG 0.005124 0.206474 0.003208 0.002428 0.081669 0.698283 0.001456 0.001358
AN 0.741287 SA AN 0.322464 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0224.JPG 0.002863 0.213265 0.002793 0.001423 0.036640 0.741287 0.001004 0.000724
AN 0.996626 CE CE 0.733532 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0225.JPG 0.000087 0.996626 0.000084 0.000430 0.000628 0.001957 0.000071 0.000117
AN 0.595029 SA AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0226.JPG 0.082794 0.015408 0.242571 0.031121 0.028077 0.595029 0.001525 0.003475
AN 0.639519 SA AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0227.JPG 0.052896 0.010261 0.264174 0.017196 0.012722 0.639519 0.001061 0.002170
AN 0.367645 SA AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0228.JPG 0.085938 0.020535 0.328835 0.131097 0.059415 0.367645 0.001419 0.005115
AN 0.891648 SA AN 0.311200 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0229.JPG 0.017144 0.002029 0.063587 0.006218 0.017427 0.891648 0.000741 0.001205
AN 0.555764 DS AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0230.JPG 0.056329 0.007851 0.555764 0.032009 0.004809 0.342039 0.000471 0.000728
AN 0.913439 SA AN 0.298351 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0231.JPG 0.018796 0.010465 0.032185 0.009300 0.014662 0.913439 0.000484 0.000668
AN 0.829511 AN CE 0.435737 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0090.JPG 0.829511 0.000024 0.001013 0.000062 0.000016 0.000010 0.152731 0.016631
AN 0.951854 AN CE 0.498811 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0091.JPG 0.951854 0.000004 0.000147 0.000017 0.000003 0.000002 0.040231 0.007742
AN 0.974559 AN AN 0.516704 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0092.JPG 0.974559 0.000005 0.000357 0.000042 0.000004 0.000002 0.021170 0.003861
AN 0.461054 AN CE 0.356743 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0093.JPG 0.461054 0.000073 0.326311 0.000571 0.000129 0.000804 0.193957 0.017101
AN 0.808277 AN CE 0.314635 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0094.JPG 0.808277 0.000023 0.028437 0.000255 0.000032 0.000397 0.145799 0.016779
AN 0.899403 AN CE 0.340971 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0095.JPG 0.899403 0.000027 0.027922 0.000565 0.000063 0.001378 0.052598 0.018044
AN 0.472791 AN CE 0.477848 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0096.JPG 0.472791 0.000077 0.400784 0.000437 0.000158 0.000124 0.111413 0.014215
AN 0.876970 AN CE 0.427748 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0097.JPG 0.876970 0.000026 0.091861 0.000230 0.000025 0.000043 0.028385 0.002460
AN 0.503534 DS AN 0.290220 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0098.JPG 0.483938 0.000063 0.503534 0.000845 0.000045 0.000131 0.010098 0.001346
AN 0.901591 AN CE 0.433096 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0099.JPG 0.901591 0.000295 0.064810 0.000931 0.000077 0.000034 0.030857 0.001405
AN 0.957960 AN AN 0.508523 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0100.JPG 0.957960 0.000028 0.002851 0.000083 0.000024 0.000008 0.038649 0.000397
AN 0.907909 AN CE 0.475086 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0101.JPG 0.907909 0.000078 0.008868 0.000262 0.000089 0.000027 0.081676 0.001092
AN 0.905274 AN CE 0.430534 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0102.JPG 0.905274 0.000448 0.073185 0.003976 0.000567 0.000730 0.013858 0.001963
AN 0.989665 AN AN 0.579789 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0103.JPG 0.989665 0.000089 0.005740 0.000955 0.000017 0.000042 0.002679 0.000812
AN 0.991635 AN AN 0.619399 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0104.JPG 0.991635 0.000035 0.004408 0.000802 0.000015 0.000030 0.002462 0.000612
AN 0.994584 DS DS 0.681458 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0105.JPG 0.002618 0.000036 0.994584 0.000229 0.000019 0.000066 0.002146 0.000302
AN 0.985116 DS DS 0.524210 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0106.JPG 0.005739 0.000034 0.985116 0.000453 0.000030 0.000086 0.006269 0.002273
AN 0.984654 DS DS 0.533541 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0107.JPG 0.008062 0.000029 0.984654 0.000227 0.000016 0.000055 0.005880 0.001078
AN 0.870112 DS AN 0.468026 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0108.JPG 0.122190 0.000163 0.870112 0.001121 0.000095 0.000236 0.005521 0.000562
AN 0.967066 AN CE 0.495691 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0109.JPG 0.967066 0.000022 0.007776 0.000111 0.000024 0.000044 0.023805 0.001152
AN 0.860042 AN CE 0.428163 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3AN/DSC_0110.JPG 0.860042 0.000744 0.114327 0.001257 0.000079 0.000812 0.022109 0.000630
AN 0.999857 DS DS 0.800238 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0849_01.JPG 0.000028 0.000004 0.999857 0.000084 0.000000 0.000009 0.000010 0.000008
AN 0.999014 DS DS 0.780789 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0850_01.JPG 0.000432 0.000006 0.999014 0.000450 0.000001 0.000019 0.000037 0.000041
AN 0.999278 DS DS 0.787659 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0851_01.JPG 0.000185 0.000008 0.999278 0.000437 0.000001 0.000016 0.000037 0.000039
AN 0.998738 DS DS 0.777027 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0852_01.JPG 0.000031 0.000008 0.998738 0.001005 0.000003 0.000076 0.000040 0.000099
AN 0.996015 DS DS 0.721441 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0853_01.JPG 0.000146 0.000017 0.996015 0.003294 0.000010 0.000127 0.000113 0.000279
AN 0.997261 DS DS 0.746044 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0854_01.JPG 0.000031 0.000010 0.997261 0.002513 0.000003 0.000082 0.000032 0.000067
AN 0.998375 DS DS 0.769992 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0855_01.JPG 0.000552 0.000088 0.998375 0.000192 0.000002 0.000080 0.000596 0.000115
AN 0.999478 DS DS 0.791630 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0856_01.JPG 0.000279 0.000003 0.999478 0.000059 0.000000 0.000008 0.000146 0.000026
AN 0.997495 DS DS 0.748827 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0857_01.JPG 0.000892 0.000036 0.997495 0.000257 0.000004 0.000048 0.001053 0.000215
AN 0.999977 DS DS 0.802598 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0858_01.JPG 0.000000 0.000000 0.999977 0.000002 0.000000 0.000013 0.000005 0.000003
AN 0.999864 DS DS 0.800239 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0859_01.JPG 0.000007 0.000001 0.999864 0.000007 0.000000 0.000017 0.000073 0.000030
AN 0.998865 DS DS 0.778966 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0860_01.JPG 0.000041 0.000009 0.998865 0.000021 0.000002 0.000093 0.000773 0.000195
AN 0.991001 DS DS 0.611755 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0861_01.JPG 0.005883 0.000077 0.991001 0.000751 0.000040 0.001690 0.000435 0.000123
AN 0.994184 DS DS 0.681634 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0862_01.JPG 0.003708 0.000028 0.994184 0.001177 0.000033 0.000351 0.000347 0.000172
AN 0.998725 DS DS 0.776360 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0863_01.JPG 0.000540 0.000010 0.998725 0.000393 0.000005 0.000152 0.000119 0.000057
AN 0.977701 DS DS 0.516910 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0864_01.JPG 0.000187 0.002237 0.977701 0.016400 0.000064 0.001419 0.000494 0.001497
AN 0.999207 DS DS 0.788309 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0865_01.JPG 0.000114 0.000034 0.999207 0.000214 0.000005 0.000128 0.000226 0.000072
AN 0.999403 DS DS 0.791706 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0866_01.JPG 0.000038 0.000021 0.999403 0.000292 0.000003 0.000083 0.000094 0.000067
AN 0.983853 HP HP 0.530732 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0867_01.JPG 0.004592 0.001583 0.009059 0.983853 0.000048 0.000328 0.000049 0.000488
AN 0.917061 HP AN 0.467893 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0868_01.JPG 0.071863 0.001514 0.006099 0.917061 0.000398 0.000957 0.000402 0.001706
AN 0.847550 HP AN 0.411401 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0869_01.JPG 0.086350 0.001594 0.060380 0.847550 0.000599 0.001588 0.000711 0.001229
AN 0.929393 AN CE 0.498243 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0023.JPG 0.929393 0.000007 0.065394 0.000014 0.000002 0.000043 0.005143 0.000004
AN 0.972865 AN AN 0.509851 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0024.JPG 0.972865 0.000017 0.022791 0.000059 0.000021 0.000664 0.003562 0.000021
AN 0.747366 AN CE 0.407579 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0025.JPG 0.747366 0.000021 0.000938 0.000005 0.000016 0.004130 0.247482 0.000042
AN 0.608816 AN CE 0.286766 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0026.JPG 0.608816 0.000131 0.009850 0.000172 0.000256 0.006095 0.368299 0.006382
AN 0.791954 SC AN 0.362238 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0027.JPG 0.182720 0.000067 0.002372 0.000064 0.000640 0.002210 0.791954 0.019972
AN 0.648597 SC AN 0.292125 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0028.JPG 0.325095 0.000119 0.015603 0.000095 0.000229 0.003928 0.648597 0.006333
AN 0.892745 AN CE 0.357019 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0029.JPG 0.892745 0.000592 0.035133 0.000049 0.000046 0.059156 0.012267 0.000012
AN 0.844113 AN CE 0.393086 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0030.JPG 0.844113 0.000694 0.136755 0.000112 0.000049 0.010350 0.007914 0.000013
AN 0.884603 AN CE 0.481604 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0031.JPG 0.884603 0.000137 0.110756 0.000040 0.000008 0.000892 0.003560 0.000004
AN 0.996751 SC SC 0.729827 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0032.JPG 0.001105 0.000035 0.000073 0.000000 0.000004 0.001983 0.996751 0.000049
AN 0.578049 SC AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0033.JPG 0.057509 0.002543 0.302417 0.000162 0.000299 0.058300 0.578049 0.000721
AN 0.497129 SC AN 0.328704 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0034.JPG 0.042084 0.240439 0.011997 0.000286 0.001136 0.205845 0.497129 0.001083
AN 0.692070 AN AN 0.526167 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0035.JPG 0.692070 0.001111 0.114082 0.000109 0.000015 0.000254 0.192223 0.000137
AN 0.860980 AN CE 0.413669 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0036.JPG 0.860980 0.001259 0.061593 0.000228 0.000115 0.004018 0.071563 0.000243
AN 0.958341 AN AN 0.505278 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0037.JPG 0.958341 0.000017 0.037115 0.000068 0.000036 0.003783 0.000619 0.000021
AN 0.753160 DS AN 0.377976 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0038.JPG 0.225708 0.000103 0.753160 0.000089 0.000036 0.001809 0.019044 0.000051
AN 0.705098 DS AN 0.349990 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0039.JPG 0.127774 0.003811 0.705098 0.001003 0.001463 0.117203 0.043090 0.000559
AN 0.423586 SA AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0040.JPG 0.131510 0.011382 0.333261 0.000602 0.000981 0.423586 0.097928 0.000749
AN 0.915623 AN CE 0.416515 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0041.JPG 0.915623 0.000077 0.057181 0.000010 0.000021 0.006848 0.020233 0.000005
AN 0.973551 AN AN 0.523006 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0042.JPG 0.973551 0.000005 0.024067 0.000010 0.000003 0.000037 0.002323 0.000004
AN 0.996150 SC SC 0.716328 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2AN/DSC_0043.JPG 0.002580 0.000001 0.000037 0.000000 0.000011 0.000084 0.996150 0.001136
AN 0.798573 SC AN 0.416008 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0321.JPG 0.187967 0.000203 0.011486 0.000071 0.000018 0.000708 0.798573 0.000974
AN 0.970838 SC SC 0.515508 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0322.JPG 0.027248 0.000009 0.000342 0.000003 0.000004 0.000123 0.970838 0.001434
AN 0.988829 SC SC 0.566262 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0323.JPG 0.007531 0.000008 0.000101 0.000003 0.000007 0.000206 0.988829 0.003316
AN 0.846045 HP AN 0.351453 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0324.JPG 0.031440 0.003642 0.112027 0.846045 0.000287 0.001883 0.002068 0.002607
AN 0.654710 AN CE 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0325.JPG 0.654710 0.002216 0.032159 0.028524 0.000625 0.000404 0.172115 0.109247
AN 0.606666 HP AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0326.JPG 0.081643 0.003271 0.262711 0.606666 0.001276 0.002483 0.018900 0.023051
AN 0.869179 SC AN 0.310955 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0327.JPG 0.060893 0.000141 0.008413 0.000287 0.000640 0.007997 0.869179 0.052450
AN 0.996294 SC SC 0.716287 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0328.JPG 0.001860 0.000010 0.000020 0.000001 0.000008 0.000163 0.996294 0.001645
AN 0.422938 SA AN 0.245483 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0329.JPG 0.239110 0.004016 0.208584 0.002446 0.000285 0.422938 0.119294 0.003327
AN 0.996201 DS DS 0.720356 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0330.JPG 0.001287 0.000048 0.996201 0.000278 0.000033 0.001499 0.000585 0.000068
AN 0.923691 DS AN 0.388552 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0331.JPG 0.009870 0.000379 0.923691 0.000395 0.000630 0.014200 0.047425 0.003410
AN 0.523230 DS AN 0.361176 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0332.JPG 0.014029 0.000550 0.523230 0.000810 0.008649 0.288737 0.139233 0.024762
AN 0.556216 AN CE 0.300893 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0333.JPG 0.556216 0.003960 0.156065 0.004734 0.000286 0.090274 0.182416 0.006049
AN 0.632467 SC AN 0.324071 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0334.JPG 0.360419 0.000042 0.002013 0.000057 0.000044 0.001200 0.632467 0.003759
AN 0.868617 SC AN 0.443458 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0335.JPG 0.119795 0.000047 0.002420 0.000040 0.000059 0.006590 0.868617 0.002433
AN 0.995807 DS DS 0.718156 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0336.JPG 0.000309 0.000074 0.995807 0.002545 0.000033 0.000799 0.000245 0.000188
AN 0.999369 DS DS 0.790030 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0337.JPG 0.000168 0.000006 0.999369 0.000163 0.000002 0.000031 0.000180 0.000081
AN 0.998109 DS DS 0.764602 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0338.JPG 0.000568 0.000023 0.998109 0.000202 0.000005 0.000155 0.000798 0.000140
AN 0.483554 HP AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0339.JPG 0.165835 0.002407 0.155574 0.483554 0.010957 0.012417 0.017181 0.152076
AN 0.511199 DS AN 0.277400 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0340.JPG 0.361460 0.000568 0.511199 0.051357 0.004712 0.001520 0.038804 0.030380
AN 0.916340 DS AN 0.345224 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2AN/DSC_0341.JPG 0.020830 0.001583 0.916340 0.042003 0.000882 0.014382 0.002674 0.001307
AN 0.996879 DS DS 0.735475 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0127_01.JPG 0.001266 0.000057 0.996879 0.001054 0.000009 0.000426 0.000260 0.000049
AN 0.997462 DS DS 0.750022 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0128_01.JPG 0.000540 0.000056 0.997462 0.001579 0.000005 0.000140 0.000167 0.000051
AN 0.998732 DS DS 0.774251 0.535869 0.535869 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0129_01.JPG 0.000488 0.000010 0.998732 0.000681 0.000001 0.000029 0.000052 0.000006
AN 0.585211 HP AN 0.316975 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0130_01.JPG 0.000644 0.000525 0.409870 0.585211 0.000242 0.001107 0.000622 0.001780
AN 0.941219 DS DS 0.501229 0.535869 0.535869 1 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0131_01.JPG 0.000531 0.000252 0.941219 0.056084 0.000029 0.000382 0.000709 0.000794
AN 0.510265 HP AN 0.285106 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0132_01.JPG 0.004548 0.001078 0.478695 0.510265 0.000188 0.001055 0.001717 0.002457
AN 0.672300 DS AN 0.296452 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0133_01.JPG 0.300910 0.001184 0.672300 0.017577 0.000022 0.000070 0.007811 0.000126
AN 0.932683 DS AN 0.479505 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0134_01.JPG 0.059139 0.000371 0.932683 0.004997 0.000024 0.000098 0.002607 0.000081
AN 0.754730 DS AN 0.373897 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0135_01.JPG 0.233733 0.000566 0.754730 0.006372 0.000034 0.000163 0.004287 0.000116
AN 0.928685 DS AN 0.328910 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0136_01.JPG 0.020184 0.001087 0.928685 0.027345 0.001563 0.005908 0.008873 0.006355
AN 0.951897 DS AN 0.419648 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0137_01.JPG 0.022876 0.000870 0.951897 0.006538 0.001016 0.003370 0.011415 0.002018
AN 0.895079 DS AN 0.337143 0.535869 0.535869 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0138_01.JPG 0.023221 0.001472 0.895079 0.062213 0.002164 0.005148 0.006564 0.004140
