CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S7 0.703526 S7 S7 5.989443 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0291.JPG 0.025234 0.001079 0.003751 0.145422 0.004188 0.020701 0.017002 0.002375 0.022174 0.048981 0.007572 0.004217 0.041021 0.003231 0.003992 0.001973 0.030771 0.004423 0.604976 0.003878 0.003039
S1 0.710514 S4 S4 4.729533 4.184390 4.184390 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD1/DSC_0962.JPG 0.216421 0.013793 0.000870 0.016547 0.008765 0.001767 0.003560 0.001904 0.001552 0.000953 0.004597 0.001274 0.010391 0.002455 0.001334 0.551682 0.010521 0.133114 0.004717 0.004626 0.009160
S19 0.966115 S19 S19 7.364144 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0807.JPG 0.010539 0.000109 0.000278 0.000059 0.001206 0.000442 0.000076 0.000147 0.001142 0.000130 0.966115 0.000425 0.004479 0.000196 0.000171 0.001253 0.000724 0.007375 0.002015 0.000124 0.002997
S11 0.995757 S11 S11 6.339221 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0095_01.JPG 0.083437 0.000631 0.886873 0.000039 0.000702 0.004219 0.000513 0.000590 0.000123 0.000187 0.000164 0.000159 0.000101 0.000129 0.000323 0.000196 0.020491 0.000118 0.000149 0.000669 0.000186
S10 0.920641 S10 S10 6.407572 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0240.JPG 0.062815 0.793891 0.001130 0.001001 0.002612 0.044338 0.001555 0.007763 0.002442 0.000469 0.000733 0.001175 0.011446 0.000471 0.001473 0.000643 0.053787 0.006578 0.000830 0.000895 0.003955
S1 0.972802 S1 S1 4.928783 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK5/DSC_0650_01.JPG 0.972802 0.000110 0.000049 0.000110 0.000606 0.000130 0.006834 0.000673 0.001882 0.000110 0.000371 0.000328 0.000097 0.000346 0.000263 0.000129 0.000123 0.000268 0.014106 0.000217 0.000446
S2 0.805966 S18 S18 3.986516 4.184390 4.184390 1 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2NM2/DSC_0451.JPG 0.000674 0.000552 0.000738 0.108880 0.000466 0.008685 0.119796 0.001645 0.014742 0.532223 0.003184 0.055328 0.011677 0.003938 0.004662 0.000706 0.000894 0.003299 0.126666 0.000936 0.000308
S10 0.476089 S12 S7 2.370425 4.184390 4.184390 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0981.JPG 0.124430 0.031127 0.002991 0.232511 0.017916 0.082822 0.012732 0.008271 0.004560 0.007094 0.004410 0.017926 0.013371 0.013624 0.002801 0.096248 0.027466 0.038252 0.219058 0.018921 0.023470
S20 0.452897 S17 S20 1.739589 4.184390 4.184390 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S20/S20MK1/DSC_0218.JPG 0.038705 0.011826 0.056611 0.035099 0.023494 0.028035 0.049571 0.008937 0.249736 0.022655 0.010542 0.033221 0.171913 0.045047 0.007434 0.011994 0.009664 0.056360 0.087341 0.030206 0.011611
S14 0.805604 S14 S14 4.246765 4.184390 4.184390 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S14/S14MK1/DSC_0765.JPG 0.003817 0.002097 0.021536 0.097243 0.004460 0.532182 0.049439 0.001395 0.013766 0.220774 0.000632 0.003465 0.029388 0.001052 0.001246 0.000870 0.003173 0.003631 0.006306 0.002655 0.000872
S20 0.311798 S7 S10 0.399751 4.184390 4.184390 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S20/S20MK1/DSC_0350.JPG 0.109830 0.017854 0.088062 0.037002 0.029863 0.032624 0.029970 0.026455 0.126361 0.018978 0.011855 0.033774 0.122967 0.033390 0.008666 0.018124 0.020300 0.050120 0.147322 0.021804 0.014679
S11 0.995642 S11 S11 6.371161 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0023_01.JPG 0.127694 0.000368 0.855132 0.000022 0.000196 0.002962 0.000517 0.000458 0.000146 0.000254 0.000078 0.000111 0.000056 0.000096 0.000167 0.000148 0.010684 0.000079 0.000120 0.000606 0.000104
S5 0.702536 S5 S13 1.747301 4.184390 4.184390 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0643.JPG 0.060996 0.022568 0.083001 0.018442 0.177299 0.008010 0.013781 0.011864 0.013636 0.005350 0.006687 0.010589 0.015584 0.012513 0.012332 0.043619 0.323563 0.030794 0.034855 0.032386 0.062130
S3 0.809002 S3 S3 5.811833 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK4/DSC_0228_01.JPG 0.028770 0.003112 0.030171 0.005832 0.009360 0.000963 0.005301 0.002583 0.001790 0.002760 0.002117 0.005345 0.132850 0.002551 0.715380 0.001109 0.013532 0.006040 0.022687 0.002070 0.005679
S5 0.620406 S1 S1 3.526601 4.184390 4.184390 1 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0041_01.JPG 0.389366 0.026560 0.015845 0.005049 0.091893 0.002959 0.014500 0.015062 0.030350 0.004430 0.007114 0.005049 0.021488 0.005121 0.030310 0.008217 0.037931 0.050582 0.049610 0.018685 0.169880
S14 0.654432 S20 S10 0.321643 4.184390 4.184390 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S14/S14NM2/DSC_0249_01.JPG 0.188634 0.016499 0.003519 0.007137 0.016452 0.085745 0.014453 0.003555 0.008636 0.006383 0.006268 0.004067 0.198873 0.003466 0.002092 0.013690 0.262433 0.054115 0.080328 0.004795 0.018859
S3 0.621717 S20 S3 1.763317 4.184390 4.184390 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0415_01.JPG 0.231522 0.009530 0.010787 0.014614 0.008320 0.005941 0.063120 0.008714 0.002135 0.014049 0.003234 0.006484 0.182849 0.003666 0.314095 0.001856 0.003318 0.004232 0.094650 0.014465 0.002419
S7 0.940247 S7 S7 9.930202 4.184390 4.184390 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0894.JPG 0.002487 0.000128 0.000207 0.140685 0.000992 0.012153 0.001516 0.001300 0.023073 0.033906 0.003826 0.000945 0.004911 0.000078 0.000993 0.000294 0.053030 0.000616 0.718254 0.000490 0.000116
S10 0.493341 S4 S20 0.667804 4.184390 4.184390 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S10/S10NM2/DSC_0951.JPG 0.058163 0.245285 0.052028 0.050117 0.032216 0.004083 0.008413 0.005106 0.006727 0.008948 0.005351 0.011527 0.115054 0.040210 0.009280 0.217137 0.027674 0.020384 0.023052 0.042977 0.016270
S1 0.986602 S1 S1 6.964972 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0505.JPG 0.986602 0.000281 0.000083 0.000185 0.000201 0.000127 0.001279 0.002362 0.000110 0.000133 0.000436 0.005388 0.000120 0.000312 0.000343 0.000718 0.000290 0.000105 0.000651 0.000123 0.000153
S14 0.552455 S20 S7 1.427597 4.184390 4.184390 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0393_01.JPG 0.062298 0.072023 0.006024 0.021548 0.011914 0.139607 0.012150 0.009971 0.030352 0.052825 0.005710 0.003232 0.167249 0.003019 0.002592 0.002800 0.148412 0.053157 0.178303 0.013475 0.003339
S3 0.822536 S3 S3 6.397419 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK4/DSC_0245_01.JPG 0.025469 0.002099 0.043289 0.005266 0.017329 0.001333 0.003155 0.001655 0.002759 0.000883 0.001723 0.004587 0.020785 0.000834 0.822536 0.000591 0.013291 0.003335 0.023869 0.002009 0.003202
S3 0.795810 S1 S1 2.722886 4.184390 4.184390 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0538_01.JPG 0.355351 0.002027 0.001481 0.014329 0.010997 0.009037 0.010747 0.002717 0.009861 0.014998 0.009126 0.011008 0.098284 0.003264 0.146641 0.001861 0.004951 0.005394 0.274719 0.007404 0.005804
S3 0.925368 S3 S3 6.278639 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0130_01.JPG 0.012433 0.004736 0.000412 0.001001 0.012851 0.000661 0.003337 0.001744 0.000566 0.000566 0.000507 0.002690 0.009264 0.000239 0.816493 0.115327 0.001321 0.000693 0.013837 0.000704 0.000617
S3 0.834280 S3 S3 6.357257 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK4/DSC_0201_01.JPG 0.030040 0.005008 0.033206 0.005933 0.011295 0.000935 0.003549 0.001215 0.002631 0.000920 0.001636 0.005389 0.014907 0.001174 0.834280 0.000787 0.014100 0.006782 0.016253 0.001634 0.008326
S15 0.739452 S15 S15 5.635837 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S15/S15MK1/DSC_0056.JPG 0.057994 0.002106 0.002440 0.017869 0.004736 0.008669 0.690957 0.001195 0.004885 0.001950 0.002822 0.027129 0.008837 0.012885 0.084988 0.001615 0.005490 0.006395 0.042652 0.004636 0.009750
S11 0.658549 S11 S11 2.521551 4.184390 4.184390 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0301.JPG 0.169323 0.017355 0.339776 0.006888 0.155132 0.011023 0.016586 0.032072 0.015833 0.008331 0.007667 0.073425 0.009469 0.014555 0.013161 0.023340 0.013925 0.010399 0.028497 0.024134 0.009110
S5 0.698071 S1 S19 1.796877 4.184390 4.184390 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK2/DSC_0535.JPG 0.598353 0.025029 0.011150 0.008341 0.008828 0.003323 0.011966 0.010926 0.014976 0.003844 0.146515 0.005658 0.009222 0.006384 0.006359 0.010103 0.036476 0.008735 0.045974 0.018927 0.008914
S10 0.826026 S1 S10 -0.279600 4.184390 4.184390 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0132.JPG 0.387603 0.023979 0.009377 0.091077 0.038775 0.023545 0.021772 0.010427 0.014571 0.010349 0.025323 0.013543 0.022533 0.016061 0.111531 0.014726 0.014161 0.014863 0.075492 0.048197 0.012093
S1 0.923706 S1 S1 6.173337 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0295.JPG 0.803469 0.001557 0.000825 0.001318 0.004291 0.002624 0.001687 0.001019 0.001074 0.000283 0.002667 0.000552 0.006573 0.002901 0.000558 0.135684 0.006064 0.020453 0.000697 0.002709 0.002995
S3 0.961954 S3 S3 4.952186 4.184390 4.184390 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0675.JPG 0.085384 0.000824 0.001549 0.001151 0.003469 0.000531 0.002223 0.001629 0.000728 0.000510 0.000689 0.004879 0.043841 0.001294 0.722454 0.083354 0.003023 0.002003 0.038307 0.001249 0.000910
S11 0.965105 S11 S11 6.326676 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0122_01.JPG 0.018010 0.000544 0.965105 0.000042 0.000582 0.001950 0.000444 0.000561 0.000107 0.000178 0.000138 0.000154 0.000088 0.000127 0.000459 0.000203 0.010032 0.000131 0.000209 0.000746 0.000189
S4 0.701605 S4 S4 3.274796 4.184390 4.184390 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0567.JPG 0.106655 0.018387 0.025267 0.017152 0.006753 0.006489 0.008395 0.010589 0.007330 0.005047 0.004548 0.147674 0.005832 0.031174 0.003045 0.387532 0.048134 0.008020 0.129025 0.013861 0.009092
S3 0.950948 S3 S3 6.092036 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD2/DSC_0858.JPG 0.066941 0.002082 0.022289 0.003852 0.019696 0.002460 0.004925 0.001601 0.003826 0.002284 0.001631 0.005340 0.009846 0.000497 0.835762 0.000502 0.001300 0.007164 0.005967 0.001215 0.000817
S3 0.994331 S3 S3 6.326125 4.184390 4.184390 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0959.JPG 0.017066 0.001234 0.001887 0.002660 0.096619 0.000565 0.003849 0.003516 0.001479 0.000580 0.000805 0.002425 0.004766 0.000302 0.795631 0.000513 0.002088 0.001206 0.055053 0.006345 0.001413
S7 0.829959 S7 S7 6.222042 4.184390 4.184390 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK1/DSC_0504_01.JPG 0.133977 0.002660 0.005703 0.003790 0.005783 0.003116 0.005279 0.008813 0.006885 0.003718 0.110148 0.007643 0.027317 0.004396 0.003877 0.007384 0.009521 0.004651 0.635470 0.008063 0.001804
S7 0.866167 S7 S10 -0.639375 4.184390 4.184390 0 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK2/DSC_0550.JPG 0.291540 0.001341 0.002126 0.003207 0.003522 0.004776 0.003209 0.008546 0.011987 0.002707 0.006715 0.012661 0.003002 0.001237 0.002048 0.001951 0.008092 0.002400 0.619724 0.004610 0.004601
S12 0.569241 S20 S12 1.974345 4.184390 4.184390 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0082.JPG 0.200025 0.003519 0.003060 0.161360 0.037891 0.077338 0.009642 0.002831 0.007561 0.008120 0.036877 0.008781 0.276919 0.008244 0.003498 0.002897 0.009622 0.014719 0.108850 0.007689 0.010558
S14 0.517783 S14 S7 1.052507 4.184390 4.184390 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S14/S14GL1/DSC_0400_01.JPG 0.119915 0.007952 0.011913 0.071481 0.013250 0.178477 0.017808 0.002373 0.013224 0.017786 0.017930 0.003226 0.226233 0.003040 0.005846 0.012436 0.075479 0.014248 0.168368 0.009169 0.009847
S2 0.951161 S7 S7 2.813808 4.184390 4.184390 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S2/S2GL1/DSC_0945.JPG 0.006958 0.001436 0.037816 0.068839 0.002883 0.139696 0.051883 0.008346 0.010627 0.040583 0.004608 0.105923 0.065168 0.079695 0.009726 0.004434 0.004201 0.012194 0.340379 0.002530 0.002075
S21 0.703527 S1 S7 0.805178 4.184390 4.184390 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S21/S21MK1/DSC_0794_01.JPG 0.273295 0.013498 0.004245 0.029009 0.020805 0.009707 0.004839 0.003163 0.006608 0.001503 0.005784 0.005124 0.133337 0.009360 0.002593 0.135002 0.011189 0.156247 0.146457 0.009502 0.018733
S3 0.815570 S3 S3 10.252628 4.184390 4.184390 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0185_01.JPG 0.018533 0.053621 0.003819 0.003561 0.044731 0.004310 0.013493 0.016775 0.002665 0.004178 0.003729 0.025612 0.016900 0.005531 0.515641 0.143046 0.019583 0.004053 0.086982 0.005265 0.007973
S3 0.933337 S3 S3 6.381159 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3HD1/DSC_0891.JPG 0.005797 0.000650 0.000804 0.000529 0.020539 0.000686 0.001578 0.007129 0.002656 0.002538 0.000855 0.002240 0.023157 0.000202 0.847258 0.000406 0.001650 0.072165 0.006928 0.001134 0.001099
S4 0.571890 S4 S4 2.973133 4.184390 4.184390 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0539.JPG 0.083271 0.024786 0.024142 0.027483 0.011050 0.005272 0.010622 0.011469 0.015405 0.005529 0.005803 0.122446 0.010005 0.025152 0.005461 0.409970 0.054742 0.016095 0.095255 0.023675 0.012368
S1 0.944083 S1 S1 6.870378 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK2/DSC_0886.JPG 0.944083 0.000682 0.000149 0.000191 0.000716 0.000417 0.000321 0.001327 0.000558 0.000632 0.020530 0.004254 0.000412 0.001366 0.000277 0.010258 0.009111 0.000733 0.002233 0.000196 0.001553
S3 0.979144 S1 S1 2.533695 4.184390 4.184390 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0489_01.JPG 0.448563 0.001712 0.003419 0.005011 0.008194 0.013933 0.009693 0.004611 0.010278 0.009524 0.008215 0.010600 0.087122 0.002124 0.138058 0.001643 0.006360 0.013557 0.206008 0.005071 0.006302
S7 0.878434 S7 S7 5.755437 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0503.JPG 0.068580 0.001951 0.002838 0.004449 0.004789 0.009606 0.003588 0.014623 0.005504 0.003012 0.003499 0.013804 0.004206 0.001601 0.029605 0.002463 0.016910 0.003020 0.791004 0.011902 0.003045
S11 0.538976 S11 S13 2.473428 4.184390 4.184390 0 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0217.JPG 0.161785 0.015887 0.385284 0.006365 0.154724 0.009639 0.017036 0.021158 0.015333 0.008473 0.007578 0.039442 0.010993 0.014472 0.021767 0.025677 0.014025 0.009424 0.028243 0.023064 0.009631
S10 0.999980 S1 S1 2.604407 4.184390 4.184390 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0094.JPG 0.333073 0.010121 0.007622 0.141314 0.060987 0.115426 0.054315 0.002014 0.005678 0.003668 0.003177 0.004721 0.087250 0.003265 0.003971 0.001932 0.013868 0.002841 0.011233 0.130962 0.002561
S12 0.910896 S1 S1 5.474439 4.184390 4.184390 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK1/DSC_0234.JPG 0.789850 0.000165 0.000093 0.011832 0.002163 0.004599 0.045034 0.001102 0.001050 0.000603 0.092432 0.000570 0.038837 0.000950 0.000658 0.003202 0.002173 0.002686 0.000999 0.000387 0.000614
S5 0.608328 S1 S9 2.094300 4.184390 4.184390 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0066_01.JPG 0.359176 0.126763 0.007536 0.011003 0.007491 0.003106 0.005690 0.010329 0.017483 0.003271 0.007368 0.004746 0.007976 0.005544 0.020317 0.111635 0.023369 0.017147 0.026245 0.032513 0.191290
S11 0.971630 S11 S11 7.219171 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0156_01.JPG 0.014154 0.000458 0.971630 0.000046 0.000411 0.001435 0.000966 0.000861 0.000411 0.000448 0.000157 0.000234 0.000158 0.000206 0.000877 0.000268 0.005464 0.000265 0.000334 0.000915 0.000301
S10 0.999924 S1 S1 3.820816 4.184390 4.184390 1 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK3/DSC_0095.JPG 0.367887 0.013003 0.008322 0.182985 0.035196 0.073783 0.032195 0.003558 0.011906 0.008467 0.006363 0.009526 0.055745 0.006024 0.010950 0.004427 0.015536 0.007096 0.027503 0.113379 0.006148
S17 0.796172 S17 S17 6.738873 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S17/S17MK1/DSC_0921.JPG 0.034547 0.004464 0.002561 0.005060 0.006471 0.010297 0.007513 0.019797 0.796172 0.004413 0.004535 0.007527 0.004220 0.003841 0.002268 0.004795 0.005703 0.010279 0.037709 0.018594 0.009232
S11 0.975823 S11 S11 6.331746 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0062_01.JPG 0.118129 0.001576 0.843790 0.000163 0.001025 0.002872 0.001925 0.001811 0.000755 0.000876 0.000399 0.000920 0.000366 0.000575 0.003681 0.001103 0.016196 0.000688 0.000553 0.001816 0.000782
S11 0.599760 S11 S13 2.048409 4.184390 4.184390 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0247.JPG 0.153968 0.013398 0.344144 0.003469 0.152275 0.006667 0.014037 0.011633 0.010934 0.005813 0.006655 0.087974 0.006787 0.010664 0.083402 0.016756 0.008509 0.006749 0.024032 0.023987 0.008146
S3 0.943560 S3 S3 5.085908 4.184390 4.184390 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0212_01.JPG 0.083752 0.060891 0.021734 0.004270 0.012928 0.003970 0.022792 0.005956 0.005188 0.003910 0.003004 0.013600 0.021898 0.003983 0.575459 0.033060 0.022793 0.007028 0.063445 0.010368 0.019972
S10 0.953665 S10 S10 6.482113 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0252.JPG 0.032908 0.830680 0.001170 0.001692 0.002636 0.033198 0.001931 0.006867 0.002157 0.000546 0.000790 0.001262 0.012589 0.000583 0.001222 0.000800 0.056954 0.005946 0.000685 0.001220 0.004163
S7 0.934163 S1 S1 4.375494 4.184390 4.184390 1 1 1 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0687.JPG 0.553725 0.000659 0.000697 0.000306 0.001660 0.001011 0.001416 0.005568 0.004539 0.001238 0.002106 0.001226 0.000643 0.000345 0.000677 0.002151 0.000360 0.001979 0.417654 0.001566 0.000474
S1 0.780465 S1 S1 4.598481 4.184390 4.184390 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK2/DSC_0995.JPG 0.607131 0.018008 0.003296 0.006580 0.006923 0.004020 0.014150 0.026092 0.011141 0.020035 0.065135 0.042548 0.005473 0.007946 0.007028 0.027422 0.008884 0.005012 0.079402 0.009670 0.024103
S7 0.694155 S7 S10 -0.010253 4.184390 4.184390 0 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK2/DSC_0640.JPG 0.305145 0.003322 0.003730 0.007509 0.008149 0.010259 0.005594 0.047912 0.014935 0.004360 0.026184 0.025688 0.004657 0.003242 0.003874 0.003167 0.006228 0.005984 0.497170 0.005212 0.007680
S1 0.874208 S1 S1 11.000966 4.184390 4.184390 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0320.JPG 0.750953 0.001513 0.000589 0.004609 0.006486 0.004694 0.003129 0.001990 0.002440 0.000853 0.007724 0.005577 0.014851 0.003202 0.000828 0.002606 0.005491 0.010922 0.162259 0.002728 0.006558
S18 0.864142 S18 S18 4.384480 4.184390 4.184390 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0405.JPG 0.023652 0.005574 0.003196 0.011725 0.006689 0.210940 0.027232 0.005287 0.039130 0.508737 0.010484 0.009080 0.012405 0.004723 0.024647 0.005827 0.005724 0.008576 0.063323 0.006766 0.006282
S2 0.657630 S18 S15 1.490572 4.184390 4.184390 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2GL1/DSC_0973.JPG 0.005144 0.000918 0.000715 0.014604 0.002066 0.105700 0.188428 0.001696 0.047844 0.271547 0.005582 0.012514 0.093398 0.003522 0.002823 0.001013 0.001580 0.004373 0.234851 0.000895 0.000788
S7 0.801586 S1 S1 5.044365 4.184390 4.184390 1 1 1 1.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM2/DSC_0904.JPG 0.465377 0.001299 0.003006 0.000627 0.002886 0.003913 0.005655 0.021677 0.028705 0.099049 0.045582 0.003269 0.024250 0.002182 0.007255 0.011499 0.058833 0.012881 0.192648 0.005225 0.004184
S3 0.854882 S3 S3 5.307411 4.184390 4.184390 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0859.JPG 0.146405 0.004474 0.000658 0.002374 0.003610 0.002578 0.005029 0.002789 0.001126 0.000452 0.001024 0.004061 0.014598 0.000646 0.624556 0.128488 0.011583 0.001122 0.041593 0.001017 0.001814
S11 0.988342 S11 S11 7.207846 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0058_01.JPG 0.002971 0.000348 0.988342 0.000024 0.000358 0.000157 0.000517 0.000392 0.000166 0.000230 0.000101 0.000105 0.000081 0.000128 0.000226 0.000154 0.004755 0.000097 0.000121 0.000581 0.000143
S19 0.941654 S19 S19 6.027328 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0845.JPG 0.019953 0.000382 0.000738 0.000271 0.004330 0.001371 0.000458 0.000212 0.001496 0.000141 0.941654 0.000875 0.008525 0.000708 0.000372 0.000732 0.000730 0.001494 0.002313 0.000457 0.012787
S5 0.837025 S5 S7 2.095438 4.184390 4.184390 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK1/DSC_0281_01.JPG 0.010352 0.002352 0.000838 0.137815 0.001815 0.001322 0.008413 0.002271 0.001302 0.001663 0.000686 0.001071 0.173162 0.001740 0.001573 0.046427 0.417255 0.012012 0.161106 0.001884 0.014940
S1 0.941733 S1 S1 6.670439 4.184390 4.184390 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK4/DSC_0054_01.JPG 0.941733 0.000632 0.000301 0.000471 0.002278 0.001954 0.002096 0.000767 0.002920 0.000491 0.002143 0.001717 0.000828 0.000716 0.000679 0.000593 0.000376 0.000615 0.035503 0.001048 0.002142
S7 0.785184 S7 S7 8.395858 4.184390 4.184390 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK1/DSC_0468_01.JPG 0.163750 0.003839 0.002775 0.007374 0.007269 0.011730 0.004647 0.006134 0.005904 0.003635 0.083897 0.008097 0.035347 0.003869 0.002842 0.010608 0.025010 0.008139 0.589735 0.010806 0.004593
S10 0.595571 S4 S4 3.659704 4.184390 4.184390 1 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S10/S10NM2/DSC_0053.JPG 0.029111 0.194832 0.002111 0.031696 0.158748 0.001611 0.002814 0.001387 0.002029 0.003008 0.002669 0.005839 0.135100 0.031440 0.001326 0.276712 0.007125 0.073356 0.029820 0.005839 0.003428
S5 0.864856 S1 S11 -1.102018 4.184390 4.184390 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0157_01.JPG 0.323263 0.143294 0.010401 0.007092 0.012302 0.003803 0.013677 0.013901 0.028505 0.004634 0.007193 0.006146 0.024293 0.006221 0.047462 0.037935 0.021022 0.006754 0.093578 0.016476 0.172047
S7 0.798467 S1 S1 3.986142 4.184390 4.184390 1 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0806.JPG 0.459315 0.000392 0.000602 0.000674 0.002886 0.002374 0.005719 0.011321 0.007035 0.008265 0.007833 0.001675 0.000845 0.000219 0.024370 0.000925 0.000242 0.001399 0.459127 0.002342 0.002441
