CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
CE 0.992365 CE CE 6.511269 3.592942 3.592942 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1CE/DSC_0571_01.JPG 0.000297 0.992365 0.000050 0.000694 0.000069 0.005747 0.000664 0.000114
SA 0.940617 NE SA 0.761064 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1SA/DSC_0595_01.JPG 0.009459 0.003227 0.000279 0.000479 0.861624 0.116728 0.001309 0.006895
CE 0.999581 CE CE 6.631629 3.592942 3.592942 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1CE/DSC_0574_01.JPG 0.000051 0.999581 0.000029 0.000025 0.000067 0.000240 0.000002 0.000005
AN 0.524097 AN AN 3.499114 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3AN/DSC_0145_01.JPG 0.246364 0.112845 0.344781 0.149307 0.025888 0.032380 0.036635 0.051800
AN 0.342059 DS DS 3.298177 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1AN/DSC_0340.JPG 0.318770 0.040299 0.189250 0.162490 0.049752 0.044013 0.122505 0.072921
DS 0.877511 AN DS 2.283822 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1DS/DSC_0500.JPG 0.701731 0.009694 0.177044 0.008858 0.022106 0.012196 0.055826 0.012545
SC 0.646154 AN CE -0.224254 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SC/DSC_0833.JPG 0.254899 0.214893 0.104991 0.052583 0.055084 0.169857 0.119079 0.028613
CE 0.618962 AN CE 1.754889 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1CE/DSC_0198.JPG 0.456011 0.273078 0.074380 0.033195 0.034553 0.047848 0.036081 0.044853
SC 0.738744 AN AN 2.712829 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7SC/DSC_0326.JPG 0.445187 0.009880 0.068232 0.028034 0.019389 0.051875 0.145007 0.232397
NE 0.600591 AN SR 0.955677 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2NE/DSC_0049.JPG 0.398404 0.065302 0.088925 0.094183 0.051707 0.092256 0.080348 0.128875
SC 0.763660 AN DS 2.496898 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SC/DSC_0430_01.JPG 0.679938 0.031629 0.085613 0.026456 0.042189 0.024787 0.072657 0.036732
HP 0.773493 AN SR 1.514872 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0242.JPG 0.364027 0.005722 0.031069 0.007837 0.144308 0.084879 0.174919 0.187239
NE 0.734447 AN AN 3.150650 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3NE/DSC_0344.JPG 0.512480 0.035529 0.198984 0.027893 0.031924 0.030822 0.133810 0.028558
AN 0.579522 SR AN 0.090830 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1AN/DSC_0849.JPG 0.225905 0.034291 0.050487 0.027247 0.044804 0.306869 0.038326 0.272070
CE 0.907105 CE CE 5.408741 3.592942 3.592942 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3CE/DSC_0884.JPG 0.029997 0.907105 0.014602 0.003198 0.004306 0.027468 0.002963 0.010361
HP 0.650252 HP DS -0.086439 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2HP/DSC_0763.JPG 0.270963 0.047771 0.180316 0.319859 0.067312 0.022218 0.022702 0.068859
AN 0.655362 AN AN 1.521195 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1AN/DSC_0928.JPG 0.223712 0.022145 0.134648 0.033872 0.048973 0.042163 0.273804 0.220683
SA 0.770931 AN DS 0.126873 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SA/DSC_0390.JPG 0.604329 0.039072 0.130349 0.028798 0.040924 0.031671 0.078473 0.046385
SC 0.613647 AN DS 1.013898 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SC/DSC_0840.JPG 0.321773 0.049876 0.217438 0.027668 0.108696 0.024721 0.182562 0.067267
CE 0.679039 AN DS 1.273234 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1CE/DSC_0506.JPG 0.540584 0.080457 0.112913 0.055776 0.054003 0.041189 0.061122 0.053956
DS 0.670574 AN SR 0.629325 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3DS/DSC_0352_01.JPG 0.436018 0.016566 0.234011 0.043526 0.054935 0.047187 0.052598 0.115158
NE 0.517672 SC SR 2.615051 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7NE/DSC_0213.JPG 0.209514 0.003801 0.020694 0.011457 0.117560 0.018795 0.287742 0.330437
SC 0.653795 AN DS -0.343726 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SC/DSC_0148_01.JPG 0.308556 0.012035 0.182961 0.023406 0.082249 0.176307 0.094469 0.120016
SC 0.892557 CE CE 4.705164 3.592942 3.592942 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1SC/DSC_0662_01.JPG 0.150049 0.670732 0.012045 0.010054 0.014731 0.019246 0.020995 0.102148
SC 0.989346 AN SC 0.955677 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2SC/DSC_0655.JPG 0.510066 0.031145 0.113772 0.048483 0.046886 0.033329 0.153968 0.062351
SC 0.571841 AN SC 2.380495 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3SC/DSC_0125_01.JPG 0.305083 0.025294 0.224589 0.149823 0.034713 0.026591 0.189765 0.044142
AN 0.865882 HP HP 5.487389 3.592942 3.592942 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1AN/DSC_0185.JPG 0.076805 0.012488 0.033280 0.754419 0.036324 0.013470 0.049367 0.023847
SR 0.872210 SA SA 5.314641 3.592942 3.592942 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SR/DSC_0927.JPG 0.147413 0.009525 0.059668 0.004119 0.047785 0.555693 0.120461 0.055335
SC 0.953312 AN SC 1.023058 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SC/DSC_0988_01.JPG 0.571083 0.005433 0.085761 0.007111 0.035623 0.024078 0.130563 0.140349
DS 0.795433 DS NE 2.393188 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0358.JPG 0.123836 0.002322 0.351234 0.032777 0.170772 0.008100 0.010901 0.300058
SR 0.677528 AN DS 0.943610 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3SR/DSC_0311_01.JPG 0.529614 0.026452 0.181235 0.042013 0.072476 0.040407 0.061880 0.045923
SC 0.961883 NE DS 1.492189 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SC/DSC_0688_01.JPG 0.253329 0.008699 0.048386 0.008655 0.594213 0.042447 0.009873 0.034400
AN 0.738342 HP SR 0.168060 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2AN/DSC_0366.JPG 0.037672 0.041382 0.015533 0.344138 0.073514 0.277501 0.009726 0.200534
HP 0.493801 AN DS 1.903046 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2HP/DSC_0611.JPG 0.179259 0.063324 0.314979 0.199637 0.062611 0.080831 0.027261 0.072098
DS 0.670797 AN HP 0.768972 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2DS/DSC_0191.JPG 0.499455 0.058416 0.100376 0.182205 0.029631 0.040935 0.053475 0.035506
SR 0.795346 AN NE 2.592743 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SR/DSC_0934.JPG 0.576421 0.037035 0.025196 0.009614 0.259166 0.017634 0.064359 0.010574
CE 0.604544 AN AN 2.924565 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2CE/DSC_0863.JPG 0.468950 0.041445 0.129177 0.080117 0.037757 0.049233 0.131356 0.061963
CE 0.463822 AN CE 2.257560 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2CE/DSC_0249.JPG 0.287615 0.318117 0.080277 0.070635 0.048319 0.030524 0.119790 0.044722
SR 0.903811 SR AN 0.182675 3.592942 3.592942 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SR/DSC_0796_01.JPG 0.087635 0.004099 0.016448 0.240510 0.017595 0.006534 0.033657 0.593523
CE 0.694243 AN AN 2.489890 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1CE/DSC_0251.JPG 0.286865 0.036519 0.173107 0.094786 0.033651 0.041274 0.196484 0.137313
SR 0.791888 SR NE 1.310905 3.592942 3.592942 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1SR/DSC_0409.JPG 0.378760 0.000909 0.003217 0.003129 0.092597 0.002506 0.044032 0.474850
AN 0.686901 AN AN 3.136078 3.592942 3.592942 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1AN/DSC_0903.JPG 0.469633 0.030663 0.079659 0.049113 0.076399 0.221862 0.030854 0.041816
DS 0.705879 DS AN 0.553192 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6DS/DSC_0389.JPG 0.141063 0.224885 0.326142 0.023945 0.017188 0.130057 0.082456 0.054265
AN 0.900216 AN AN 4.740996 3.592942 3.592942 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1AN/DSC_0336_01.JPG 0.462783 0.129574 0.242567 0.018613 0.048947 0.016604 0.051227 0.029685
AN 0.745953 AN AN 3.319784 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2AN/DSC_0024_01.JPG 0.409872 0.145830 0.008910 0.009774 0.165631 0.145868 0.046567 0.067548
SA 0.707738 AN SC 4.624329 3.592942 3.592942 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SA/DSC_0607_17059.JPG 0.278175 0.007797 0.047728 0.009786 0.154784 0.144327 0.329473 0.027931
SA 0.865104 AN AN 1.866147 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SA/DSC_0074_01.JPG 0.266888 0.066013 0.075555 0.214435 0.119795 0.017938 0.021224 0.218154
DS 0.440009 AN AN 2.621702 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1DS/DSC_0832.JPG 0.231257 0.069702 0.143220 0.122601 0.084571 0.101471 0.156577 0.090600
HP 0.994770 HP HP 6.526991 3.592942 3.592942 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2HP/DSC_0799.JPG 0.002579 0.000116 0.000232 0.994770 0.000484 0.000403 0.000163 0.001253
SR 0.694200 SR DS 2.361732 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SR/DSC_0080.JPG 0.175700 0.036382 0.173177 0.050853 0.030952 0.024096 0.172048 0.336792
CE 0.644017 AN DS 1.039050 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1CE/DSC_0073.JPG 0.309420 0.055366 0.155027 0.033471 0.044719 0.146038 0.047885 0.208074
DS 0.720826 AN HP 1.262733 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1DS/DSC_0677_01.JPG 0.355240 0.128170 0.088406 0.143886 0.025459 0.013401 0.028779 0.216660
CE 0.723127 SA SA 4.764884 3.592942 3.592942 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1CE/DSC_0391.JPG 0.194494 0.020034 0.147959 0.011611 0.166239 0.316139 0.013348 0.130176
NE 0.517472 DS AN 1.784939 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1NE/DSC_0740_01.JPG 0.255733 0.029859 0.270200 0.044489 0.175299 0.034799 0.079768 0.109854
SR 0.506053 AN SC 3.301723 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SR/DSC_0784.JPG 0.369809 0.090005 0.148076 0.048427 0.046030 0.060379 0.185167 0.052107
CE 0.946681 CE CE 6.386588 3.592942 3.592942 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2CE/DSC_0237_01.JPG 0.033093 0.946681 0.000234 0.000117 0.006961 0.012362 0.000236 0.000316
NE 0.703160 NE NE 4.347903 3.592942 3.592942 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1NE/DSC_0198_01.JPG 0.002682 0.001674 0.003240 0.001246 0.531846 0.192883 0.020953 0.245476
CE 0.877171 CE CE 3.410062 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4CE/DSC_0918.JPG 0.007638 0.503014 0.098944 0.032484 0.109805 0.227922 0.001918 0.018276
CE 0.517544 AN CE 0.020950 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1CE/DSC_0056_01.JPG 0.226500 0.091611 0.084974 0.241065 0.045432 0.045856 0.071700 0.192862
SR 0.696424 AN HP 0.955677 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SR/DSC_0538.JPG 0.294440 0.006424 0.031835 0.113013 0.055204 0.027128 0.278179 0.193778
CE 0.789780 DS AN 0.812176 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1CE/DSC_0571_01.JPG 0.158682 0.032090 0.599357 0.063865 0.036678 0.030440 0.038333 0.040555
CE 0.887896 CE CE 6.816424 3.592942 3.592942 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1CE/DSC_0070_01.JPG 0.086482 0.887896 0.005364 0.005127 0.004161 0.003463 0.002461 0.005046
NE 0.559604 AN CE 0.230953 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3NE/DSC_0017_01.JPG 0.287129 0.220582 0.124694 0.075897 0.027535 0.056743 0.053839 0.153582
DS 0.719370 HP AN 0.940697 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2DS/DSC_0874.JPG 0.149999 0.046377 0.055621 0.248146 0.067926 0.086907 0.036021 0.309003
SA 0.915367 AN SC 1.281747 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1SA/DSC_0267.JPG 0.483268 0.032132 0.131967 0.052372 0.047529 0.034861 0.162085 0.055786
NE 0.838597 SA SA 2.742115 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1NE/DSC_0874.JPG 0.152277 0.002682 0.051552 0.001086 0.116017 0.476940 0.152916 0.046530
HP 0.566001 AN CE 0.218897 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4HP/DSC_0604.JPG 0.338441 0.105970 0.245109 0.062879 0.097666 0.040029 0.065999 0.043908
CE 0.995742 CE CE 6.586107 3.592942 3.592942 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2CE/DSC_0735.JPG 0.000001 0.995742 0.000001 0.000007 0.004040 0.000128 0.000004 0.000077
CE 0.940182 CE SR 1.745049 3.592942 3.592942 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1CE/DSC_0543_01.JPG 0.011312 0.677799 0.018823 0.006426 0.016277 0.024209 0.008326 0.236828
DS 0.585382 AN SC 0.705666 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0872.JPG 0.293788 0.058138 0.164670 0.048292 0.069749 0.050215 0.278784 0.036365
NE 0.744119 AN AN 2.712550 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2NE/DSC_0405.JPG 0.409045 0.011985 0.057540 0.019028 0.108677 0.282455 0.056356 0.054915
SR 0.708180 AN AN 2.811885 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SR/DSC_0943.JPG 0.476488 0.016649 0.057907 0.015846 0.099186 0.177420 0.129829 0.026676
DS 0.612954 SA AN -0.455063 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1DS/DSC_0876.JPG 0.251542 0.021482 0.023158 0.032766 0.099011 0.224709 0.143042 0.204289
SR 0.847176 SR SA -1.810388 3.592942 3.592942 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SR/DSC_0306.JPG 0.022087 0.006715 0.020073 0.010825 0.025641 0.147692 0.032309 0.734659
CE 0.984295 CE CE 3.316917 3.592942 3.592942 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1CE/DSC_0546_01.JPG 0.000490 0.771033 0.078107 0.000650 0.000374 0.001671 0.002361 0.145313
SR 0.597951 NE AN 0.456393 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1SR/DSC_0446_01.JPG 0.129408 0.035404 0.030922 0.077194 0.451999 0.130300 0.046450 0.098322
CE 0.303266 AN AN 3.070298 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5CE/DSC_0415_01.JPG 0.158318 0.067901 0.088647 0.076196 0.130295 0.050208 0.094917 0.333519
SC 0.698415 SR SC 1.465404 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SC/DSC_0345.JPG 0.020077 0.010371 0.055122 0.025959 0.101039 0.053712 0.205271 0.528448
AN 0.713320 AN AN 3.397378 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2AN/DSC_0974.JPG 0.367936 0.026465 0.311269 0.060483 0.058219 0.039274 0.065405 0.070949
HP 0.550037 DS AN 2.444012 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8HP/DSC_0804.JPG 0.240451 0.047262 0.409594 0.044569 0.080862 0.031549 0.082267 0.063447
AN 0.360898 NE NE 2.637864 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1AN/DSC_0294.JPG 0.273594 0.239748 0.016760 0.017362 0.199708 0.052291 0.071242 0.129295
DS 0.600097 AN CE 0.487085 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1DS/DSC_0462.JPG 0.315880 0.069414 0.070901 0.073974 0.109256 0.049408 0.086114 0.225053
SR 0.398728 AN SR 1.144944 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1SR/DSC_0284.JPG 0.242176 0.103162 0.104804 0.086393 0.118296 0.073733 0.143256 0.128179
DS 0.937384 DS CE 0.296503 3.592942 3.592942 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1DS/DSC_0176_01.JPG 0.189988 0.180298 0.560086 0.010942 0.007224 0.010291 0.024339 0.016831
HP 0.979103 CE AN 1.683426 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0251.JPG 0.090418 0.766353 0.014976 0.012438 0.059676 0.019598 0.017199 0.019341
AN 0.804130 AN SR 1.172781 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1AN/DSC_0899.JPG 0.314099 0.052433 0.061200 0.071170 0.136879 0.253172 0.063587 0.047460
AN 0.481406 AN AN 2.068516 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1AN/DSC_0804.JPG 0.238619 0.076604 0.117140 0.084643 0.110890 0.053810 0.191522 0.126771
HP 0.575342 NE AN 1.460237 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1HP/DSC_0402.JPG 0.110370 0.065810 0.055921 0.047454 0.439803 0.058019 0.088340 0.134282
SR 0.801160 SR SC 2.529738 3.592942 3.592942 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SR/DSC_0132.JPG 0.009932 0.030551 0.023248 0.007142 0.012863 0.016633 0.203103 0.696528
AN 0.507701 AN CE 0.172967 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1AN/DSC_0504.JPG 0.263569 0.115024 0.222683 0.038362 0.076393 0.042027 0.130026 0.111917
SR 0.476178 AN AN 2.976804 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3SR/DSC_0115_01.JPG 0.316305 0.086146 0.117295 0.091989 0.121306 0.085446 0.094965 0.086547
HP 0.595008 AN AN 2.328863 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1HP/DSC_0450.JPG 0.205156 0.033160 0.203974 0.049868 0.222080 0.113361 0.021602 0.150799
SA 0.633883 SA SR 1.024361 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SA/DSC_0070.JPG 0.040654 0.025581 0.073968 0.036861 0.326870 0.317901 0.031193 0.146972
AN 0.715836 HP DS 0.173915 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4AN/DSC_0026.JPG 0.096310 0.021113 0.174188 0.435859 0.044973 0.025836 0.102219 0.099502
DS 0.378688 DS AN -0.117690 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0864.JPG 0.253689 0.093461 0.156934 0.034452 0.118580 0.078432 0.218252 0.046201
AN 0.457204 AN SC 0.955677 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1AN/DSC_0972.JPG 0.243915 0.052639 0.093545 0.100639 0.069033 0.036267 0.145931 0.258030
SA 0.880136 NE NE 5.013468 3.592942 3.592942 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2SA/DSC_0460.JPG 0.014609 0.012077 0.007373 0.014359 0.880136 0.011167 0.020666 0.039614
AN 0.761709 DS SR 2.389806 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1AN/DSC_0167_01.JPG 0.100940 0.039122 0.387958 0.106799 0.086681 0.048424 0.082626 0.147449
HP 0.462332 SC SC 3.093761 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1HP/DSC_0153.JPG 0.053433 0.031046 0.085637 0.051006 0.049901 0.150038 0.299678 0.279261
NE 0.352692 AN SC 0.864810 3.592942 3.592942 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3NE/DSC_0018_01.JPG 0.206750 0.042266 0.176464 0.144792 0.114929 0.041497 0.157140 0.116164
NE 0.558718 DS SA 2.459857 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2NE/DSC_0847.JPG 0.102394 0.040344 0.253378 0.044090 0.247227 0.236507 0.044520 0.031541
DS 0.476992 AN DS 2.438695 3.592942 3.592942 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1DS/DSC_0534_01.JPG 0.249946 0.025925 0.475701 0.018993 0.026534 0.014957 0.164874 0.023070
SA 0.569484 DS AN 1.734678 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SA/DSC_0564.JPG 0.252244 0.028914 0.286422 0.028019 0.090237 0.060680 0.052759 0.200726
HP 0.291511 DS NE 0.085391 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3HP/DSC_0102_01.JPG 0.111682 0.086887 0.153014 0.158458 0.171132 0.057706 0.184597 0.076524
SR 0.739068 DS SR 0.897919 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SR/DSC_0906.JPG 0.005831 0.012456 0.336667 0.023463 0.023331 0.024197 0.212480 0.361574
DS 0.612961 AN AN 2.512941 3.592942 3.592942 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4DS/DSC_0848.JPG 0.343197 0.100417 0.247605 0.094672 0.039647 0.065203 0.036955 0.072304
DS 0.654702 SR AN 1.219527 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0360.JPG 0.110295 0.019877 0.056630 0.075576 0.090408 0.036306 0.114254 0.496653
HP 0.679782 AN DS 0.790799 3.592942 3.592942 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1HP/DSC_0957.JPG 0.332901 0.062104 0.189309 0.030980 0.081369 0.027112 0.090828 0.185397
