CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S5 0.732553 S5 S3 1.861087 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK2/DSC_0628.JPG 0.034401 0.054981 0.113198 0.001364 0.005194 0.022559 0.002079 0.012086 0.002098 0.010671 0.011553 0.008357 0.001252 0.011475 0.137361 0.006278 0.366365 0.003270 0.004347 0.019260 0.171850
S1 0.394677 S5 S2 1.062127 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK2/DSC_0893.JPG 0.115959 0.139742 0.025264 0.003469 0.031021 0.023020 0.001835 0.056217 0.013997 0.028089 0.039675 0.131005 0.006387 0.010979 0.004622 0.061631 0.190477 0.003437 0.021434 0.002636 0.089102
S7 0.805989 S7 S7 7.294847 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK1/DSC_0483_01.JPG 0.003000 0.002577 0.005912 0.005030 0.008662 0.002343 0.003851 0.002882 0.005356 0.010189 0.009506 0.010261 0.016355 0.012778 0.029307 0.011488 0.029984 0.004363 0.805989 0.014207 0.005959
S5 0.898311 S5 S5 5.214105 4.170570 4.170570 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0624.JPG 0.000799 0.082127 0.049539 0.000716 0.013169 0.000704 0.000963 0.001511 0.000305 0.000535 0.000125 0.004805 0.000901 0.002247 0.099644 0.003937 0.720800 0.001046 0.001375 0.005715 0.009039
S7 0.988111 S7 S7 6.331858 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD2/DSC_0378.JPG 0.000044 0.000093 0.000133 0.000221 0.000104 0.000039 0.000074 0.000068 0.000219 0.083939 0.000490 0.000122 0.005324 0.003799 0.000104 0.000044 0.000097 0.000031 0.904986 0.000033 0.000035
S7 0.394890 S10 S16 2.842568 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK2/DSC_0588.JPG 0.060010 0.119777 0.000488 0.006184 0.024382 0.001993 0.000706 0.358945 0.002582 0.000379 0.001299 0.033526 0.001646 0.000771 0.007564 0.000833 0.021431 0.000745 0.208452 0.008085 0.140203
S12 0.887072 S1 S1 4.399018 4.170570 4.170570 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK1/DSC_0281.JPG 0.544367 0.003127 0.033261 0.046313 0.011895 0.076618 0.027195 0.005382 0.006728 0.001614 0.014346 0.004590 0.013035 0.081597 0.044349 0.003111 0.011987 0.002068 0.051541 0.005815 0.011061
S1 0.761794 S6 S6 6.103158 4.170570 4.170570 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD1/DSC_0978.JPG 0.058227 0.028640 0.001209 0.021043 0.013746 0.006926 0.000915 0.000639 0.002045 0.000668 0.002336 0.001887 0.025197 0.003477 0.017827 0.071327 0.011450 0.702171 0.005925 0.003273 0.021070
S7 0.808209 S7 S1 1.906328 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S7/S7FM1/DSC_0735.JPG 0.268282 0.002434 0.007048 0.000349 0.001510 0.149985 0.000827 0.001909 0.052368 0.004218 0.002965 0.031637 0.013173 0.003879 0.026649 0.031657 0.006842 0.001720 0.386537 0.005003 0.001008
S21 0.459260 S20 S5 1.147236 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S21/S21MK1/DSC_0895_01.JPG 0.016437 0.023390 0.013502 0.014531 0.022672 0.011614 0.000821 0.000611 0.001844 0.001088 0.005369 0.003110 0.278105 0.049851 0.015145 0.058653 0.094209 0.317995 0.014596 0.009024 0.047432
S10 0.445086 S1 S10 0.433412 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK2/DSC_0964.JPG 0.174349 0.017203 0.011750 0.239726 0.007105 0.005485 0.006021 0.007534 0.003080 0.002482 0.002141 0.010376 0.008937 0.183783 0.007595 0.126522 0.030937 0.015767 0.113917 0.013465 0.011825
S17 0.985713 S17 S17 7.024224 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S17/S17MK1/DSC_0928.JPG 0.000180 0.000018 0.000009 0.000090 0.000109 0.000028 0.000020 0.005393 0.985713 0.000265 0.000030 0.003868 0.000005 0.000221 0.000015 0.000126 0.001439 0.000028 0.001385 0.000085 0.000971
S5 0.756766 S5 S1 0.285013 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0564.JPG 0.009436 0.074106 0.123799 0.007479 0.035744 0.001691 0.008857 0.006059 0.001540 0.002163 0.001136 0.017736 0.003415 0.012358 0.130212 0.029125 0.388070 0.023576 0.007194 0.047579 0.068726
S10 0.642952 S14 S8 1.548057 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK4/DSC_0805_01.JPG 0.027777 0.003893 0.002461 0.007561 0.005550 0.278875 0.013694 0.000778 0.002302 0.002052 0.002499 0.001340 0.130393 0.016757 0.007838 0.001778 0.010537 0.004555 0.012439 0.458547 0.008372
S16 0.998717 S16 S16 6.973753 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0405.JPG 0.000004 0.000824 0.000003 0.000001 0.000035 0.000001 0.000003 0.998717 0.000002 0.000000 0.000001 0.000228 0.000003 0.000007 0.000004 0.000062 0.000039 0.000001 0.000026 0.000006 0.000033
S10 0.960738 S1 S14 1.428098 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK4/DSC_0769_01.JPG 0.282334 0.005113 0.004698 0.069061 0.012511 0.130170 0.003533 0.000445 0.000829 0.000597 0.000785 0.002242 0.064168 0.018214 0.007024 0.002069 0.008296 0.037879 0.009057 0.337638 0.003336
S7 0.619775 S16 S16 4.980528 4.170570 4.170570 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK2/DSC_0543.JPG 0.027683 0.145015 0.001753 0.008591 0.015837 0.007272 0.001657 0.585371 0.003530 0.000401 0.001057 0.028545 0.002707 0.002368 0.003398 0.001506 0.031655 0.000970 0.090012 0.008784 0.031890
S12 0.697094 S10 S1 -0.032944 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S12/S12NM2/DSC_0753.JPG 0.023285 0.223296 0.002241 0.030530 0.031240 0.004756 0.000843 0.003262 0.147193 0.029927 0.023043 0.005267 0.024023 0.147464 0.021194 0.017032 0.077545 0.056221 0.003064 0.009699 0.118878
S5 0.658260 S5 S5 3.804750 4.170570 4.170570 1 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK4/DSC_0508.JPG 0.002845 0.095629 0.138102 0.003038 0.006235 0.001601 0.003927 0.003217 0.000622 0.001884 0.000293 0.013002 0.000700 0.004468 0.140855 0.009396 0.493124 0.006874 0.003573 0.026138 0.044479
S1 0.855016 S1 S7 1.735869 4.170570 4.170570 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0076.JPG 0.522714 0.003871 0.066153 0.010908 0.006145 0.003871 0.012218 0.009080 0.017794 0.005608 0.012986 0.003481 0.002666 0.041183 0.058755 0.003558 0.013087 0.001206 0.146829 0.045422 0.012466
S16 0.999561 S16 S16 6.975129 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0397.JPG 0.000005 0.000200 0.000001 0.000001 0.000008 0.000001 0.000002 0.999561 0.000003 0.000001 0.000001 0.000106 0.000001 0.000005 0.000019 0.000014 0.000031 0.000001 0.000010 0.000003 0.000026
S10 0.583424 S10 S13 1.912354 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S10/S10NM2/DSC_0055.JPG 0.004267 0.262310 0.042333 0.038216 0.233179 0.001100 0.000666 0.000792 0.002002 0.006065 0.003099 0.005712 0.029874 0.152335 0.081068 0.059451 0.009587 0.038400 0.001767 0.002676 0.025102
S14 0.745180 S14 S18 3.228110 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S14/S14NM2/DSC_0286_01.JPG 0.000631 0.004150 0.001649 0.002136 0.001475 0.425993 0.001660 0.001262 0.004674 0.458277 0.003996 0.001829 0.002730 0.001861 0.002520 0.000403 0.001378 0.000744 0.080259 0.000694 0.001679
S19 0.999946 S19 S19 6.975135 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0093_01.JPG 0.000020 0.000000 0.000002 0.000000 0.000001 0.000001 0.000000 0.000001 0.000001 0.000006 0.999946 0.000003 0.000001 0.000003 0.000001 0.000001 0.000003 0.000000 0.000007 0.000000 0.000003
S10 0.987599 S10 S10 6.946343 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0266.JPG 0.004249 0.987599 0.000733 0.000076 0.000277 0.000494 0.000025 0.001360 0.000036 0.000207 0.000025 0.000070 0.000068 0.000356 0.000033 0.000029 0.003770 0.000023 0.000077 0.000286 0.000206
S1 0.999308 S1 S1 6.974425 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0477.JPG 0.999308 0.000000 0.000000 0.000000 0.000002 0.000650 0.000001 0.000000 0.000001 0.000000 0.000002 0.000005 0.000000 0.000000 0.000023 0.000000 0.000006 0.000000 0.000001 0.000000 0.000000
S7 0.958744 S7 S7 4.765222 4.170570 4.170570 1 1 1 4.000000 /home/sielicki/data/BC2_1072x712/S7/S7HD1/DSC_0080.JPG 0.000609 0.036496 0.000295 0.002573 0.129110 0.001457 0.000869 0.052762 0.001274 0.156478 0.001266 0.001396 0.010728 0.001832 0.001314 0.000179 0.000630 0.000095 0.599012 0.000887 0.000737
S13 0.814699 S13 S13 5.672419 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S13/S13MK1/DSC_0632_01.JPG 0.008135 0.002248 0.001270 0.003396 0.754814 0.036690 0.001612 0.000911 0.002095 0.001728 0.002700 0.001781 0.024188 0.006628 0.017876 0.002529 0.006225 0.001660 0.006436 0.104688 0.012387
S3 0.886107 S3 S3 7.383210 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK5/DSC_0515_01.JPG 0.063614 0.000314 0.001568 0.000543 0.000952 0.000263 0.000486 0.000470 0.000140 0.079326 0.000522 0.000467 0.022078 0.015137 0.805487 0.000374 0.001089 0.001031 0.000632 0.000799 0.004709
S12 0.644300 S20 S20 3.824316 4.170570 4.170570 1 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S12/S12MK2/DSC_0128.JPG 0.009616 0.004695 0.002050 0.326223 0.007095 0.035366 0.014182 0.001471 0.001807 0.004059 0.003956 0.001630 0.473824 0.007753 0.015370 0.002116 0.001444 0.001574 0.055836 0.026409 0.003523
S1 0.986424 S1 S1 6.928605 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0394.JPG 0.986424 0.000000 0.000000 0.000000 0.000002 0.013544 0.000006 0.000000 0.000001 0.000000 0.000008 0.000005 0.000000 0.000000 0.000007 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S4 0.781654 S4 S6 3.245810 4.170570 4.170570 0 0 0 5.000000 /home/sielicki/data/BC2_1072x712/S4/S4HD1/DSC_0215.JPG 0.030586 0.002413 0.001203 0.000730 0.002160 0.003387 0.000217 0.000668 0.001799 0.001883 0.001119 0.012681 0.015525 0.005327 0.004034 0.595382 0.021316 0.287516 0.002839 0.000148 0.009064
S19 0.999995 S19 S19 6.975159 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0832.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999995 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001
S1 0.611170 S6 S6 3.734700 4.170570 4.170570 1 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0258.JPG 0.024122 0.083298 0.004240 0.004484 0.024241 0.044052 0.001213 0.002637 0.006878 0.001567 0.005727 0.003049 0.012572 0.003463 0.017930 0.099188 0.142875 0.481731 0.001780 0.016602 0.018353
S19 0.999959 S19 S19 6.975164 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19MK1/DSC_0060_01.JPG 0.000005 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000007 0.999959 0.000003 0.000000 0.000003 0.000001 0.000001 0.000004 0.000000 0.000009 0.000000 0.000004
S1 0.805199 S4 S10 0.252171 4.170570 4.170570 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD1/DSC_0962.JPG 0.083853 0.013752 0.000720 0.006365 0.013282 0.002353 0.000489 0.000553 0.001134 0.000346 0.001536 0.001306 0.026333 0.002755 0.007066 0.374180 0.008598 0.414859 0.006236 0.002704 0.031580
S18 0.957958 S18 S18 5.087825 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S18/S18MK1/DSC_0410.JPG 0.000032 0.000016 0.000086 0.001821 0.000054 0.165894 0.000041 0.000016 0.001638 0.825122 0.000359 0.000088 0.003571 0.000493 0.000116 0.000013 0.000009 0.000036 0.000543 0.000040 0.000010
S6 0.801998 S6 S6 6.763454 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S6/S6MK1/DSC_0414_01.JPG 0.002996 0.024047 0.000111 0.042656 0.012119 0.001186 0.000287 0.000392 0.000535 0.004068 0.000458 0.007028 0.039477 0.005105 0.001681 0.013883 0.017367 0.801998 0.010829 0.000212 0.013564
S3 0.966235 S3 S3 7.009081 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK2/DSC_0720.JPG 0.000027 0.000506 0.000436 0.000169 0.002207 0.000052 0.000109 0.000849 0.000175 0.000067 0.000072 0.005079 0.000432 0.000060 0.966235 0.000347 0.001399 0.000434 0.015580 0.003988 0.001777
S4 0.990779 S4 S4 6.412148 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0635.JPG 0.000566 0.000844 0.001018 0.001333 0.000552 0.000269 0.000595 0.000781 0.000242 0.001055 0.000136 0.002306 0.000437 0.085014 0.000170 0.898378 0.001332 0.000653 0.003182 0.000298 0.000839
S5 0.976741 S5 S5 5.943474 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S5/S5NM4/DSC_0847.JPG 0.002115 0.000279 0.001651 0.000107 0.004497 0.000119 0.000310 0.000353 0.000207 0.000258 0.000212 0.000577 0.000282 0.000589 0.102580 0.000382 0.878156 0.000866 0.001479 0.000948 0.004033
S5 0.572885 S5 S11 1.881829 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK2/DSC_0517.JPG 0.056079 0.022734 0.158994 0.003065 0.006023 0.056420 0.007106 0.095295 0.003801 0.011502 0.033030 0.005331 0.001459 0.016714 0.112435 0.008971 0.284185 0.001149 0.011468 0.011944 0.092296
S3 0.999996 S3 S3 6.975163 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3NM3/DSC_0909.JPG 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S4 0.898343 S4 S4 6.917835 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S4/S4NM2/DSC_0511.JPG 0.000414 0.007945 0.000272 0.012628 0.002127 0.000253 0.000593 0.000968 0.000514 0.000335 0.000216 0.001349 0.008609 0.002513 0.001025 0.898343 0.006580 0.009573 0.043786 0.000304 0.001653
S1 0.627050 S1 S10 2.615881 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK3/DSC_0388.JPG 0.192012 0.272257 0.138240 0.003935 0.031579 0.032281 0.001918 0.007809 0.003945 0.001328 0.004191 0.011790 0.002521 0.003240 0.004785 0.144170 0.003707 0.005079 0.001902 0.003395 0.129916
S1 0.700472 S6 S6 4.301988 4.170570 4.170570 1 1 1 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0234.JPG 0.056967 0.025154 0.003773 0.002742 0.052747 0.021097 0.000668 0.001444 0.003362 0.000613 0.005596 0.002081 0.032141 0.003618 0.029543 0.039372 0.089173 0.564251 0.000956 0.003287 0.061416
S4 0.995508 S4 S4 5.489977 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0568.JPG 0.000371 0.000539 0.000952 0.000693 0.000294 0.000140 0.000141 0.000225 0.000157 0.001017 0.000067 0.000785 0.000234 0.123211 0.000155 0.868499 0.001007 0.000240 0.000749 0.000196 0.000328
S16 0.999329 S16 S16 6.974554 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0487.JPG 0.000009 0.000156 0.000003 0.000003 0.000025 0.000008 0.000005 0.999329 0.000003 0.000001 0.000001 0.000182 0.000003 0.000006 0.000037 0.000059 0.000101 0.000001 0.000046 0.000004 0.000021
S20 0.767493 S20 S20 2.575473 4.170570 4.170570 0 0 0 2.000000 /home/sielicki/data/BC2_1072x712/S20/S20MK1/DSC_0239.JPG 0.006585 0.002294 0.004968 0.023482 0.008968 0.079375 0.001940 0.002557 0.098860 0.062549 0.007952 0.006660 0.348957 0.092321 0.097510 0.003018 0.005103 0.044253 0.091694 0.008177 0.002778
S19 0.999997 S19 S19 6.975163 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0843.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999997 0.000000 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.503992 S13 S3 1.096476 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK8/DSC_0821.JPG 0.078611 0.004324 0.046378 0.003116 0.173427 0.062817 0.009632 0.132918 0.014427 0.089136 0.017851 0.019767 0.025455 0.024155 0.150189 0.013269 0.010437 0.002501 0.016884 0.032190 0.072516
S19 0.999992 S19 S19 6.975158 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0858.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.999992 0.000000 0.000002 0.000001 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000
S7 0.999724 S7 S7 6.974849 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0532.JPG 0.000002 0.000003 0.000005 0.000003 0.000004 0.000001 0.000002 0.000038 0.000010 0.000063 0.000002 0.000017 0.000006 0.000096 0.000010 0.000003 0.000006 0.000001 0.999724 0.000003 0.000002
S14 0.633919 S6 S6 3.651786 4.170570 4.170570 1 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S14/S14HD1/DSC_0582_01.JPG 0.004741 0.104135 0.001524 0.003933 0.006528 0.016609 0.000662 0.002823 0.002083 0.006993 0.002587 0.012402 0.126453 0.017903 0.009175 0.098810 0.025332 0.494255 0.048954 0.001242 0.012858
S19 0.999999 S19 S19 6.975160 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S19/S19GL1/DSC_0801.JPG 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.999999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S4 0.994845 S4 S4 5.947449 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S4/S4MK1/DSC_0598.JPG 0.000277 0.000798 0.000787 0.000847 0.000255 0.000175 0.000151 0.000205 0.000238 0.000443 0.000055 0.000647 0.000137 0.107258 0.000151 0.885267 0.000826 0.000218 0.000730 0.000189 0.000346
S14 0.895380 S14 S14 7.035124 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S14/S14NM2/DSC_0311_01.JPG 0.000403 0.000066 0.000326 0.000969 0.000748 0.895380 0.001828 0.000357 0.000595 0.073544 0.001432 0.001933 0.009896 0.003029 0.000265 0.000149 0.002667 0.001343 0.004250 0.000298 0.000522
S16 0.997107 S16 S16 6.970229 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0454.JPG 0.000012 0.000217 0.000010 0.000009 0.000072 0.000010 0.000011 0.997107 0.000030 0.000004 0.000011 0.000873 0.000007 0.000065 0.000027 0.001084 0.000169 0.000003 0.000182 0.000019 0.000079
S16 0.999307 S16 S16 6.974702 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S16/S16MK1/DSC_0488.JPG 0.000010 0.000211 0.000002 0.000001 0.000019 0.000007 0.000004 0.999307 0.000002 0.000000 0.000000 0.000187 0.000003 0.000004 0.000014 0.000040 0.000128 0.000000 0.000038 0.000005 0.000018
S3 0.999952 S3 S3 6.975117 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK3/DSC_0283_01.JPG 0.000000 0.000001 0.000008 0.000000 0.000001 0.000000 0.000001 0.000001 0.000004 0.000001 0.000000 0.000002 0.000001 0.000000 0.999952 0.000001 0.000004 0.000001 0.000002 0.000002 0.000016
S1 0.572723 S6 S4 2.559672 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0244.JPG 0.052433 0.069126 0.005232 0.009099 0.048246 0.029153 0.001678 0.001800 0.007670 0.001422 0.012103 0.002879 0.041954 0.003591 0.038242 0.083235 0.024280 0.510658 0.005993 0.013365 0.037844
S5 0.626909 S9 S9 1.967812 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S5/S5MK3/DSC_0074_01.JPG 0.126254 0.007172 0.095071 0.001584 0.032184 0.009378 0.004419 0.009051 0.018046 0.002008 0.095366 0.009543 0.004976 0.021618 0.272641 0.007553 0.029741 0.007884 0.029306 0.021417 0.194787
S11 0.886700 S10 S11 2.982273 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S11/S11NM3/DSC_0675_17127.JPG 0.000231 0.383866 0.441789 0.000557 0.000661 0.000249 0.001340 0.103126 0.000420 0.001436 0.000077 0.004648 0.000175 0.001119 0.000874 0.000231 0.003611 0.000091 0.032011 0.023223 0.000267
S1 0.500091 S6 S4 2.206816 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK7/DSC_0284.JPG 0.067096 0.117421 0.003308 0.008958 0.033696 0.021456 0.001177 0.003090 0.006395 0.000839 0.008760 0.002360 0.038264 0.004692 0.021430 0.153242 0.107794 0.348477 0.003951 0.017499 0.030095
S1 0.821124 S1 S1 2.296375 4.170570 4.170570 0 0 0 3.000000 /home/sielicki/data/BC2_1072x712/S1/S1HD2/DSC_0176.JPG 0.394951 0.004964 0.135020 0.010735 0.004675 0.002951 0.006949 0.005927 0.010581 0.004260 0.004296 0.002225 0.002285 0.025074 0.020337 0.003616 0.007450 0.000939 0.322708 0.024064 0.005992
S7 0.972848 S7 S7 6.029881 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7NM4/DSC_0905.JPG 0.000005 0.000002 0.000011 0.000066 0.000009 0.000044 0.000015 0.000018 0.000051 0.138014 0.000147 0.000169 0.000132 0.000073 0.000020 0.000005 0.000042 0.000014 0.861157 0.000003 0.000002
S3 0.955407 S3 S3 6.793059 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S3/S3MK1/DSC_0064_01.JPG 0.000106 0.006919 0.001968 0.000164 0.002296 0.000110 0.000242 0.005576 0.000326 0.000911 0.000150 0.012822 0.000396 0.000137 0.955407 0.001746 0.002271 0.000574 0.004783 0.001606 0.001490
S10 0.971480 S10 S10 7.033619 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S10/S10MK1/DSC_0318.JPG 0.004001 0.971480 0.000598 0.000109 0.000409 0.000986 0.000058 0.003708 0.000043 0.000384 0.000028 0.000149 0.000080 0.000229 0.000022 0.000023 0.016664 0.000023 0.000328 0.000584 0.000094
S7 0.901518 S7 S7 6.305350 4.170570 4.170570 1 1 1 6.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK1/DSC_0467_01.JPG 0.017750 0.003155 0.008703 0.004481 0.007312 0.004226 0.002890 0.003772 0.005481 0.017891 0.005307 0.012869 0.005863 0.036889 0.007013 0.013091 0.032459 0.004911 0.780895 0.016190 0.008853
S11 0.940299 S11 S11 5.161305 4.170570 4.170570 1 1 1 5.000000 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0370.JPG 0.000737 0.001464 0.758044 0.000403 0.001675 0.001204 0.003145 0.006210 0.000617 0.000260 0.000393 0.001571 0.001444 0.000900 0.196018 0.000470 0.002629 0.000433 0.016722 0.005079 0.000582
S2 0.834140 S7 S7 2.808829 4.170570 4.170570 0 0 0 0.000000 /home/sielicki/data/BC2_1072x712/S2/S2GL1/DSC_0990.JPG 0.000789 0.000045 0.000534 0.000994 0.000638 0.143238 0.083462 0.000246 0.000796 0.001640 0.001785 0.001739 0.159604 0.164398 0.001525 0.000700 0.000229 0.006438 0.429420 0.001311 0.000469
S7 0.999599 S7 S7 6.975072 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S7/S7MK3/DSC_0478.JPG 0.000002 0.000005 0.000006 0.000003 0.000004 0.000000 0.000002 0.000032 0.000016 0.000066 0.000002 0.000020 0.000004 0.000060 0.000164 0.000003 0.000003 0.000002 0.999599 0.000003 0.000002
S1 0.999916 S1 S1 6.975287 4.170570 4.170570 1 1 1 7.000000 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0418.JPG 0.999916 0.000000 0.000000 0.000000 0.000001 0.000077 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000001 0.000000 0.000000
S1 0.919733 S1 S7 3.083452 4.170570 4.170570 0 0 0 4.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK6/DSC_0366.JPG 0.537481 0.000545 0.000251 0.000884 0.000994 0.002449 0.001201 0.000836 0.000362 0.000861 0.000558 0.000398 0.000424 0.001732 0.002251 0.000265 0.000837 0.000215 0.443109 0.000984 0.003364
S1 0.729765 S13 S13 1.774553 4.170570 4.170570 0 0 0 1.000000 /home/sielicki/data/BC2_1072x712/S1/S1MK8/DSC_0880.JPG 0.095786 0.007330 0.066444 0.003597 0.293384 0.005003 0.003863 0.053457 0.006081 0.055476 0.025870 0.016665 0.040831 0.036637 0.152302 0.018644 0.013004 0.004373 0.009130 0.007991 0.084132
